"X23";"X19";"X24";"X7";"X15";"X2";"X21";"X25";"X10";"X5";"X8";"X20";"X9";"X16";"X12";"X18";"X13";"X14";"X6";"X3";"X1";"X4";"X17";"X11";"X26";"X22";"generation"
23;19;24;7;15;2;21;25;10;5;8;20;9;16;12;18;13;14;6;3;1;4;17;11;26;22;1
5;23;1;15;25;13;11;20;26;10;19;21;7;2;22;8;18;14;6;3;4;16;17;24;12;9;1
23;19;24;7;15;2;6;25;8;5;17;20;9;1;12;3;13;14;21;18;4;16;10;11;26;22;1
22;6;17;18;20;9;4;2;19;24;25;1;23;5;12;3;13;14;21;7;15;16;10;8;11;26;1
22;6;17;18;20;9;4;2;19;24;25;1;23;5;12;3;13;14;8;7;15;16;10;21;11;26;1
23;19;24;13;12;2;6;14;26;5;17;20;9;1;4;15;18;25;8;7;3;16;10;21;11;22;1
9;16;20;2;11;13;6;21;18;24;15;14;23;10;25;7;12;4;19;17;5;1;8;3;26;22;1
23;21;24;3;15;2;6;12;10;5;17;20;8;11;25;7;22;4;19;18;14;16;9;1;26;13;1
23;19;24;7;15;2;6;25;10;5;17;20;9;1;12;3;13;14;21;18;4;16;8;11;26;22;1
23;19;24;7;15;2;6;25;10;5;17;20;9;1;12;3;13;14;21;18;4;16;8;11;26;22;1
23;19;24;7;15;2;6;25;10;5;17;26;8;1;12;3;13;14;21;18;4;16;9;11;20;22;1
8;19;24;7;15;2;6;25;10;5;17;20;9;1;21;13;22;4;16;3;26;11;23;18;14;12;1
22;4;23;7;24;2;6;25;10;5;17;20;9;1;12;3;13;14;26;18;15;16;19;8;11;21;1
23;10;5;7;15;2;6;25;19;24;17;20;9;1;12;3;13;14;21;18;4;16;8;11;26;22;1
22;6;17;13;20;9;12;2;19;24;14;1;23;5;4;15;18;25;8;7;3;16;10;21;11;26;1
22;6;17;13;20;9;12;2;19;24;14;1;23;5;4;15;18;25;8;7;3;16;10;21;11;26;1
9;16;20;2;3;13;6;23;18;24;15;12;8;14;25;7;22;4;19;17;5;1;10;21;11;26;1
18;6;3;13;20;9;12;2;21;24;15;26;8;11;25;7;22;4;19;17;5;1;23;10;14;16;1
23;19;24;13;3;2;6;14;10;5;17;20;9;1;4;15;18;25;8;7;12;16;21;11;26;22;1
10;6;25;7;24;23;15;2;19;5;17;20;9;1;12;3;13;14;21;18;4;16;8;11;26;22;1
23;19;24;7;15;2;6;25;10;5;17;20;9;1;12;3;13;14;21;18;4;16;8;11;26;22;1
23;19;24;7;15;2;6;25;10;5;17;20;9;16;12;3;13;14;21;18;4;1;8;11;26;22;1
22;6;17;13;20;9;12;2;19;24;14;1;23;5;4;15;18;25;8;7;3;16;10;21;11;26;1
22;6;17;13;20;25;12;2;19;24;14;1;23;5;4;15;18;9;8;7;3;16;10;21;11;26;1
4;6;17;9;5;13;11;20;26;19;10;21;7;2;22;8;18;14;15;23;3;16;25;1;12;24;1
5;23;4;8;25;13;11;20;26;19;10;21;7;2;22;15;18;14;6;3;1;16;17;24;12;9;1
21;6;17;13;20;9;12;2;19;24;14;1;23;5;4;15;18;25;10;7;3;16;8;11;26;22;1
