"X13";"X26";"X3";"X24";"X10";"X9";"X8";"X18";"X4";"X16";"X5";"X1";"X14";"X12";"X22";"X21";"X2";"X20";"X17";"X7";"X23";"X11";"X19";"X25";"X15";"X6";"generation"
13;26;3;24;10;9;8;18;4;16;5;1;14;12;22;21;2;20;17;7;23;11;19;25;15;6;1
17;8;3;21;18;9;22;16;4;10;5;1;14;12;24;13;2;20;26;7;23;11;19;25;15;6;1
6;26;10;1;20;3;4;16;22;8;11;2;7;15;12;21;19;14;5;13;9;18;24;25;23;17;1
23;22;17;1;20;15;19;11;21;9;3;26;14;4;12;16;18;13;5;10;24;7;6;8;2;25;1
6;2;10;1;5;24;15;18;21;9;3;26;14;4;13;22;25;7;12;20;23;11;16;19;8;17;1
7;6;10;1;20;16;15;11;21;9;3;26;14;4;13;17;5;2;12;8;23;25;18;19;24;22;1
6;2;10;1;20;16;15;11;21;9;3;26;14;4;13;22;19;7;5;12;8;18;24;25;23;17;1
6;2;10;1;20;16;15;11;21;9;3;26;14;4;13;22;19;7;5;12;8;18;24;25;23;17;1
6;19;9;26;7;16;15;11;4;10;5;1;14;12;24;13;2;20;3;21;8;18;22;25;23;17;1
21;17;3;24;9;16;8;18;12;10;5;26;14;4;13;22;19;20;1;7;23;11;2;25;15;6;1
21;26;17;16;20;19;1;25;4;8;11;2;7;15;12;3;18;13;5;10;6;14;24;9;23;22;1
23;12;17;1;20;4;19;16;22;18;8;6;21;2;7;3;11;13;5;10;15;14;24;9;26;25;1
3;21;17;1;20;16;8;18;4;10;5;22;14;12;24;13;2;9;26;7;23;11;19;25;15;6;1
6;21;17;1;20;4;24;16;22;8;14;2;10;15;12;3;18;13;26;7;23;11;19;25;5;9;1
13;26;3;24;10;9;1;25;4;18;8;6;21;2;7;17;5;14;12;20;23;11;16;19;15;22;1
13;26;3;24;10;9;1;25;4;18;8;6;21;2;7;17;5;14;12;20;23;11;16;19;15;22;1
21;6;3;16;10;9;1;20;2;15;23;26;14;4;13;22;19;7;5;12;8;18;24;25;11;17;1
6;2;10;15;20;9;1;25;21;16;3;26;14;4;13;22;19;7;5;12;8;18;24;11;23;17;1
6;2;10;1;20;16;15;11;21;9;3;26;14;4;13;22;19;7;5;12;8;18;24;25;23;17;1
6;2;10;1;20;16;15;11;21;9;3;26;14;4;13;22;19;7;24;12;8;18;5;25;23;17;1
13;23;10;1;20;16;15;11;21;25;3;26;14;4;24;2;22;18;6;12;19;7;5;8;17;9;1
6;2;25;1;20;16;15;11;21;9;3;24;14;23;13;22;19;7;5;12;8;18;26;10;4;17;1
26;13;10;15;9;24;1;25;4;18;8;6;21;2;7;17;5;14;12;20;23;11;16;19;3;22;1
2;6;10;1;20;16;15;11;21;9;23;26;14;4;13;22;19;7;5;12;8;18;24;25;3;17;1
18;22;9;21;17;3;8;16;4;10;5;1;14;12;24;13;2;20;26;19;23;11;7;25;15;6;1
21;23;3;22;9;16;8;18;4;10;5;1;19;12;24;13;2;20;26;7;17;11;14;25;15;6;1
14;23;3;18;20;9;19;1;6;15;16;5;13;17;24;2;22;11;21;12;8;7;26;10;4;25;1
6;2;10;18;12;9;8;1;21;16;3;26;14;4;13;22;19;7;5;20;15;11;24;25;23;17;1
14;23;8;18;12;9;3;1;6;4;16;5;13;17;24;2;22;11;21;20;10;7;26;19;15;25;1
