"X30";"X4";"X28";"X3";"X24";"X1";"X14";"X11";"X8";"X16";"X27";"X10";"X20";"X25";"X17";"X21";"X26";"X19";"X7";"X15";"X31";"X18";"X22";"X13";"X23";"X2";"X9";"X12";"X6";"X32";"X5";"X29";"generation"
30;4;28;3;24;1;14;11;8;16;27;10;20;25;17;21;26;19;7;15;31;18;22;13;23;2;9;12;6;32;5;29;1
24;25;30;32;6;21;23;4;19;1;29;2;18;27;9;16;26;8;7;15;22;12;10;13;31;5;14;28;17;20;3;11;1
20;15;11;14;23;10;21;4;31;22;27;1;19;29;7;16;24;26;5;6;18;9;8;2;17;25;32;12;13;3;30;28;1
25;20;23;11;15;28;31;30;4;22;27;17;19;29;2;16;24;26;5;6;18;9;10;7;32;21;1;12;13;3;8;14;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;20;32;31;5;11;13;9;22;15;26;14;10;17;12;24;8;16;25;1
3;15;26;14;27;6;25;4;18;16;23;11;19;20;28;29;31;5;1;13;9;22;21;7;32;10;17;12;24;8;30;2;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;11;3;6;21;31;4;18;1;29;16;19;25;5;15;24;26;28;2;23;9;13;32;14;10;17;12;20;8;22;27;1
7;3;31;8;21;18;27;30;20;22;6;16;19;25;5;15;24;26;28;2;23;9;13;1;14;10;17;12;11;32;29;4;1
6;29;30;32;24;1;31;11;8;16;27;10;20;25;17;21;26;19;7;2;22;12;15;13;14;5;23;28;9;18;3;4;1
30;11;26;3;6;21;17;4;19;1;29;14;18;27;9;10;20;32;7;15;22;12;2;13;31;5;23;28;24;8;16;25;1
3;15;26;14;27;6;25;4;24;16;1;11;19;12;20;8;31;21;17;13;18;22;10;7;32;5;23;28;9;29;30;2;1
6;29;30;32;24;1;14;2;21;16;23;11;19;12;28;8;31;5;17;13;9;22;10;7;26;20;27;15;25;18;3;4;1
30;7;28;3;6;21;23;4;11;1;29;2;18;27;9;5;20;32;19;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;8;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;24;14;16;17;12;13;3;10;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;16;24;26;5;15;31;20;8;22;17;25;32;10;13;11;12;14;1
30;13;28;3;6;15;23;4;19;17;29;2;24;27;9;5;12;14;11;22;31;26;10;7;32;21;1;20;18;8;16;25;1
3;21;22;32;27;6;25;4;24;16;23;11;19;20;28;8;31;5;1;7;9;26;15;13;14;10;17;12;18;29;30;2;1
30;26;28;3;15;6;23;4;19;11;29;2;18;27;20;8;31;5;17;13;9;22;10;7;32;21;1;12;24;14;16;25;1
3;15;13;14;12;6;25;4;24;16;23;17;19;27;9;5;20;32;11;22;31;26;10;7;8;21;1;28;18;29;30;2;1
30;7;28;3;6;21;23;10;19;1;29;2;18;27;9;5;20;32;11;22;14;26;15;13;31;4;17;12;24;8;16;25;1
8;7;28;3;6;21;23;4;19;15;29;2;18;27;9;5;20;32;11;22;31;26;1;13;25;30;14;24;17;16;12;10;1
6;11;30;8;24;21;23;4;19;1;29;2;18;27;9;5;20;32;25;22;31;26;15;13;10;16;14;28;17;12;3;7;1
30;7;12;16;6;21;17;25;19;1;29;2;8;27;24;10;20;32;11;22;31;26;15;13;14;5;23;28;9;18;3;4;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
3;15;26;14;12;6;25;4;24;1;29;2;18;27;9;5;20;32;11;22;28;13;10;7;8;21;16;31;19;23;30;17;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;32;20;5;17;22;31;26;15;13;14;10;11;12;24;8;16;25;1
30;7;26;16;6;21;17;25;19;1;29;15;8;27;24;10;20;12;11;22;14;32;2;13;31;5;23;28;9;18;3;4;1
6;25;30;32;24;16;14;11;19;1;29;2;18;27;9;21;26;8;7;15;22;12;10;13;31;5;23;28;17;20;3;4;1
3;15;26;14;27;6;25;4;24;16;23;11;19;12;28;8;31;5;17;13;9;22;10;7;32;21;1;20;18;29;30;2;1
3;15;26;14;27;6;25;4;24;16;23;11;19;12;28;8;31;5;17;13;9;22;10;7;32;21;1;20;18;29;30;2;1
6;9;3;31;24;23;14;11;8;16;27;2;28;25;17;5;26;19;13;15;12;22;10;7;32;21;1;20;18;29;30;4;1
30;15;26;14;27;6;25;4;24;16;23;11;19;12;20;8;31;5;17;13;29;3;10;7;32;21;1;28;9;18;22;2;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
30;7;28;3;6;21;23;4;19;1;29;2;18;27;9;5;20;32;11;22;31;26;15;13;14;10;17;12;24;8;16;25;1
