"X2";"X15";"X25";"X23";"X14";"X30";"X11";"X4";"X7";"X32";"X21";"X17";"X3";"X5";"X8";"X27";"X26";"X29";"X9";"X22";"X16";"X13";"X18";"X20";"X1";"X12";"X24";"X6";"X31";"X28";"X10";"X19";"generation"
2;15;25;23;14;30;11;4;7;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;1;12;24;6;31;28;10;19;1
23;1;16;24;28;29;26;11;12;9;19;3;30;18;25;27;20;15;8;5;13;21;4;14;31;22;32;6;7;2;10;17;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;7;12;24;1;6;2;10;19;1
28;21;9;13;31;30;26;4;18;27;15;24;12;2;20;7;11;17;25;10;19;8;14;23;6;3;29;1;32;5;22;16;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;18;29;9;22;16;13;26;20;6;12;24;1;7;2;10;19;1
5;13;22;3;27;15;28;26;4;20;11;9;29;18;6;8;19;25;1;31;10;7;30;14;32;24;23;12;17;16;2;21;1
10;7;25;29;14;20;8;9;4;2;13;26;30;12;21;3;6;15;19;24;11;5;32;23;28;22;18;17;27;16;31;1;1
4;31;7;23;26;3;10;2;30;14;17;32;24;5;27;21;11;29;9;22;16;13;18;20;6;12;15;1;25;28;19;8;1
28;24;7;23;14;30;11;4;31;32;21;17;3;5;8;13;12;29;9;22;26;27;10;18;15;16;6;1;25;2;20;19;1
15;28;3;13;27;26;22;5;4;20;11;9;29;18;6;8;19;25;1;31;10;7;30;14;32;24;23;12;17;16;2;21;1
13;5;22;3;27;15;28;29;4;20;11;9;26;7;6;8;19;25;1;31;10;18;30;14;32;24;23;12;17;16;2;21;1
26;21;25;23;14;1;28;32;18;27;15;24;12;2;20;7;11;29;9;22;16;30;31;8;6;3;17;13;4;5;10;19;1
5;30;12;27;6;1;28;4;31;32;21;17;3;2;20;7;11;24;25;10;19;8;14;23;29;18;13;9;15;22;26;16;1
13;5;22;3;27;15;28;26;4;20;11;9;29;18;6;8;21;25;1;31;16;7;30;14;32;24;23;12;17;2;10;19;1
21;30;22;3;27;15;28;32;4;20;11;9;29;18;6;8;19;23;17;25;16;13;5;26;14;12;24;1;7;2;10;31;1
24;15;25;11;32;20;23;6;4;2;13;26;30;12;9;3;21;10;29;7;28;27;14;8;19;18;22;17;1;5;31;16;1
7;10;2;20;3;4;30;5;25;16;1;13;22;11;9;23;21;32;29;17;28;27;14;8;19;18;24;31;6;12;15;26;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
13;18;22;29;6;30;11;4;31;32;21;17;3;5;8;27;26;25;1;19;10;7;15;14;20;24;23;12;9;16;2;28;1
28;15;3;13;20;5;11;4;22;27;21;9;29;18;6;8;19;25;1;31;10;7;30;14;32;24;23;12;17;16;2;26;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;26;3;5;8;27;17;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
9;25;12;18;27;1;23;14;17;22;6;31;26;7;3;28;13;8;29;4;10;19;16;24;30;5;20;21;15;11;2;32;1
9;25;12;18;27;1;23;14;17;22;6;31;26;7;3;28;13;8;29;4;10;19;16;24;30;5;20;21;15;11;2;32;1
9;25;12;18;27;1;28;32;4;6;15;24;3;2;20;7;11;17;30;10;19;8;14;23;29;31;13;5;21;22;26;16;1
9;29;12;18;27;1;23;16;17;22;6;31;26;7;3;28;13;4;25;10;19;8;14;24;30;5;20;21;15;11;2;32;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
5;30;3;4;6;1;28;32;18;27;15;24;12;22;20;7;11;17;25;26;19;8;14;23;29;31;13;9;21;2;10;16;1
28;15;1;20;18;30;11;21;12;32;7;6;3;5;24;27;26;17;25;10;19;8;14;23;29;31;13;9;4;2;22;16;1
7;10;25;15;14;20;8;19;4;2;5;6;30;12;21;3;26;29;9;22;16;13;18;23;28;24;32;17;1;27;31;11;1
17;29;26;20;14;27;8;9;4;2;13;25;30;12;21;3;6;15;19;24;11;5;32;23;28;22;18;1;7;16;10;31;1
25;32;2;20;23;11;30;14;17;22;6;31;26;7;3;12;13;8;29;4;10;19;5;9;27;18;24;21;1;28;15;16;1
9;25;11;18;27;1;23;14;17;22;6;31;32;7;3;28;13;8;29;4;10;19;16;24;30;5;20;21;2;12;15;26;1
9;25;12;18;27;1;23;14;17;22;6;31;26;15;3;28;13;8;29;4;10;19;16;24;30;5;20;21;7;2;11;32;1
28;15;25;23;14;6;11;4;31;32;1;17;3;12;8;27;26;29;9;22;18;13;16;24;30;5;20;21;7;2;10;19;1
22;31;7;23;12;3;9;2;30;29;17;32;24;5;13;21;11;14;20;4;26;27;10;18;15;16;6;1;25;28;19;8;1
4;31;25;23;26;3;10;28;30;14;17;32;15;5;27;21;11;29;9;22;16;13;18;20;6;12;24;1;7;2;19;8;1
26;24;2;20;23;4;30;5;25;16;1;13;22;11;9;3;21;10;29;15;12;27;14;8;19;18;32;6;31;28;7;17;1
23;1;16;32;2;29;17;11;28;9;10;3;30;22;25;27;19;7;8;5;13;21;4;14;20;18;24;31;6;12;15;26;1
13;16;2;20;23;30;11;4;31;32;21;17;3;5;9;22;1;10;29;7;28;27;14;8;19;18;24;25;6;12;15;26;1
32;20;26;2;23;4;30;5;25;16;1;13;22;11;9;3;21;10;29;7;28;27;14;8;19;18;24;31;6;12;15;17;1
17;5;22;3;27;15;28;26;4;14;11;9;29;30;32;8;19;25;23;31;10;13;18;20;6;12;24;1;7;2;16;21;1
28;15;25;23;20;18;11;4;31;6;21;17;3;5;8;27;26;29;9;22;16;13;30;14;32;24;12;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;21;17;32;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
22;31;7;23;12;3;9;2;30;29;17;32;24;5;27;21;11;14;28;4;16;13;18;10;15;26;6;1;25;20;19;8;1
7;5;31;3;27;15;28;19;4;14;11;1;25;30;32;8;26;29;9;22;16;13;18;20;6;12;23;24;17;10;2;21;1
28;15;25;23;14;18;11;4;22;32;21;17;3;5;8;27;26;29;9;31;10;7;30;20;6;12;24;1;13;2;16;19;1
27;15;25;11;4;1;23;14;17;22;6;31;26;7;3;28;13;8;29;32;16;9;18;20;21;12;24;30;5;2;10;19;1
8;25;5;10;27;1;23;14;17;4;30;31;26;7;3;28;19;29;9;22;16;13;18;20;6;12;24;21;15;11;2;32;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;15;25;18;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;23;20;6;12;24;1;7;2;10;19;1
28;15;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;24;12;1;7;2;10;19;1
3;30;6;28;4;1;5;32;18;27;15;24;12;2;20;7;11;17;25;10;19;8;14;23;29;31;13;9;21;22;26;16;1
5;27;7;18;6;1;28;32;4;2;13;26;30;12;21;3;11;17;25;10;19;8;14;23;29;31;15;9;20;22;24;16;1
30;5;16;3;27;15;28;2;4;20;11;12;32;18;6;7;24;1;25;10;19;8;14;23;29;31;13;9;21;22;26;17;1
5;13;3;4;6;1;28;29;18;27;15;31;12;2;20;8;11;17;25;10;19;7;30;14;32;24;23;9;21;22;26;16;1
5;30;3;4;6;1;28;32;18;7;15;24;12;2;20;27;26;29;9;22;19;8;14;23;17;31;13;25;21;10;11;16;1
28;21;9;13;18;30;26;4;31;32;15;24;12;2;20;7;11;17;25;10;19;8;14;23;6;3;29;1;27;5;22;16;1
28;15;25;23;14;30;11;4;31;32;21;7;3;5;8;2;26;29;9;22;12;13;18;20;6;16;24;17;1;27;10;19;1
7;10;25;23;14;30;11;4;31;32;21;17;3;5;8;27;26;15;19;24;13;12;2;29;28;22;18;6;1;20;9;16;1
26;29;25;20;14;30;16;4;10;12;21;7;2;13;8;3;6;15;19;24;11;5;32;23;28;22;18;17;1;27;31;9;1
17;31;25;15;14;23;8;11;4;27;5;26;30;32;21;3;28;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
28;21;25;23;14;30;11;4;31;27;15;24;12;2;8;32;26;29;9;22;16;13;18;20;6;3;17;1;7;5;10;19;1
23;30;12;4;6;1;28;32;18;7;15;24;3;5;8;27;26;17;25;10;19;20;14;2;29;31;13;9;21;22;11;16;1
28;25;12;18;27;1;23;14;17;32;21;31;3;5;8;4;26;29;9;22;16;13;11;20;6;15;24;30;7;2;10;19;1
9;25;12;18;28;1;23;14;31;22;21;17;3;5;8;27;13;26;29;4;10;19;16;24;30;7;20;6;15;11;2;32;1
9;25;12;18;27;1;20;5;17;22;6;31;26;7;3;28;13;8;29;4;10;19;16;14;32;24;23;21;15;11;2;30;1
13;5;22;3;27;15;28;26;4;20;11;9;29;18;6;8;19;25;1;31;10;7;32;24;30;14;23;12;17;16;2;21;1
7;10;25;29;14;20;8;9;4;2;13;26;24;12;21;3;6;15;19;30;11;5;32;23;28;22;18;17;1;27;31;16;1
7;10;25;12;14;20;8;9;4;2;13;26;30;29;21;3;6;15;19;24;11;5;32;23;28;22;18;17;1;27;31;16;1
17;32;2;23;14;30;11;4;31;16;1;13;22;5;9;3;21;10;29;7;28;27;20;8;19;18;24;25;6;12;15;26;1
28;15;25;23;14;6;11;4;1;32;21;17;3;5;8;27;26;29;9;22;16;13;12;20;30;18;24;31;7;2;10;19;1
5;30;3;4;21;1;28;32;9;27;15;13;12;2;20;7;11;17;25;10;29;23;14;8;19;18;24;31;6;22;26;16;1
17;5;11;9;23;4;30;32;18;27;15;24;12;2;20;7;21;10;29;3;28;16;14;8;19;25;13;31;6;22;1;26;1
22;31;25;23;16;3;9;28;30;29;17;32;6;5;13;21;11;14;20;4;26;27;10;18;15;12;24;1;7;2;19;8;1
22;3;7;23;9;31;12;2;30;29;17;32;24;5;13;21;11;14;20;4;26;27;10;18;15;16;6;1;25;28;19;8;1
8;25;12;10;27;14;23;1;17;4;6;31;26;7;3;28;19;29;9;22;16;13;18;20;30;5;24;21;15;11;2;32;1
27;15;25;23;14;30;11;22;31;32;21;17;3;5;9;28;13;8;29;4;10;19;16;20;6;12;24;1;7;2;18;26;1
22;32;18;23;12;11;9;2;15;17;6;31;26;7;3;28;13;8;29;4;14;19;16;24;30;5;20;1;25;21;27;10;1
9;30;12;7;26;3;23;32;17;22;29;31;24;5;13;21;11;14;20;4;2;27;10;18;15;16;6;1;25;28;19;8;1
9;25;12;18;27;1;23;14;17;22;6;31;26;13;3;28;7;8;29;24;11;5;32;4;30;19;20;21;15;10;2;16;1
10;25;12;18;27;1;23;14;17;22;6;31;26;7;21;3;13;15;19;24;11;5;32;8;28;2;29;4;20;9;30;16;1
5;4;30;6;3;1;28;21;18;27;15;24;12;2;20;7;11;17;25;10;19;8;14;23;29;31;13;9;32;22;26;16;1
5;1;12;27;6;30;11;4;31;32;21;17;3;2;20;7;28;24;25;10;19;8;14;23;29;18;13;9;15;22;26;16;1
5;30;3;4;6;1;28;32;18;27;15;24;12;2;20;7;11;17;25;10;19;8;14;23;29;31;13;9;21;22;26;16;1
5;30;3;4;6;1;28;32;18;27;15;24;12;2;20;7;11;17;25;10;19;8;14;23;29;31;13;9;21;22;26;16;1
9;28;12;18;27;29;23;14;17;22;3;4;26;13;6;8;19;25;1;31;10;7;30;24;16;5;20;21;15;11;2;32;1
7;5;22;6;27;15;25;26;31;20;11;9;1;18;3;28;13;8;29;4;10;19;16;14;32;24;23;12;17;30;2;21;1
13;5;22;3;27;15;28;26;4;20;11;9;29;18;6;8;19;25;1;31;10;7;30;14;32;24;23;12;17;16;2;21;1
13;5;22;3;27;15;28;26;4;20;11;9;29;18;6;8;19;25;1;31;10;7;30;14;32;24;23;12;17;16;2;21;1
28;15;25;23;14;30;11;4;31;32;7;17;3;5;8;27;26;29;1;2;16;24;18;20;6;12;13;9;21;22;10;19;1
28;25;14;15;23;30;11;4;31;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
6;15;25;20;14;30;11;4;31;29;21;1;3;5;8;27;26;32;9;12;16;13;24;23;28;22;18;17;7;2;10;19;1
17;31;25;15;14;4;8;11;23;3;5;28;30;32;21;27;26;29;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
22;30;7;23;12;24;9;2;31;32;21;17;3;5;8;27;26;14;20;4;11;29;10;18;15;16;6;1;25;28;19;13;1
28;15;25;23;14;30;11;4;31;29;17;21;3;5;8;27;26;32;9;22;16;13;18;20;6;12;24;1;7;2;10;19;1
2;23;25;15;14;30;11;4;7;32;21;17;3;5;8;27;26;29;9;22;16;13;18;20;1;12;24;6;31;28;10;19;2
29;15;7;5;32;30;11;9;2;20;21;17;3;23;25;27;26;4;14;22;16;31;18;1;10;12;24;6;13;28;8;19;2
27;17;3;18;8;31;29;9;30;21;19;12;7;14;28;6;13;4;32;24;22;15;23;1;16;2;10;11;26;20;5;25;2
32;17;22;23;14;12;29;31;27;6;20;3;7;8;26;9;1;15;4;18;16;21;24;30;28;2;10;11;5;19;13;25;2
32;25;22;27;15;12;10;31;18;6;20;3;7;14;26;9;13;29;4;24;16;21;23;30;28;2;19;11;5;8;17;1;2
32;13;12;23;14;3;29;31;30;15;8;9;7;20;28;6;17;4;27;18;16;21;24;1;22;5;10;11;26;19;2;25;2
