"X11";"X1";"X5";"X3";"X22";"X19";"X8";"X21";"X26";"X25";"X13";"X23";"X17";"X7";"X4";"X14";"X20";"X15";"X16";"X24";"X6";"X18";"X10";"X12";"X2";"X9";"generation"
11;1;5;3;22;19;8;21;26;25;13;23;17;7;4;14;20;15;16;24;6;18;10;12;2;9;1
12;8;21;5;15;20;9;3;26;25;13;18;24;7;4;14;10;19;16;17;6;23;11;22;1;2;1
15;16;14;17;6;3;22;10;24;21;19;8;26;12;2;25;18;5;7;13;9;23;4;20;11;1;1
6;18;11;9;8;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;14;16;20;1
18;16;14;8;6;2;22;10;24;21;4;12;17;26;25;3;15;5;7;13;9;23;19;20;11;1;1
3;22;4;24;17;21;15;1;10;6;11;8;26;12;2;23;18;5;7;13;9;25;19;20;16;14;1
22;19;6;4;1;17;24;14;25;9;3;20;2;5;7;15;18;10;16;11;21;23;13;8;12;26;1
12;20;17;16;8;3;25;24;23;13;1;14;11;5;7;15;18;10;21;4;6;22;19;26;2;9;1
3;22;11;24;17;21;15;1;10;6;19;4;26;12;2;25;18;5;7;8;16;23;13;14;9;20;1
22;19;5;4;21;17;24;8;10;18;3;20;2;6;1;12;16;25;7;13;9;23;11;14;15;26;1
9;1;5;3;22;15;8;6;26;25;13;18;24;7;4;12;10;19;2;17;21;23;11;14;16;20;1
3;22;4;24;13;9;15;1;10;6;5;8;26;14;7;25;18;19;16;17;21;23;20;12;2;11;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
18;16;15;8;6;2;9;7;11;22;5;23;1;14;25;3;26;10;17;12;4;13;19;20;24;21;1
12;8;21;13;10;4;2;7;17;22;5;23;1;14;18;3;26;15;16;24;6;25;19;20;11;9;1
16;2;1;19;11;10;3;6;26;25;13;18;24;7;4;14;17;20;15;5;23;12;8;22;21;9;1
11;13;17;3;2;16;19;10;26;22;1;15;14;24;7;18;6;20;4;5;23;12;8;25;21;9;1
24;8;21;13;10;4;9;6;17;22;5;23;1;14;18;3;26;15;16;12;7;25;19;20;11;2;1
18;17;10;8;7;2;22;4;12;21;5;23;1;14;25;3;26;15;16;24;6;13;19;20;11;9;1
3;22;4;24;17;21;15;1;10;6;11;8;26;12;2;23;18;5;7;13;9;25;19;14;16;20;1
15;16;14;8;6;2;22;5;24;21;4;13;17;26;23;25;18;10;1;12;7;3;19;20;11;9;1
11;1;5;3;22;15;8;6;26;23;13;18;24;7;4;14;10;12;16;17;21;25;19;20;2;9;1
4;16;14;3;22;15;8;6;26;25;13;18;17;24;23;5;2;10;1;12;7;21;19;20;11;9;1
17;2;1;20;11;15;8;6;26;25;13;18;24;7;4;14;10;19;16;5;23;12;3;22;21;9;1
11;13;17;3;25;16;8;10;26;22;1;15;14;24;7;18;6;20;4;5;23;12;19;21;2;9;1
22;16;14;13;21;23;15;1;10;6;19;8;26;12;2;25;18;24;5;17;7;3;4;20;11;9;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;23;18;5;9;13;7;25;11;14;16;20;1
24;8;21;13;26;4;2;6;17;22;5;23;16;14;18;3;15;10;1;12;7;25;19;20;11;9;1
25;1;14;8;7;9;22;5;12;21;20;13;11;19;23;3;26;15;16;24;6;18;10;4;17;2;1
12;20;21;17;8;19;7;11;5;13;22;23;1;14;25;3;26;15;16;24;6;18;10;4;2;9;1
12;8;21;13;19;20;9;25;11;22;1;14;4;5;7;15;26;3;16;24;6;18;10;23;17;2;1
11;1;3;8;6;2;22;5;24;25;13;18;26;7;4;14;10;19;16;17;21;23;20;12;15;9;1
11;1;5;3;22;15;8;6;26;25;13;18;24;17;23;14;2;10;16;12;7;21;19;20;4;9;1
4;16;14;8;6;2;22;5;26;25;13;18;17;24;23;3;15;10;1;12;7;21;19;20;11;9;1
11;16;5;14;22;24;8;6;21;18;4;13;17;26;23;3;15;10;1;12;7;25;19;20;2;9;1
18;16;14;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;20;11;9;1
18;16;14;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;20;11;9;1
3;23;4;24;17;21;15;1;10;9;11;8;26;12;2;25;18;5;7;13;6;22;19;14;16;20;1
12;20;3;17;8;21;15;1;10;6;24;14;4;5;7;25;18;23;16;11;13;22;19;26;2;9;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
12;20;21;17;8;3;15;24;22;19;1;14;4;10;2;25;18;5;7;13;9;23;11;26;16;6;1
3;22;4;24;17;21;15;1;10;6;19;8;14;12;16;25;18;5;7;13;9;23;11;26;2;20;1
25;16;14;8;7;2;22;5;24;21;20;13;17;26;23;3;15;19;1;12;6;18;10;4;11;9;1
12;8;22;23;19;20;9;5;24;21;4;13;17;26;25;3;14;15;16;11;6;18;10;7;1;2;1
18;16;14;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;19;25;20;11;9;1
18;16;14;8;6;2;22;5;24;21;4;13;9;26;23;3;15;10;1;12;7;25;19;20;11;17;1
3;22;14;24;16;21;15;1;10;6;19;8;26;12;20;25;18;5;7;13;9;23;11;4;17;2;1
12;8;21;13;19;2;9;7;11;22;5;23;1;4;25;3;26;15;17;24;6;18;10;14;16;20;1
18;11;9;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;14;16;20;1
3;22;4;24;17;21;18;7;5;8;19;6;26;12;2;25;15;10;1;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;11;26;23;2;14;18;5;7;13;9;12;8;25;16;20;1
16;7;13;1;11;10;3;17;14;22;19;8;26;12;2;18;6;20;4;5;23;24;15;25;21;9;1
3;22;4;24;17;2;15;1;10;6;19;8;26;12;21;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
24;8;21;13;19;20;9;6;11;22;5;18;17;26;23;3;15;10;1;12;7;25;14;4;16;2;1
25;16;14;8;7;9;22;5;12;6;20;13;11;26;23;3;15;19;1;24;21;18;10;4;17;2;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;16;20;11;14;1
18;19;7;8;6;2;22;5;24;21;4;13;17;26;25;3;15;10;1;12;9;23;11;14;16;20;1
6;2;22;17;8;3;25;24;23;13;1;14;4;5;7;15;18;10;16;19;26;12;11;20;21;9;1
22;20;21;17;19;3;25;24;6;13;1;14;4;11;7;15;18;10;16;5;23;12;8;26;2;9;1
18;16;21;8;6;2;22;26;23;13;1;14;4;5;24;3;15;10;17;12;7;25;19;20;11;9;1
12;20;14;1;8;3;25;7;24;18;4;13;17;26;23;15;21;10;16;11;6;22;19;5;2;9;1
11;1;5;3;22;15;8;6;26;23;13;18;24;21;4;14;10;17;16;12;7;25;19;20;2;9;1
18;1;14;8;6;2;22;5;24;7;4;13;12;26;25;3;10;19;16;17;21;23;20;15;11;9;1
14;8;21;13;19;20;9;7;11;22;5;23;26;12;25;3;1;15;16;24;6;18;10;4;17;2;1
2;9;4;13;17;21;19;8;10;22;5;23;1;14;25;3;26;15;16;24;6;18;11;12;7;20;1
11;1;5;3;22;15;8;6;26;25;13;18;24;7;12;14;20;19;16;17;21;23;10;4;2;9;1
25;8;6;5;15;26;9;3;11;22;13;18;24;7;4;14;10;19;16;17;21;23;20;12;1;2;1
3;22;4;24;17;21;15;1;10;6;11;8;14;12;16;25;18;5;7;13;9;23;19;26;2;20;1
22;20;21;17;14;3;15;24;10;6;19;8;26;12;2;25;18;5;7;13;9;23;1;4;16;11;1
16;10;13;19;11;2;22;5;24;3;1;15;14;26;7;18;6;20;4;17;23;12;8;25;21;9;1
18;16;14;8;6;2;3;17;26;21;4;13;5;24;23;22;15;10;1;12;7;25;19;20;11;9;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;11;14;16;20;1
14;1;21;24;15;20;6;16;11;22;19;8;26;12;2;25;18;5;7;13;9;23;10;4;17;3;1
2;22;4;24;17;21;5;18;10;6;19;8;1;14;25;3;26;15;7;13;9;23;11;12;16;20;1
18;16;14;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;20;11;9;1
18;16;14;8;6;2;22;5;24;21;4;13;17;26;23;3;15;10;1;12;7;25;19;20;11;9;1
3;22;4;24;17;21;15;1;10;6;19;8;26;9;2;25;18;5;7;13;23;12;11;14;16;20;1
21;2;12;19;8;10;3;17;26;22;1;15;6;24;4;25;18;5;7;13;9;23;11;14;16;20;1
12;8;21;13;19;20;6;7;11;22;5;18;1;14;25;16;26;15;3;24;9;23;10;4;17;2;1
3;6;4;13;19;20;9;7;11;22;17;8;26;12;2;25;18;5;1;24;15;23;10;14;16;21;1
14;8;21;13;19;20;9;7;11;22;5;23;26;12;2;3;1;15;16;24;6;18;10;4;17;25;1
3;22;4;13;17;21;15;1;11;9;19;8;26;12;2;25;23;5;16;24;6;18;10;14;7;20;1
3;22;4;24;17;21;15;1;10;6;19;8;26;12;2;25;18;5;7;13;9;23;16;20;11;14;1
18;19;20;8;6;2;22;5;24;21;4;13;17;26;25;3;15;10;1;12;9;23;11;14;16;7;1
12;20;21;17;8;3;25;24;13;22;1;14;4;5;7;15;18;10;16;19;9;23;11;26;2;6;1
3;23;8;24;17;21;25;1;12;9;13;14;4;5;7;15;18;10;16;11;6;22;19;26;2;20;1
