"X56";"X35";"X19";"X18";"X2";"X9";"X13";"X31";"X46";"X17";"X26";"X59";"X15";"X34";"X58";"X12";"X20";"X30";"X32";"X10";"X14";"X55";"X47";"X21";"X62";"X57";"X22";"X3";"X11";"X63";"X52";"X61";"X1";"X4";"X37";"X44";"X8";"X38";"X6";"X25";"X45";"X41";"X53";"X23";"X5";"X16";"X33";"X60";"X27";"X49";"X29";"X43";"X39";"X36";"X54";"X28";"X64";"X48";"X40";"X24";"X7";"X51";"X42";"X50";"generation"
56;35;19;18;2;9;13;31;46;17;26;59;15;34;58;12;20;30;32;10;14;55;47;21;62;57;22;3;11;63;52;61;1;4;37;44;8;38;6;25;45;41;53;23;5;16;33;60;27;49;29;43;39;36;54;28;64;48;40;24;7;51;42;50;1
13;34;62;15;30;47;55;2;57;26;3;19;17;21;10;11;35;32;14;22;46;9;50;20;56;51;18;59;12;7;52;61;1;4;37;44;8;38;6;25;45;41;53;23;5;16;33;24;27;49;29;43;39;36;54;28;64;48;40;60;63;31;58;42;1
56;35;19;18;10;28;47;60;49;48;26;11;4;36;1;40;14;24;39;20;13;27;3;58;8;41;25;53;44;7;55;32;22;37;52;43;9;38;29;42;54;34;30;46;15;33;59;51;2;23;62;57;16;17;64;6;5;61;50;45;63;31;21;12;1
54;45;37;38;35;42;60;46;64;26;57;11;4;36;1;40;14;24;39;20;13;27;3;58;8;41;25;53;44;7;55;43;34;50;12;23;18;31;21;56;28;16;29;19;6;62;32;52;33;10;48;30;15;59;2;22;5;61;63;49;51;47;17;9;1
56;35;19;18;27;28;53;60;49;36;26;39;15;44;7;12;4;30;48;10;24;55;47;21;62;57;22;3;11;25;20;32;1;37;52;43;9;38;29;42;54;34;13;46;14;33;59;51;2;23;8;41;16;17;64;6;5;61;50;45;63;31;58;40;1
56;35;19;18;27;28;53;60;49;36;26;39;15;44;7;12;4;30;48;10;24;55;47;21;62;57;22;3;11;25;20;32;1;37;52;43;9;38;29;42;54;34;13;46;14;33;59;51;2;23;8;41;16;17;64;6;5;61;50;45;63;31;58;40;1
13;34;62;15;30;47;55;27;57;26;3;19;36;21;10;11;35;32;54;22;46;9;50;20;56;31;18;39;12;63;52;61;1;4;37;44;29;38;28;25;45;43;53;49;14;33;59;51;2;23;8;41;16;17;64;6;5;48;40;24;7;60;42;58;1
56;35;19;18;27;6;53;60;23;17;26;16;15;44;7;12;4;30;61;10;24;55;47;21;62;57;22;3;11;25;20;32;1;37;52;41;9;38;8;42;5;34;13;46;14;33;59;51;2;49;29;43;39;36;54;28;64;48;50;45;63;31;58;40;1
13;34;56;15;30;50;9;2;31;26;59;19;17;52;10;12;35;32;14;18;24;55;47;21;62;57;22;3;11;25;20;61;1;4;37;44;8;38;6;63;45;41;53;23;5;16;33;60;27;49;29;43;39;36;54;28;64;48;40;46;7;51;42;58;1
56;35;19;18;2;9;13;31;46;17;26;59;15;34;63;12;52;30;61;10;14;55;47;21;62;57;22;3;11;50;20;32;1;4;37;44;8;38;6;25;45;41;53;23;5;16;33;60;27;49;29;43;39;36;54;28;64;48;40;24;7;51;42;58;1
13;34;62;15;30;47;55;2;57;26;3;19;17;21;10;11;35;32;14;22;46;9;50;20;56;31;18;59;12;63;52;61;1;60;37;44;8;38;6;25;45;41;53;23;5;36;58;4;27;49;29;43;39;16;54;28;64;48;40;24;7;51;42;33;1
