"X20";"X41";"X31";"X22";"X47";"X54";"X9";"X60";"X56";"X25";"X19";"X21";"X40";"X13";"X11";"X17";"X29";"X35";"X51";"X26";"X37";"X38";"X63";"X39";"X3";"X48";"X30";"X24";"X57";"X43";"X10";"X52";"X27";"X7";"X23";"X6";"X50";"X55";"X58";"X59";"X53";"X49";"X64";"X5";"X62";"X61";"X44";"X18";"X1";"X4";"X16";"X46";"X12";"X36";"X34";"X42";"X32";"X2";"X8";"X33";"X15";"X14";"X45";"X28";"generation"
20;41;31;22;47;54;9;60;56;25;19;21;40;13;11;17;59;35;51;26;37;38;63;39;3;48;30;24;57;43;10;52;27;7;23;6;50;55;58;29;53;49;64;5;62;61;44;18;1;4;16;46;12;36;34;42;32;2;8;33;15;14;45;28;1
20;41;31;22;47;54;9;60;56;25;19;21;40;13;11;17;29;35;51;26;37;38;63;39;3;48;30;24;57;43;10;52;27;7;23;6;50;55;58;59;53;49;64;5;62;61;44;18;1;4;16;46;12;36;34;42;32;2;8;33;15;14;45;28;1
13;33;39;17;11;20;42;57;30;47;51;19;38;36;50;56;49;26;32;25;52;10;24;48;6;2;60;18;43;7;40;4;28;64;14;23;21;12;35;45;1;59;27;34;41;55;62;53;46;16;44;15;54;8;63;29;61;37;22;9;31;3;5;58;1
32;59;10;18;11;20;42;22;9;27;61;15;14;55;5;21;23;1;53;51;62;39;3;64;30;60;8;56;36;48;50;24;44;19;25;45;17;35;4;12;2;43;47;29;38;52;33;6;40;16;28;7;54;26;63;34;41;37;57;31;58;49;46;13;1
13;59;10;18;11;20;42;22;9;27;61;15;14;55;5;21;23;1;53;51;62;39;3;64;30;60;8;56;36;48;50;24;44;19;25;45;17;35;4;12;2;43;47;29;38;52;33;6;40;16;28;7;54;26;63;34;41;37;57;32;31;49;46;58;1
13;59;10;18;11;20;42;22;9;27;61;15;14;55;5;21;23;1;53;51;62;39;3;64;30;60;8;56;36;48;50;24;44;19;25;45;17;35;4;12;2;43;47;29;38;52;33;6;40;16;28;7;54;26;63;34;41;37;57;32;31;49;46;58;1
15;3;33;24;57;7;18;23;31;29;59;49;41;13;19;25;22;17;35;63;43;45;39;51;4;27;14;54;38;42;30;52;37;5;50;53;11;48;47;32;46;12;58;6;44;9;26;20;28;34;60;64;1;55;62;10;21;56;40;2;36;8;61;16;1
36;29;35;10;39;22;4;24;17;31;18;51;41;13;28;16;27;57;8;15;49;21;55;40;19;25;14;54;38;42;30;52;37;5;50;53;11;48;47;32;46;12;58;6;44;9;26;20;62;34;60;2;23;61;45;7;43;56;59;33;63;64;1;3;1
18;10;46;58;11;20;42;22;9;27;61;15;14;55;5;21;23;1;53;51;62;39;3;64;30;60;8;56;36;48;50;24;44;19;25;45;17;35;4;12;2;43;47;29;38;52;33;6;40;16;28;7;54;26;63;34;41;37;32;57;49;13;59;31;1
13;59;10;18;11;20;42;22;9;27;61;15;14;55;5;21;23;1;53;51;62;39;3;64;30;60;8;56;36;48;50;24;31;19;25;45;17;35;4;12;37;43;47;29;49;52;33;6;57;16;28;7;54;26;63;34;41;32;40;2;44;38;46;58;1
