"X41L";"X8L";"X6L";"X9L";"X33L";"X7L";"X3L";"X14L";"X19L";"X11L";"X24L";"X31L";"X13L";"X18L";"X47L";"X16L";"X2L";"X20L";"X61L";"X34L";"X29L";"X55L";"X21L";"X37L";"X26L";"X63L";"X42L";"X54L";"X39L";"X62L";"X49L";"X22L";"X50L";"X10L";"X53L";"X58L";"X48L";"X45L";"X12L";"X36L";"X5L";"X44L";"X32L";"X25L";"X40L";"X17L";"X27L";"X64L";"X23L";"X15L";"X38L";"X1L";"X35L";"X59L";"X51L";"X60L";"X28L";"X46L";"X57L";"X4L";"X52L";"X30L";"X43L";"X56L"
41;8;6;9;33;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;39;62;49;22;50;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;60;28;46;57;4;52;30;43;56
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;50;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;60;28;46;57;4;52;30;43;56
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;50;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;60;28;46;57;4;52;30;43;56
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;60;28;46;50;4;52;30;43;56
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;60;28;46;50;4;52;30;43;56
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;56;28;46;50;4;52;30;43;60
41;8;6;9;39;7;3;14;19;11;24;31;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;40;17;27;64;23;15;38;1;35;59;51;56;28;46;50;4;52;30;43;60
41;8;6;9;39;7;3;14;19;11;24;40;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;31;17;27;64;23;15;38;1;35;59;51;56;28;46;50;4;52;30;43;60
41;8;6;9;39;7;3;14;19;11;24;40;13;18;47;16;2;20;61;34;29;55;21;37;26;63;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;31;17;27;64;23;15;38;1;35;59;51;56;28;46;50;4;52;30;43;60
41;8;6;9;39;7;3;14;19;11;24;40;13;18;47;16;2;20;61;34;29;55;21;37;26;38;42;54;33;62;49;22;57;10;53;58;48;45;12;36;5;44;32;25;31;17;27;64;23;15;63;1;35;59;51;56;28;46;50;4;52;30;43;60
