"X3";"X7";"X4";"X5";"X2";"X11";"X9";"X1";"X6";"X10";"X12";"X8";"generation"
3;7;4;5;2;11;9;1;6;10;12;8;1
7;5;4;8;1;11;6;2;9;3;12;10;1
1;10;12;6;4;8;2;7;5;9;3;11;1
1;10;12;6;4;7;2;8;5;9;3;11;1
7;2;4;9;11;5;8;1;6;10;12;3;1
10;7;4;8;2;11;9;1;5;3;12;6;1
1;10;12;6;11;5;8;2;9;3;4;7;1
1;10;12;3;5;8;7;2;9;6;4;11;1
3;8;9;2;5;12;11;1;10;7;4;6;1
3;9;11;2;5;12;6;4;10;8;7;1;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;1;2;11;10;8;12;9;6;3;1
11;2;5;9;8;10;6;1;12;7;3;4;1
11;2;5;9;8;10;6;1;12;7;3;4;1
1;6;4;12;10;8;2;7;5;9;3;11;1
7;5;4;8;2;6;9;1;11;10;3;12;1
11;2;5;9;8;10;6;1;12;7;3;4;1
11;2;5;9;8;10;6;1;12;7;3;4;1
7;5;4;8;12;11;9;1;6;10;2;3;1
7;5;4;1;2;11;9;8;6;10;12;3;1
7;3;4;8;2;11;10;1;5;9;6;12;1
1;5;4;8;2;11;12;7;10;9;3;6;1
6;9;12;4;7;3;11;1;10;8;5;2;1
12;8;6;4;7;10;2;1;5;9;3;11;1
7;10;4;8;2;11;6;1;12;5;9;3;1
4;2;7;8;9;11;5;1;6;10;12;3;1
10;3;9;2;11;7;8;1;12;5;4;6;1
11;1;5;12;8;10;6;2;9;3;4;7;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
4;10;11;1;6;8;2;7;5;12;9;3;1
1;10;9;6;4;7;2;8;12;5;3;11;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;9;11;2;1;6;10;12;3;1
4;2;12;1;11;5;8;10;7;6;9;3;1
2;7;9;1;5;11;10;8;12;3;4;6;1
10;8;9;2;5;4;6;1;12;7;3;11;1
4;2;9;5;8;10;6;3;12;7;1;11;1
1;6;4;8;10;11;2;7;5;9;3;12;1
1;9;11;5;4;8;2;7;6;10;12;3;1
7;10;4;8;2;11;12;1;6;5;9;3;1
4;12;7;8;2;11;9;1;6;5;10;3;1
7;5;4;8;2;12;10;1;6;9;3;11;1
10;4;12;5;2;11;9;1;6;7;3;8;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
4;2;7;1;6;11;10;12;5;9;3;8;1
1;10;12;6;4;8;2;7;5;9;3;11;1
1;10;12;6;4;8;2;7;5;9;3;11;1
1;10;12;6;4;8;2;7;5;9;3;11;1
10;11;12;2;7;5;9;1;6;3;4;8;1
10;7;12;1;11;5;8;2;9;6;4;3;1
1;6;4;8;10;11;2;7;5;9;12;3;1
7;10;12;6;4;11;9;1;5;2;3;8;1
1;8;12;6;4;10;2;7;5;9;3;11;1
1;10;8;2;5;12;6;4;3;7;9;11;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
4;2;7;1;6;11;10;8;12;5;9;3;1
4;2;7;1;6;12;8;10;5;9;3;11;1
11;10;12;5;4;8;2;1;6;9;3;7;1
1;6;4;8;10;12;2;7;5;9;3;11;1
7;4;12;5;2;11;9;1;6;10;3;8;1
7;5;4;8;2;11;10;1;6;9;3;12;1
12;9;3;4;7;6;11;1;10;8;5;2;1
12;9;6;4;7;3;11;1;10;8;5;2;1
7;10;12;5;4;8;2;1;6;9;3;11;1
1;6;4;8;2;12;10;7;5;9;3;11;1
7;4;8;5;2;11;9;1;6;10;12;3;1
7;6;4;8;2;11;10;1;5;9;3;12;1
4;2;7;1;6;11;10;8;9;5;12;3;1
7;9;4;11;6;1;10;8;12;5;2;3;1
1;6;4;8;2;12;10;7;5;9;3;11;1
1;10;4;8;2;11;9;7;5;12;3;6;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
1;5;9;6;4;8;2;7;11;10;12;3;1
7;10;12;8;2;11;9;1;6;4;3;5;1
4;2;5;9;8;10;6;1;12;7;3;11;1
11;6;12;1;8;10;2;7;5;9;3;4;1
7;4;5;9;8;10;2;1;6;11;12;3;1
11;2;5;12;8;7;9;1;6;10;3;4;1
6;2;5;4;7;3;11;1;12;8;10;9;1
5;9;11;2;8;10;6;1;12;7;3;4;1
4;2;7;8;6;11;10;1;12;9;3;5;1
4;2;7;1;6;11;10;8;12;9;3;5;1
1;10;12;4;6;11;9;7;8;5;2;3;1
1;9;11;6;4;8;2;7;5;10;12;3;1
10;5;4;8;2;11;9;12;3;7;1;6;1
10;8;6;2;5;11;9;4;3;7;1;12;1
4;2;12;1;6;11;10;8;5;9;3;7;1
4;2;7;1;6;5;10;8;12;9;3;11;1
11;5;9;2;8;10;6;1;12;7;3;4;1
11;2;5;6;8;10;9;1;12;7;3;4;1
4;2;10;1;6;11;9;8;5;7;12;3;1
7;6;4;8;2;11;10;1;5;12;9;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
7;5;4;8;2;11;9;1;6;10;12;3;1
1;10;12;6;4;8;2;7;5;9;3;11;1
1;10;12;6;4;8;2;7;5;9;3;11;1
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;8;10;12;6;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;2;5;4;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;12;9;1;6;10;11;8;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;4;7;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;2;11;9;8;6;10;12;1;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;8;4;5;2;11;9;1;6;10;12;7;2
3;7;4;5;2;11;9;1;6;10;12;8;2
3;7;4;5;6;11;9;1;2;10;12;8;2
