"X31";"X15";"X32";"X14";"X30";"X18";"X28";"X3";"X6";"X17";"X19";"X22";"X27";"X5";"X29";"X26";"X11";"X13";"X4";"X1";"X21";"X8";"X20";"X7";"X9";"X25";"X16";"X10";"X2";"X24";"X12";"X23";"generation"
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;4;1;21;8;20;7;9;25;16;10;2;24;12;23;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;4;1;21;8;20;7;9;25;16;10;2;24;12;23;1
9;7;27;14;10;19;13;1;30;32;28;18;3;11;22;25;16;15;4;21;17;8;26;6;29;5;20;31;2;24;12;23;1
31;13;17;14;6;29;19;23;30;32;28;18;12;11;22;25;16;15;4;21;2;8;20;7;9;26;5;10;1;24;27;3;1
8;26;16;3;7;5;28;4;25;19;15;21;12;22;32;11;17;23;2;6;9;1;14;30;18;31;29;20;24;13;10;27;1
26;15;32;14;30;18;28;3;6;17;19;22;27;5;29;11;16;23;2;25;9;1;7;8;12;31;21;20;10;13;24;4;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;4;1;21;8;20;7;9;25;16;10;2;24;12;23;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;4;1;21;8;20;7;9;25;16;10;2;24;12;23;1
31;4;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;15;1;21;8;20;7;9;25;16;10;2;24;12;23;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;12;13;4;1;21;8;20;7;9;25;16;10;2;24;11;23;1
14;6;19;27;7;3;31;23;30;32;28;18;12;11;22;25;16;15;4;21;5;10;1;8;24;20;9;26;29;13;2;17;1
3;7;27;15;4;32;16;18;31;19;23;28;5;26;20;24;6;14;1;13;12;10;30;8;25;22;9;11;29;21;2;17;1
15;16;18;27;7;3;31;32;4;19;23;28;5;26;20;21;6;14;1;13;2;10;30;8;25;22;9;11;29;24;12;17;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;2;26;11;13;4;1;24;8;20;7;9;25;16;10;29;21;12;23;1
14;6;18;27;7;3;30;32;1;19;23;28;12;11;22;25;16;15;4;21;2;8;26;24;29;5;20;31;10;13;9;17;1
15;16;18;27;7;3;31;32;4;19;23;28;5;26;20;24;6;14;1;13;2;8;11;25;29;12;22;21;17;10;9;30;1
31;15;32;14;30;18;28;3;6;23;19;22;27;5;12;26;11;13;4;1;24;8;20;7;9;25;16;10;29;21;2;17;1
31;15;32;14;30;18;28;3;6;17;19;22;27;5;29;26;11;13;4;1;21;8;20;7;9;25;16;10;2;12;24;23;1
15;16;18;27;7;3;31;32;4;19;23;28;5;26;20;24;6;14;1;13;12;10;30;8;25;22;9;11;29;21;2;17;1
15;16;18;27;7;3;31;32;4;19;23;28;5;26;20;24;6;14;1;13;12;10;30;8;25;22;9;11;29;21;2;17;1
