"X5";"X14";"X25";"X4";"X22";"X9";"X3";"X21";"X27";"X12";"X17";"X11";"X30";"X20";"X13";"X29";"X23";"X31";"X2";"X7";"X19";"X28";"X18";"X8";"X1";"X6";"X15";"X16";"X32";"X24";"X26";"X10";"generation"
5;14;25;4;22;9;3;21;27;12;17;11;30;20;13;29;23;31;2;7;19;28;18;8;1;6;15;16;32;24;26;10;1
14;9;22;23;12;29;11;8;6;4;5;18;27;24;20;30;16;15;1;32;19;28;17;25;2;21;31;13;7;3;26;10;1
13;17;7;3;4;9;28;6;27;12;18;32;30;26;16;29;8;24;20;11;19;15;5;1;31;21;25;23;2;22;14;10;1
18;14;10;1;22;27;28;6;16;26;5;31;21;25;9;8;29;23;19;11;4;24;17;12;2;30;32;13;7;3;20;15;1
14;1;3;5;20;9;28;6;27;12;18;32;30;26;16;29;10;23;19;11;4;25;17;24;2;21;8;7;13;15;31;22;1
5;4;8;1;22;9;28;23;27;12;18;32;11;26;16;29;10;6;7;30;14;24;17;25;2;21;31;13;19;3;20;15;1
13;17;7;3;6;10;4;28;16;26;5;31;14;25;9;8;29;24;20;11;19;15;18;1;32;30;12;23;2;22;21;27;1
13;17;7;3;6;10;4;28;16;26;5;31;21;25;9;8;29;24;20;11;19;15;18;1;32;30;12;23;2;22;14;27;1
26;30;22;4;20;27;28;13;16;2;5;31;21;25;9;8;29;24;6;10;23;7;11;12;17;19;15;1;32;18;3;14;1
4;17;7;3;20;21;28;13;16;2;24;29;11;26;32;18;30;15;6;10;19;5;8;1;9;31;12;23;25;22;14;27;1
25;31;22;4;20;27;28;13;16;2;24;29;11;26;32;18;30;15;6;10;23;7;21;12;17;19;5;1;9;8;3;14;1
25;31;22;4;20;27;28;13;16;2;24;29;11;26;32;18;30;15;6;10;23;7;21;12;17;19;5;1;9;8;3;14;1
13;17;11;3;6;10;4;15;16;26;5;31;21;25;9;1;29;24;2;7;19;28;18;8;32;30;12;23;20;22;14;27;1
14;6;17;16;28;13;7;3;27;26;5;31;21;25;9;8;29;24;20;11;19;15;18;1;32;30;12;23;2;22;4;10;1
