"X28L";"X21L";"X19L";"X8L";"X5L";"X3L";"X25L";"X17L";"X11L";"X22L";"X23L";"X1L";"X29L";"X30L";"X4L";"X32L";"X14L";"X31L";"X12L";"X15L";"X7L";"X24L";"X13L";"X2L";"X9L";"X27L";"X16L";"X6L";"X10L";"X20L";"X26L";"X18L"
28;21;19;8;5;3;25;17;11;22;23;1;29;30;4;32;14;31;12;15;7;24;13;2;9;27;16;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;29;30;4;32;14;31;12;15;7;24;13;2;9;17;16;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;29;30;4;32;14;31;12;15;7;24;13;2;9;17;16;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;16;30;4;32;14;31;12;15;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;16;30;4;32;14;31;12;15;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;12;30;4;32;14;31;16;15;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;11;22;23;1;12;30;4;32;14;31;16;15;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;15;22;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;15;22;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;26;18
28;21;19;8;5;3;25;27;15;26;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;22;18
28;21;19;8;5;3;25;27;15;26;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;22;18
28;21;19;8;5;3;25;18;15;26;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;22;27
28;21;19;8;5;3;25;18;15;26;23;1;12;30;4;32;14;31;16;11;7;24;13;2;9;17;29;6;10;20;22;27
28;21;19;8;5;3;25;18;15;26;23;1;12;30;10;32;14;31;16;11;7;24;13;2;9;17;29;6;4;20;22;27
28;21;19;8;5;3;25;18;15;26;23;1;12;30;10;32;14;31;16;11;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;5;3;25;18;15;26;23;1;12;30;10;32;14;31;28;11;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;5;3;25;18;15;26;23;1;12;30;10;32;14;31;28;11;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;28;3;25;18;15;26;23;1;12;30;10;32;14;31;5;11;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;28;3;25;18;15;26;23;1;12;30;10;32;14;31;5;11;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;28;3;25;18;15;26;23;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;29;6;4;20;22;27
16;21;19;8;28;3;25;18;15;26;23;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;29;6;4;20;22;27
16;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;29;6;4;20;22;27
16;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;29;6;4;20;22;27
29;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;16;6;4;20;22;27
29;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;31;5;12;7;24;13;2;9;17;16;6;4;20;22;27
29;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;6;5;12;7;24;13;2;9;17;16;31;4;20;22;27
29;23;19;8;28;3;25;18;15;26;21;1;11;30;10;32;14;6;5;12;7;24;13;2;9;17;16;31;4;20;22;27
29;23;15;8;28;3;25;18;19;26;21;1;11;30;10;32;14;6;5;12;7;24;13;2;9;17;16;31;4;20;22;27
29;23;15;8;28;3;25;18;19;26;21;1;11;30;10;32;14;6;5;12;7;24;13;2;9;17;16;31;4;20;22;27
29;23;15;8;28;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;16;31;4;20;12;27
29;23;15;8;28;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;16;31;4;20;12;27
29;23;15;8;31;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;16;28;4;20;12;27
29;23;15;8;31;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;16;28;4;20;12;27
29;23;15;8;16;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;31;28;4;20;12;27
29;23;15;8;16;3;25;18;19;26;21;1;11;30;10;32;14;6;5;22;7;24;13;2;9;17;31;28;4;20;12;27
