"X15";"X9";"X6";"X1";"X28";"X20";"X14";"X13";"X25";"X4";"X27";"X26";"X11";"X31";"X18";"X8";"X2";"X32";"X30";"X22";"X21";"X12";"X17";"X23";"X3";"X10";"X7";"X16";"X29";"X19";"X5";"X24";"generation"
15;9;6;1;28;20;14;13;25;4;27;26;11;31;18;8;2;32;30;22;21;12;17;23;3;10;7;16;29;19;5;24;1
15;23;6;1;28;20;14;13;18;3;12;7;16;29;24;8;2;27;17;19;26;5;11;4;21;10;32;30;9;31;25;22;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;3;26;22;5;10;32;30;16;2;21;28;1
15;23;20;32;28;1;27;6;18;30;12;7;9;29;24;8;31;14;17;19;26;5;11;4;13;10;21;3;16;2;25;22;1
25;10;23;9;14;27;20;8;1;4;18;3;12;31;6;15;7;13;2;19;17;30;26;22;5;21;16;29;11;24;32;28;1
17;31;26;9;30;6;28;18;32;25;13;5;23;10;2;15;19;7;14;20;1;12;22;3;4;21;16;29;11;24;8;27;1
25;11;27;9;30;6;28;18;1;4;8;29;12;31;23;15;7;13;24;19;17;14;26;22;5;10;21;3;16;2;32;20;1
17;31;26;9;30;6;28;18;32;15;13;5;23;7;2;25;10;19;14;20;1;12;22;29;4;11;21;3;16;24;8;27;1
17;31;26;9;30;6;27;18;8;15;13;5;23;7;24;25;11;19;14;20;1;12;22;29;4;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;30;1;5;18;26;8;31;6;15;7;13;24;19;17;12;22;3;4;21;16;29;10;2;32;28;1
25;16;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;22;2;19;17;30;26;13;5;10;21;3;11;24;32;28;1
1;10;3;9;23;2;28;18;32;25;20;29;12;31;6;15;7;13;24;19;17;30;26;22;4;21;16;5;11;14;8;27;1
15;9;6;1;28;20;14;13;25;4;27;26;8;31;18;11;16;7;2;22;21;12;17;23;3;10;32;30;29;19;5;24;1
15;23;1;21;28;20;14;13;25;4;27;26;8;29;24;16;2;12;17;19;7;5;11;3;6;10;32;30;9;31;18;22;1
17;16;26;24;30;6;11;18;32;15;13;5;23;7;2;25;10;19;14;29;1;12;22;3;4;21;31;20;28;9;8;27;1
2;32;23;5;20;6;17;3;1;26;28;27;7;24;22;21;8;25;13;19;30;15;12;14;10;18;31;29;11;9;4;16;1
9;32;23;11;27;14;25;20;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;8;28;1
17;5;23;9;6;29;4;3;1;26;11;27;7;24;22;21;8;25;13;19;30;15;12;14;10;18;31;20;28;2;32;16;1
25;11;23;9;14;20;18;17;8;24;27;12;29;31;6;15;7;13;4;19;1;30;26;22;5;10;21;3;16;2;32;28;1
9;25;1;29;6;11;18;7;8;4;27;12;20;23;32;14;15;13;24;19;17;30;26;22;5;10;21;3;16;2;31;28;1
1;10;22;9;12;2;28;18;32;25;20;5;23;31;6;15;7;13;24;19;17;30;26;3;4;21;16;29;11;14;8;27;1
15;11;23;9;24;27;20;8;1;4;18;29;12;7;2;25;10;19;14;13;17;30;26;32;5;31;21;3;16;6;22;28;1
17;31;26;9;30;6;28;13;32;4;18;29;12;7;2;25;10;19;14;20;1;23;22;3;16;21;15;5;11;24;8;27;1
25;16;23;9;14;28;20;32;1;4;18;29;12;31;6;15;7;13;2;19;17;30;26;22;5;10;21;3;11;24;8;27;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
22;1;24;27;29;6;17;3;32;15;13;5;23;7;2;25;10;19;14;21;30;26;12;11;8;18;31;20;28;9;4;16;1
17;31;2;9;1;6;28;18;32;26;11;27;7;24;22;21;8;25;13;19;30;15;12;14;4;20;16;29;3;23;10;5;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
15;23;20;21;28;26;27;6;18;3;5;7;16;29;24;8;2;14;17;19;1;12;22;4;13;10;32;30;9;31;25;11;1
20;31;1;9;30;23;27;6;18;3;12;7;16;29;24;8;2;14;17;19;26;5;11;4;13;10;32;15;22;21;25;28;1
25;11;23;9;14;27;19;8;17;5;18;29;30;31;6;15;7;13;24;20;1;12;22;3;4;21;10;26;16;2;32;28;1
17;31;26;9;30;6;28;18;32;25;20;5;23;10;2;15;7;13;24;19;1;12;22;3;4;21;16;29;11;14;8;27;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;24;19;17;30;26;22;5;10;21;3;16;2;32;28;1
25;11;23;9;14;27;20;8;1;4;18;29;12;31;6;15;7;13;30;19;17;24;26;22;5;10;21;3;16;2;32;28;1
17;7;5;25;30;6;28;2;9;4;27;26;8;31;18;11;10;19;14;20;1;12;22;3;15;21;16;29;32;24;23;13;1
15;9;6;1;28;20;14;13;25;4;27;26;8;31;18;11;7;32;30;22;21;12;17;23;3;10;16;29;2;19;5;24;1
15;32;23;5;20;6;17;3;1;26;28;27;7;24;22;21;8;25;13;19;30;2;12;14;10;18;16;29;11;9;4;31;1
17;16;2;9;32;6;28;29;1;26;11;27;7;24;22;21;8;25;13;19;30;15;12;14;10;18;31;20;3;23;4;5;1
