"X26";"X3";"X11";"X24";"X14";"X1";"X8";"X6";"X18";"X9";"X21";"X15";"X12";"X2";"X16";"X23";"X7";"X17";"X5";"X22";"X10";"X4";"X19";"X20";"X25";"X13";"generation"
26;3;11;24;14;1;8;6;18;9;21;15;12;2;16;23;7;17;5;22;10;4;19;20;25;13;1
22;10;21;15;23;12;6;2;3;11;17;1;8;13;24;18;4;14;19;16;26;5;7;20;25;9;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
25;18;9;16;21;15;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;12;1
13;10;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;3;1
1;13;2;24;6;5;8;23;15;10;20;25;21;12;3;17;22;14;19;16;26;4;18;9;11;7;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;7;5;14;19;16;26;4;18;20;25;13;1
19;25;2;15;18;12;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;21;9;26;16;1
16;25;8;15;18;13;6;20;24;11;23;19;21;12;3;17;22;14;5;7;10;4;2;1;26;9;1
6;19;21;15;18;12;23;26;11;16;17;13;10;3;22;1;20;5;2;9;4;7;14;8;25;24;1
1;25;21;8;18;26;23;12;11;16;17;13;10;3;22;6;7;14;5;24;15;4;2;19;20;9;1
5;13;2;24;17;1;8;6;23;9;21;15;20;12;3;19;22;14;25;16;11;4;18;10;26;7;1
10;14;26;24;17;1;8;6;23;9;21;15;12;2;22;18;5;3;19;16;11;4;7;20;25;13;1
3;13;2;24;6;5;8;23;22;10;20;19;21;12;1;16;15;14;25;17;11;4;18;9;26;7;1
21;3;13;25;26;20;8;23;15;5;24;10;4;12;1;16;17;18;19;22;11;6;7;9;2;14;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
16;25;21;15;18;12;6;20;3;11;17;1;8;13;24;23;7;14;19;22;10;4;2;5;26;9;1
10;3;11;24;17;1;8;6;23;13;21;15;12;7;22;18;5;14;20;16;25;4;2;19;26;9;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
7;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;10;20;25;13;1
16;25;21;15;18;12;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;9;1
16;25;21;15;18;12;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;9;1
16;25;3;20;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;24;10;7;26;5;13;11;1
26;3;11;24;14;1;8;6;23;9;21;15;12;2;16;18;19;17;5;22;10;4;13;20;25;7;1
10;3;11;24;17;1;20;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;8;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
2;5;23;24;13;1;8;6;15;10;14;19;21;12;3;17;22;20;25;16;11;4;18;9;26;7;1
1;13;12;24;6;3;8;23;15;10;20;25;21;2;22;18;4;14;19;16;26;5;17;9;11;7;1
10;23;21;15;18;12;6;20;3;9;11;24;1;2;22;17;4;14;19;16;26;5;7;8;25;13;1
13;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;10;25;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
1;13;2;24;6;5;8;23;15;10;20;19;21;12;3;17;22;14;25;16;11;4;18;9;26;7;1
1;13;2;24;6;5;8;23;15;10;20;19;21;12;3;4;22;14;25;16;11;17;18;9;26;7;1
21;3;13;25;26;20;17;15;14;16;24;10;4;12;1;5;8;18;19;22;11;6;7;9;2;23;1
21;3;13;25;26;20;17;15;14;5;24;10;4;12;1;16;8;18;19;22;11;6;7;9;2;23;1
16;25;21;15;18;12;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;9;1
16;25;21;15;18;12;6;20;3;11;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;9;1
15;3;11;24;17;22;2;6;23;9;21;10;4;12;1;16;8;14;19;18;26;5;7;20;25;13;1
25;3;11;24;17;1;8;6;23;9;21;15;12;2;20;16;26;18;19;22;13;10;7;5;4;14;1
21;3;13;25;26;20;17;15;14;5;24;10;4;12;1;16;8;18;19;22;11;6;7;9;2;23;1
21;3;13;25;26;20;17;15;14;5;24;10;4;12;1;16;8;18;19;22;11;6;7;9;2;23;1
16;25;21;15;18;12;6;20;10;11;14;1;8;13;4;23;7;22;9;2;3;24;17;19;26;5;1
12;21;6;3;19;25;18;16;15;11;14;1;8;13;24;23;7;17;5;22;10;4;2;20;26;9;1
16;25;2;24;6;5;8;23;15;10;14;1;18;13;3;20;7;17;12;22;11;4;21;19;26;9;1
1;12;18;3;6;25;8;14;9;11;20;19;21;13;24;23;7;17;5;22;10;4;2;15;26;16;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;19;2;22;18;4;14;12;16;26;5;7;20;25;13;1
6;20;21;18;15;25;3;12;11;16;14;1;8;13;24;23;7;17;5;22;10;4;2;19;26;9;1
16;25;21;15;18;12;6;7;3;11;14;1;8;13;24;23;20;5;2;22;10;4;17;19;26;9;1
7;5;21;15;2;12;6;20;3;10;23;1;8;13;24;17;22;14;25;16;11;4;18;9;26;19;1
1;13;18;24;6;5;8;23;15;11;20;9;21;12;3;17;22;14;25;16;10;4;2;19;26;7;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
16;25;21;15;18;12;8;23;3;11;9;1;6;13;24;20;7;17;5;22;10;4;2;19;26;14;1
1;13;2;24;6;25;8;23;15;10;20;19;21;12;3;14;7;17;5;16;11;4;18;9;26;22;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
10;3;11;24;17;1;8;6;23;9;21;15;12;2;22;18;4;14;19;16;26;5;7;20;25;13;1
16;13;18;24;6;5;8;23;15;10;20;19;21;12;3;17;22;14;25;7;11;4;1;2;26;9;1
