"X14";"X32";"X61";"X33";"X21";"X1";"X63";"X11";"X53";"X39";"X42";"X44";"X49";"X50";"X24";"X27";"X23";"X5";"X18";"X45";"X19";"X26";"X35";"X38";"X3";"X55";"X8";"X54";"X30";"X51";"X34";"X20";"X12";"X43";"X31";"X52";"X46";"X25";"X29";"X9";"X64";"X2";"X17";"X62";"X13";"X40";"X28";"X10";"X7";"X22";"X16";"X56";"X41";"X6";"X15";"X36";"X57";"X4";"X37";"X48";"X47";"X60";"X59";"X58";"generation"
14;32;61;33;21;1;63;11;53;39;42;44;49;50;24;27;23;5;18;45;19;26;35;38;3;55;8;54;30;51;34;20;12;43;31;52;46;25;29;9;64;2;17;62;13;40;28;10;7;22;16;56;41;6;15;36;57;4;37;48;47;60;59;58;1
14;32;37;40;21;1;63;28;26;3;60;29;49;50;30;27;51;36;18;45;12;15;11;35;2;52;4;39;46;43;64;55;58;23;53;42;24;16;48;34;62;8;22;9;20;33;25;7;31;54;38;61;17;56;10;5;19;41;6;44;59;47;13;57;1
16;13;35;11;47;55;6;28;57;27;2;58;60;1;24;50;26;21;44;41;32;4;23;3;61;59;8;54;30;51;34;20;12;43;31;52;46;25;29;9;64;48;18;62;42;10;33;49;7;37;14;56;22;38;5;45;63;39;53;19;17;15;36;40;1
53;5;1;27;14;59;58;63;28;45;32;61;44;39;23;21;24;40;50;11;19;26;35;38;3;55;8;54;30;51;34;20;12;43;31;52;62;25;29;9;64;48;18;46;42;10;33;49;7;37;16;56;41;6;15;36;57;4;22;2;47;60;13;17;1
8;4;63;2;15;33;48;35;13;16;52;31;37;41;60;9;30;53;14;44;57;22;7;58;20;47;51;54;6;64;28;38;27;46;18;10;11;12;19;32;34;39;1;17;36;50;26;24;59;43;23;55;62;21;3;49;45;56;42;61;25;5;29;40;1
32;62;31;33;48;63;41;15;52;55;40;5;8;4;60;50;12;1;14;44;17;21;49;58;20;42;51;45;6;23;36;19;27;16;28;46;38;30;11;35;7;53;59;57;18;9;24;43;56;25;64;3;37;22;13;34;54;39;47;61;26;2;29;10;1
53;36;1;27;14;59;58;63;40;45;32;37;44;39;23;21;24;49;50;11;57;26;35;16;3;55;2;4;30;51;64;13;12;43;15;52;46;28;29;34;62;8;22;9;20;33;25;7;31;54;38;61;17;56;10;5;19;41;6;48;47;60;42;18;1
14;32;37;40;21;1;63;28;26;2;60;29;49;50;24;27;23;36;18;45;58;15;11;38;3;55;8;54;30;51;34;20;12;43;31;52;46;16;48;64;62;4;22;9;42;33;25;7;53;39;35;61;17;56;10;5;19;41;6;44;59;13;47;57;1
51;5;1;27;14;59;58;52;33;45;32;61;20;39;23;34;24;49;50;11;19;26;35;40;7;38;54;16;46;53;21;44;17;8;55;63;30;25;29;9;64;2;12;62;13;31;28;10;3;22;43;56;41;6;15;36;57;4;37;48;47;60;42;18;1
5;41;61;57;48;13;24;63;37;56;60;23;26;11;47;4;17;42;15;49;8;44;3;40;7;38;54;16;18;51;34;20;12;43;31;52;46;25;29;9;39;1;30;19;64;32;14;33;6;62;53;50;21;58;2;22;27;35;45;28;10;59;55;36;1
