"X2";"X22";"X10";"X4";"X16";"X13";"X3";"X12";"X6";"X5";"X9";"X19";"X7";"X26";"X15";"X23";"X18";"X11";"X8";"X14";"X20";"X24";"X25";"X17";"X21";"X1";"generation"
2;22;10;4;16;13;3;12;6;5;9;19;7;26;15;23;18;11;8;14;20;24;25;17;21;1;1
16;23;10;2;26;15;3;14;6;5;9;19;7;24;13;21;12;8;1;18;20;25;22;11;17;4;1
7;15;23;4;16;10;17;3;6;9;20;19;5;2;13;21;12;8;1;18;22;26;25;14;11;24;1
2;20;1;4;16;15;18;17;6;5;9;12;7;22;13;19;26;21;10;3;23;8;25;14;11;24;1
2;20;10;4;22;15;3;14;6;5;9;19;7;24;13;17;12;8;1;18;16;11;25;21;23;26;1
22;17;15;10;20;23;2;14;6;5;9;19;7;24;13;12;8;1;18;4;16;11;25;21;26;3;1
22;17;15;7;20;23;2;3;19;12;4;14;13;8;9;6;21;25;18;26;11;16;10;24;5;1;1
22;17;15;7;20;26;10;3;19;12;23;14;2;8;18;1;9;6;13;4;16;11;25;21;24;5;1
2;1;10;4;16;13;3;14;12;5;9;19;7;8;15;6;21;25;20;18;22;26;24;17;23;11;1
9;16;22;7;18;4;5;13;19;12;3;14;2;8;15;6;21;25;20;26;11;24;10;17;23;1;1
20;4;25;23;16;14;24;9;26;13;7;19;5;17;10;21;12;8;1;18;22;6;3;2;15;11;1
2;20;13;4;16;15;3;21;6;5;9;19;7;24;10;14;12;8;1;18;22;26;25;17;23;11;1
2;20;7;4;16;15;14;3;1;19;8;5;10;26;18;21;12;9;6;13;22;24;25;17;23;11;1
22;17;15;7;20;23;2;3;1;19;8;5;10;11;18;12;9;6;13;4;16;26;25;21;24;14;1
22;17;15;7;20;23;2;3;1;19;8;5;10;26;18;12;9;6;13;4;16;11;25;21;24;14;1
22;17;15;7;20;23;2;3;1;19;8;5;10;26;18;12;9;6;13;4;16;11;25;21;24;14;1
2;20;10;4;16;15;3;14;6;5;9;19;7;24;13;21;12;8;1;18;22;26;25;17;23;11;1
2;20;10;4;16;15;3;14;6;5;9;19;7;24;13;21;12;8;1;18;22;26;25;17;23;11;1
2;20;10;4;16;15;18;14;6;5;9;19;7;24;13;21;12;26;1;3;23;8;25;17;22;11;1
7;1;22;4;16;15;3;14;6;5;9;12;20;2;13;19;26;21;10;17;23;8;25;18;11;24;1
2;20;10;4;16;15;8;14;6;5;9;19;7;24;13;21;12;3;1;26;11;17;25;18;23;22;1
