"X25";"X14";"X26";"X10";"X24";"X20";"X18";"X11";"X17";"X7";"X21";"X19";"X16";"X2";"X9";"X12";"X5";"X8";"X4";"X23";"X6";"X3";"X13";"X1";"X15";"X22";"generation"
6;14;26;10;24;20;18;11;17;7;21;19;16;2;9;12;5;8;4;23;25;3;13;1;15;22;1
17;24;13;11;3;22;21;6;18;15;14;19;16;2;9;12;5;8;4;23;25;26;7;1;20;10;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;16;9;14;22;18;25;10;24;8;7;2;3;26;17;13;1;15;4;1
25;19;26;10;24;20;18;11;13;7;21;14;1;2;9;12;5;8;4;23;6;17;3;16;15;22;1
23;19;20;12;11;26;21;5;16;9;14;22;18;25;10;24;8;7;2;17;6;3;13;1;15;4;1
25;19;26;10;24;20;18;11;17;15;21;14;1;2;9;12;5;8;22;23;6;3;13;16;7;4;1
10;3;16;13;12;9;26;1;20;5;15;7;18;22;11;4;8;24;23;14;25;6;19;17;2;21;1
11;23;15;4;5;9;26;1;21;12;7;19;3;18;25;13;17;8;24;2;16;6;22;14;10;20;1
25;3;16;13;12;9;26;1;20;5;15;7;18;22;11;4;8;24;23;14;19;10;17;2;6;21;1
25;3;16;13;12;9;26;1;20;5;15;7;18;22;11;4;8;24;23;14;19;10;17;2;6;21;1
9;26;16;13;12;25;3;4;7;5;15;20;18;22;11;1;8;24;23;14;19;10;17;2;6;21;1
21;23;20;9;17;25;3;4;7;13;14;11;10;5;8;1;15;16;19;12;18;24;22;2;6;26;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;1;21;5;6;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;11;12;19;7;4;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;20;6;1
26;19;20;13;24;6;8;10;1;9;14;2;18;15;5;11;21;23;22;12;25;17;3;16;7;4;1
9;17;26;12;3;2;25;4;7;13;14;11;10;5;8;1;15;16;6;23;18;24;22;21;19;20;1
2;12;20;9;17;5;3;4;7;13;14;11;16;25;10;24;8;15;6;23;18;1;22;21;19;26;1
25;19;7;10;24;20;18;11;17;15;21;14;1;2;9;12;5;8;4;23;6;13;3;16;26;22;1
23;19;20;24;5;6;22;11;17;7;21;14;16;2;9;12;8;15;25;13;26;1;3;18;10;4;1
17;24;12;8;3;4;9;6;18;22;14;19;16;23;5;11;21;15;2;13;26;25;7;1;20;10;1
15;19;20;13;11;16;8;5;1;9;14;2;18;17;10;24;21;23;22;12;25;26;3;6;7;4;1
17;11;13;21;3;15;5;6;18;16;14;4;2;19;9;24;8;23;22;12;25;26;7;1;20;10;1
17;24;13;8;3;4;9;6;18;2;14;19;16;15;5;11;21;23;22;12;25;26;7;1;10;20;1
3;16;26;6;1;15;18;14;17;20;10;4;2;19;9;24;8;23;11;7;21;25;5;12;13;22;1
5;1;26;22;6;14;18;16;3;20;10;4;19;2;9;12;8;23;15;7;21;25;11;24;13;17;1
23;19;20;24;11;6;21;8;1;10;14;22;16;2;9;12;5;15;25;13;26;17;3;18;7;4;1
25;19;6;10;24;20;18;11;23;8;21;14;1;22;9;12;5;15;2;13;26;17;3;16;7;4;1
3;15;5;11;4;14;19;20;21;12;7;22;18;25;10;24;17;8;13;2;16;6;9;23;26;1;1
14;10;24;12;11;15;21;5;1;9;7;19;3;18;25;13;17;8;20;2;16;6;22;23;26;4;1
17;11;12;21;3;4;19;6;1;9;14;22;18;25;10;24;8;15;2;13;23;26;7;16;20;5;1
23;19;20;8;3;4;9;6;18;2;14;22;1;25;10;24;12;15;21;13;26;17;11;16;7;5;1
25;3;16;14;12;9;19;1;20;5;4;7;18;22;11;24;8;15;2;13;26;10;17;23;6;21;1
23;19;1;12;11;6;21;9;20;5;15;7;18;22;10;24;8;14;2;13;26;17;3;16;25;4;1
25;3;16;13;12;9;26;1;20;5;15;7;18;2;17;24;14;8;4;23;6;19;10;11;21;22;1
25;3;18;13;4;11;26;1;20;5;15;14;16;2;9;12;8;24;23;7;19;10;17;22;6;21;1
25;3;16;13;12;9;26;1;20;5;22;7;18;15;11;4;8;24;23;14;19;10;17;2;6;21;1
25;3;16;13;12;9;26;1;20;5;15;7;18;22;11;4;8;24;23;14;19;10;17;2;6;21;1
2;19;26;9;12;20;16;11;17;7;21;22;18;25;10;24;8;5;4;23;6;3;13;1;15;14;1
23;19;6;24;8;20;18;11;17;7;21;14;16;2;9;12;5;15;25;13;4;1;3;22;10;26;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
8;17;3;13;24;4;9;6;18;2;14;19;16;15;5;11;21;23;22;12;25;26;7;1;20;10;1
17;24;13;11;3;22;21;25;18;2;14;19;16;15;9;12;5;6;4;23;8;26;7;1;20;10;1
13;19;20;24;15;26;22;11;17;7;21;14;16;2;9;12;5;8;4;23;6;1;3;18;10;25;1
4;6;20;12;11;19;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;3;23;17;7;16;1
17;24;7;8;26;4;9;25;18;2;14;19;16;15;5;11;21;23;22;12;6;3;13;1;20;10;1
25;19;26;10;24;20;17;11;18;2;14;21;16;7;9;12;5;8;4;23;6;3;13;1;15;22;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;4;15;2;13;26;17;3;16;7;8;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;3;24;8;15;2;13;26;17;10;16;7;4;1
25;24;13;8;20;10;9;6;18;2;14;19;1;15;5;11;21;23;22;12;26;17;3;16;7;4;1
23;19;3;13;11;6;21;5;16;9;14;22;18;17;10;24;8;15;2;12;25;26;7;1;20;4;1
25;19;26;10;24;20;18;11;17;7;21;14;16;2;9;12;5;8;4;23;6;3;13;1;15;22;1
25;19;26;10;24;20;18;11;17;8;21;14;16;2;9;12;5;7;4;23;6;3;13;1;15;22;1
23;19;20;12;11;6;18;16;3;9;14;22;21;25;10;24;8;15;2;13;26;17;1;5;7;4;1
5;1;26;22;6;14;18;12;3;20;10;17;2;19;9;24;8;23;11;13;21;25;15;16;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;16;8;15;2;13;26;17;3;24;7;4;1
23;19;20;12;11;6;21;5;1;9;14;22;18;25;10;24;8;15;2;13;26;17;3;16;7;4;1
26;24;13;5;20;4;9;6;18;2;14;19;1;15;8;11;21;23;22;12;25;17;3;16;7;10;1
23;19;3;12;11;6;21;5;16;9;14;22;18;25;10;24;8;15;2;13;17;26;7;1;20;4;1
25;19;21;10;24;20;26;1;17;7;18;14;16;2;9;12;5;8;4;23;6;3;13;11;15;22;1
