"X8";"X16";"X2";"X26";"X3";"X14";"X6";"X15";"X18";"X23";"X13";"X22";"X12";"X5";"X4";"X10";"X9";"X21";"X1";"X17";"X24";"X25";"X19";"X11";"X20";"X7";"generation"
8;16;2;26;3;14;6;15;18;23;13;22;12;5;4;10;9;21;1;17;24;25;19;11;20;7;1
26;25;8;16;17;13;6;15;18;23;14;11;12;5;4;10;9;21;19;20;24;3;1;22;7;2;1
5;23;18;6;17;16;10;24;8;4;26;3;1;9;21;14;13;22;12;15;7;25;19;11;20;2;1
5;23;18;6;17;16;10;24;8;4;26;3;1;9;21;14;13;22;12;15;7;25;19;11;20;2;1
4;3;23;9;6;21;16;22;26;2;14;1;8;24;17;10;12;5;13;15;7;25;19;11;20;18;1
7;23;2;6;21;16;14;9;1;4;15;3;8;24;25;10;12;5;13;19;11;20;26;22;17;18;1
26;2;11;17;25;8;6;15;18;23;13;16;12;5;4;10;9;21;19;20;24;3;1;22;7;14;1
8;16;5;1;3;10;22;18;14;15;24;19;23;2;9;20;12;21;11;4;13;25;26;6;17;7;1
8;16;9;26;25;14;6;21;4;23;22;20;12;19;5;7;2;3;18;11;15;24;1;13;17;10;1
26;16;25;6;15;14;8;2;18;23;13;11;12;5;4;10;9;21;19;20;24;3;1;22;17;7;1
25;3;23;9;6;21;16;7;15;2;13;11;12;5;4;10;8;24;14;19;1;20;26;22;17;18;1
12;16;2;26;25;14;6;15;18;23;13;1;8;5;4;10;9;21;19;20;24;3;11;22;17;7;1
17;5;6;21;20;26;4;11;14;18;13;7;22;15;2;23;1;19;25;10;24;3;9;12;8;16;1
17;15;6;25;22;26;2;7;14;18;13;11;12;5;4;10;9;21;19;20;24;3;23;8;1;16;1
8;16;2;26;25;14;6;15;18;23;13;11;12;5;4;10;9;21;19;20;24;3;1;22;17;7;1
8;16;2;26;25;18;6;15;14;23;13;11;12;5;4;10;9;21;19;20;24;3;1;22;17;7;1
9;5;6;21;24;10;4;3;14;16;13;7;8;15;2;23;1;19;25;12;11;20;26;22;17;18;1
16;3;23;9;20;6;4;11;14;18;13;7;22;24;25;10;12;5;15;19;1;26;21;8;17;2;1
8;16;2;26;25;14;6;15;18;23;13;11;12;5;4;10;9;21;19;20;24;3;1;22;17;7;1
8;16;2;26;25;14;6;15;18;23;13;11;12;5;4;10;9;21;19;20;24;3;1;22;17;7;1
20;22;2;26;25;14;6;15;18;23;13;11;12;5;19;7;21;3;8;4;9;24;1;17;16;10;1
26;16;25;20;12;14;8;9;6;21;17;4;23;19;5;7;2;3;18;11;15;24;1;22;13;10;1
