"X14";"X13";"X18";"X15";"X32";"X7";"X6";"X5";"X3";"X20";"X17";"X25";"X19";"X29";"X24";"X1";"X10";"X23";"X30";"X2";"X11";"X26";"X8";"X9";"X28";"X21";"X12";"X4";"X22";"X31";"X27";"X16";"generation"
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;22;5;3;20;17;4;19;29;24;1;10;23;30;2;11;12;8;9;28;6;21;25;26;27;31;16;1
25;10;20;5;13;23;29;30;19;3;2;18;7;24;14;32;17;6;1;15;11;26;8;9;28;21;12;4;22;31;27;16;1
17;13;18;15;32;2;6;5;30;10;25;14;22;21;7;19;20;29;3;24;11;26;8;9;28;23;12;4;1;31;27;16;1
1;27;28;13;23;15;11;6;9;5;25;14;30;21;7;19;20;29;3;24;32;12;26;2;8;10;18;17;22;31;4;16;1
4;28;20;11;32;7;6;5;19;3;2;18;12;24;14;8;31;22;1;15;30;23;16;10;9;26;21;25;29;27;17;13;1
29;13;4;2;30;19;6;11;3;20;17;18;12;24;14;32;31;22;1;15;5;7;16;10;9;26;21;25;23;28;27;8;1
14;13;18;15;32;7;6;5;19;20;17;25;3;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;8;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;6;9;28;21;12;4;22;31;27;16;1
20;29;18;15;32;27;26;19;10;14;22;1;16;13;11;25;3;23;30;2;24;6;8;9;28;21;12;4;17;31;7;5;1
28;18;32;11;15;27;26;16;10;14;17;25;19;29;24;21;4;3;8;1;30;22;20;12;7;6;5;23;9;13;2;31;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
18;15;20;5;16;6;14;32;7;3;17;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;13;1
6;13;20;11;8;23;29;30;19;3;2;18;12;24;14;32;31;22;1;15;5;7;17;9;28;21;25;4;26;10;27;16;1
4;28;20;11;8;23;29;30;19;3;2;18;12;24;14;32;31;22;1;15;5;7;16;10;9;26;21;25;6;27;17;13;1
4;28;20;11;8;23;29;30;19;3;2;18;12;24;14;32;31;22;1;15;5;7;16;10;9;26;21;25;6;27;17;13;1
14;13;18;28;9;7;6;5;3;20;17;25;19;29;24;1;10;21;30;2;11;26;8;32;15;23;31;4;22;12;27;16;1
1;25;4;3;9;11;30;5;6;14;19;21;10;26;20;2;24;18;7;17;13;12;8;32;15;23;28;29;22;31;27;16;1
4;28;20;5;16;22;14;32;12;3;15;25;19;29;24;1;10;23;30;2;11;26;8;31;9;7;21;18;6;27;17;13;1
14;13;18;15;32;26;6;5;3;20;17;25;19;29;24;1;28;23;30;2;11;7;16;10;9;21;12;4;22;31;27;8;1
14;13;18;15;32;12;22;11;3;20;17;4;19;29;24;1;28;23;30;2;5;7;16;10;9;26;21;25;6;27;31;8;1
4;28;19;11;8;23;29;30;3;20;2;18;12;24;14;32;31;22;1;15;5;7;16;10;9;26;21;25;6;27;17;13;1
22;27;28;13;21;15;11;6;3;5;25;14;19;29;24;1;10;23;30;2;32;12;26;7;8;9;18;17;20;4;31;16;1
14;13;28;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;21;9;11;12;26;2;8;30;18;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;4;19;29;24;1;28;23;30;2;11;12;16;10;9;26;21;25;22;31;27;8;1
25;9;20;11;8;23;29;30;6;3;2;18;26;24;14;32;27;19;1;15;5;7;16;10;28;21;12;4;22;31;17;13;1
31;28;16;11;1;23;29;5;19;22;2;18;12;24;14;32;4;3;8;25;30;17;20;10;9;26;21;15;6;27;7;13;1
28;23;32;24;15;27;6;19;12;14;22;1;16;13;11;21;4;3;8;25;30;17;20;10;9;26;5;18;7;29;2;31;1
25;19;23;7;22;30;15;12;29;24;21;17;28;8;31;11;20;16;32;18;13;3;5;9;1;14;26;6;4;10;27;2;1
25;19;18;15;32;7;6;5;3;20;21;17;28;8;31;11;24;16;22;23;13;29;12;9;26;27;14;1;30;4;2;10;1
7;18;32;20;15;6;17;13;3;14;5;25;19;29;24;1;10;23;30;2;11;26;8;9;28;21;12;4;22;31;27;16;1
24;31;18;15;32;28;27;19;10;14;22;1;16;13;11;21;4;3;8;25;30;17;20;12;7;6;5;23;9;29;2;26;1
24;13;18;2;30;26;6;11;3;20;17;25;19;29;14;32;31;22;1;15;5;7;16;10;28;21;12;4;23;9;27;8;1
4;28;3;5;16;22;14;32;12;20;17;25;19;29;24;1;10;23;30;2;11;26;8;9;31;7;21;18;6;27;15;13;1
25;19;23;4;22;30;15;12;29;24;21;17;28;8;31;11;20;16;32;18;13;3;5;9;26;27;14;1;7;10;6;2;1
25;19;23;4;22;30;15;12;29;13;27;17;26;8;31;11;20;16;32;18;24;3;5;9;28;21;14;1;7;6;2;10;1
22;13;31;15;32;7;6;5;3;20;17;25;27;16;24;1;10;23;30;2;11;26;8;9;28;21;12;4;14;18;19;29;1
11;30;17;1;6;25;3;29;19;5;13;14;2;15;7;18;10;23;24;26;20;32;8;9;28;21;12;4;22;31;27;16;1
25;19;23;4;22;30;15;12;29;24;21;17;28;8;10;11;20;16;32;18;13;3;5;9;26;27;14;1;7;6;2;31;1
1;25;30;14;15;27;26;19;10;24;21;17;28;8;31;11;20;16;32;18;13;3;4;12;7;6;5;23;9;29;2;22;1
1;19;23;4;22;30;15;12;29;24;14;17;28;8;31;11;20;16;32;18;13;3;5;9;26;27;21;25;6;7;2;10;1
4;28;20;11;8;23;29;30;19;10;17;15;12;24;21;32;31;22;25;18;13;3;5;9;26;27;14;1;7;6;2;16;1
14;8;18;15;32;7;22;5;3;20;31;4;19;29;24;1;28;23;30;2;11;12;16;10;9;26;21;25;6;27;17;13;1
4;28;20;11;8;23;24;30;12;3;2;18;19;29;14;32;31;22;1;15;5;7;16;10;9;26;21;25;6;27;17;13;1
4;28;20;11;8;23;29;30;19;3;2;18;12;24;14;32;17;6;1;15;5;7;13;10;9;26;21;25;22;31;27;16;1
24;13;18;2;30;26;6;11;3;20;17;25;19;29;14;32;31;22;1;15;5;7;16;10;9;21;12;4;23;28;27;8;1
27;13;18;15;32;7;6;5;3;20;17;25;19;29;11;1;10;23;30;2;24;26;8;9;28;21;12;4;22;16;14;31;1
14;13;23;15;32;30;6;5;3;19;17;25;10;26;20;2;24;18;7;1;11;29;8;9;28;21;12;4;22;31;27;16;1
11;30;17;1;6;21;3;16;27;5;13;22;2;28;7;31;12;23;8;25;20;32;24;10;9;26;15;4;14;18;19;29;1
4;30;17;1;8;23;29;28;19;3;2;18;12;24;14;32;31;22;11;15;5;7;16;10;9;26;21;25;6;27;20;13;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;4;1;10;23;30;2;11;26;8;9;28;21;12;24;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;12;1;10;23;30;2;11;26;8;9;28;21;24;4;22;31;27;16;1
14;13;18;15;32;7;6;5;3;20;17;25;19;29;24;1;10;23;30;2;28;8;12;9;26;27;21;11;22;4;16;31;1
14;13;18;6;22;30;15;12;3;20;17;25;19;29;24;1;10;23;7;2;11;26;8;9;28;21;5;4;32;31;27;16;1
