"X2";"X18";"X11";"X26";"X5";"X1";"X4";"X9";"X6";"X24";"X14";"X3";"X7";"X19";"X23";"X20";"X10";"X21";"X16";"X15";"X8";"X22";"X17";"X13";"X12";"X25";"generation"
2;18;11;26;5;1;4;9;6;24;14;3;7;19;23;20;10;21;16;15;8;22;17;13;12;25;1
18;14;20;10;6;5;9;26;3;1;4;25;7;19;23;2;11;21;16;15;8;22;17;13;12;24;1
1;3;14;4;7;21;25;9;13;15;20;18;6;12;23;10;22;11;16;8;19;2;26;24;17;5;1
1;3;14;4;7;21;25;9;13;15;20;18;6;12;23;10;22;11;16;8;19;2;26;24;17;5;1
13;9;19;6;3;20;17;23;24;4;14;18;21;8;2;22;25;5;10;12;26;7;11;16;1;15;1
20;12;16;11;24;22;13;25;10;4;14;18;21;8;19;2;17;1;9;15;3;6;26;23;7;5;1
19;24;22;21;26;15;25;5;11;7;16;18;1;2;17;20;6;13;4;8;9;10;3;23;14;12;1
14;19;24;21;26;15;25;5;11;3;16;18;1;2;17;20;6;23;4;8;9;10;7;13;12;22;1
16;26;18;23;8;13;25;14;5;12;4;10;22;24;19;2;17;1;9;15;3;6;20;7;11;21;1
13;22;10;7;26;20;25;23;24;6;14;18;21;8;19;2;11;1;9;15;3;4;17;16;5;12;1
9;6;10;7;26;20;25;23;5;4;14;18;21;3;19;2;11;1;16;15;8;22;17;13;12;24;1
18;14;2;17;22;24;9;26;8;1;4;25;7;19;23;20;10;21;13;15;3;6;11;16;5;12;1
19;10;18;23;8;13;25;14;5;2;4;26;22;24;7;12;20;1;9;15;3;6;11;16;17;21;1
9;22;10;7;26;17;25;23;8;4;14;18;21;24;16;12;15;20;13;1;3;6;11;19;5;2;1
19;24;22;21;26;15;25;23;11;3;16;18;1;2;17;20;6;5;10;8;9;4;7;13;14;12;1
14;21;16;11;24;22;13;25;19;15;9;18;1;2;17;20;6;23;10;12;26;7;3;5;8;4;1
2;18;11;26;5;17;14;9;6;1;4;25;7;19;23;20;10;21;16;15;8;22;13;12;24;3;1
23;14;20;10;15;16;9;26;3;1;4;25;7;19;18;2;11;21;5;6;12;22;17;13;8;24;1
18;14;2;11;6;22;13;17;19;15;20;25;7;3;23;4;10;21;16;1;8;5;26;9;12;24;1
14;5;25;11;24;4;13;17;6;12;9;1;7;19;23;20;10;21;16;15;8;22;3;2;26;18;1
13;22;10;7;26;20;3;23;15;4;14;18;17;16;19;2;11;21;5;6;12;9;1;8;24;25;1
11;22;10;7;26;20;25;23;24;4;14;18;21;8;19;2;17;3;5;6;12;9;1;16;15;13;1
18;14;2;17;6;5;9;26;3;1;4;25;7;19;23;20;10;21;13;15;8;22;11;16;12;24;1
9;6;11;7;26;2;25;3;5;4;14;18;1;19;23;20;10;21;16;15;8;22;17;13;12;24;1
1;3;14;4;7;21;25;9;13;15;20;18;6;12;23;10;22;11;16;8;19;2;26;24;17;5;1
1;3;14;4;7;21;25;9;13;15;20;18;6;12;23;10;22;11;16;8;2;19;26;24;17;5;1
19;24;22;21;26;15;25;5;11;3;16;18;6;12;23;10;14;13;20;8;1;2;7;4;17;9;1
9;13;22;21;7;15;25;5;11;3;16;18;1;10;17;20;6;23;4;8;19;2;26;24;14;12;1
18;14;2;11;6;5;9;26;3;1;4;25;7;19;23;20;10;21;16;15;8;22;17;13;12;24;1
18;14;2;11;6;5;9;26;3;1;4;25;7;17;23;20;10;21;16;15;8;22;19;13;12;24;1
18;14;2;11;6;5;9;26;3;1;4;25;7;19;23;12;15;20;13;24;10;8;17;22;16;21;1
18;14;2;12;6;5;9;26;3;1;4;25;13;19;23;20;10;21;16;15;8;22;17;7;11;24;1
14;21;16;11;24;22;13;17;19;15;20;1;4;6;2;9;25;5;10;12;26;7;3;23;8;18;1
14;21;16;11;24;22;13;17;19;15;20;1;4;6;2;9;25;5;10;12;26;7;3;23;8;18;1
9;6;11;1;26;2;18;3;5;14;4;25;7;19;23;20;10;21;16;15;8;22;17;13;12;24;1
18;14;2;17;22;5;13;26;8;1;4;25;7;19;23;20;10;21;9;15;3;6;11;16;12;24;1
18;14;20;11;22;5;16;26;23;21;4;25;7;8;19;2;17;1;9;15;3;6;10;13;12;24;1
14;22;10;7;26;20;25;23;3;1;13;18;21;8;19;2;17;4;9;15;24;6;11;16;5;12;1
