"X25";"X21";"X30";"X6";"X24";"X11";"X23";"X1";"X29";"X16";"X32";"X18";"X27";"X28";"X17";"X4";"X26";"X22";"X20";"X7";"X31";"X12";"X5";"X2";"X3";"X10";"X8";"X14";"X19";"X13";"X9";"X15";"generation"
25;21;30;6;24;11;23;1;29;16;32;18;27;28;17;4;26;22;20;7;31;12;5;2;3;10;8;14;19;13;9;15;1
30;16;27;21;28;20;6;1;29;8;31;18;3;12;17;4;5;22;7;11;26;32;23;2;24;10;25;14;19;13;9;15;1
18;23;26;4;22;21;27;30;2;25;24;6;3;16;29;11;5;15;10;17;32;31;1;12;28;8;20;14;19;13;7;9;1
22;14;27;21;23;7;18;29;3;25;26;6;24;2;16;30;5;15;10;17;32;31;1;12;28;8;20;11;19;13;9;4;1
5;17;26;1;10;19;22;28;12;21;6;13;2;31;16;30;23;4;7;11;3;14;15;20;29;9;32;27;18;24;25;8;1
22;11;12;10;7;26;19;32;30;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;16;1
22;17;27;21;28;20;10;1;12;8;31;18;3;29;16;30;23;4;7;11;26;32;5;2;24;6;25;14;19;13;9;15;1
15;2;30;6;24;11;10;1;29;8;31;18;3;12;17;4;5;22;20;7;9;13;26;21;27;23;16;14;19;28;32;25;1
22;16;27;21;28;20;10;1;29;8;31;18;3;12;17;4;23;30;7;11;26;32;5;2;24;6;25;14;19;13;9;15;1
15;9;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;22;19;13;17;1
5;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;14;15;19;12;9;3;13;22;2;10;8;1
22;17;27;25;1;20;18;29;28;21;6;26;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;8;27;21;10;20;3;29;14;25;5;6;24;17;30;26;4;2;23;9;28;16;12;1;18;7;32;31;19;13;11;15;1
21;13;15;14;8;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;17;19;27;9;1;22;1
16;11;26;7;10;19;22;30;12;21;25;6;20;17;5;28;3;15;1;8;23;14;4;2;29;9;31;27;18;24;13;32;1
21;5;15;14;8;11;22;10;19;13;29;6;20;17;30;26;4;2;23;9;28;16;12;1;27;7;3;31;18;24;25;32;1
16;11;26;7;10;19;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;32;1
16;11;26;7;10;19;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;32;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;11;27;25;7;20;18;29;30;17;6;13;2;8;5;28;3;15;1;21;31;12;16;24;23;10;32;14;19;26;9;4;1
15;17;13;1;9;19;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;27;22;20;21;14;1
16;11;26;7;10;19;22;30;12;21;6;13;29;8;5;28;3;15;1;17;23;14;4;20;2;9;31;27;18;24;25;32;1
16;11;26;7;10;19;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;32;1
15;21;30;6;24;11;23;1;29;16;31;18;27;12;17;4;5;22;20;7;32;28;26;2;3;10;8;14;19;13;9;25;1
22;2;19;6;24;11;10;1;29;8;31;21;28;32;16;30;23;4;7;20;26;12;5;17;3;18;25;14;27;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
15;23;19;21;1;20;10;24;29;8;31;18;3;12;17;4;5;22;11;7;9;13;26;6;27;2;16;28;30;14;32;25;1
22;17;3;2;1;20;18;29;28;25;26;6;24;32;8;30;10;4;7;11;31;12;5;21;27;23;16;14;19;13;9;15;1
22;11;32;10;7;26;19;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;16;1
16;11;26;7;9;18;22;30;12;21;6;13;2;31;5;28;29;15;1;17;23;27;4;20;3;10;8;14;19;24;25;32;1
22;17;3;15;1;20;18;29;28;25;26;6;24;32;16;30;10;4;7;11;31;12;5;2;27;23;8;14;19;13;9;21;1
15;2;19;6;24;11;10;1;29;8;31;18;3;32;16;4;5;22;20;7;9;13;26;21;27;23;17;28;30;14;12;25;1
22;17;12;21;1;2;19;3;28;10;26;6;13;32;16;30;23;5;7;11;8;14;4;20;29;9;31;27;18;24;25;15;1
15;17;13;1;10;19;18;29;23;25;26;6;24;32;16;30;28;4;7;11;31;12;5;2;14;9;3;27;22;20;21;8;1
16;11;26;7;9;19;22;30;27;21;6;13;20;23;4;28;29;15;1;17;31;12;5;2;3;10;8;14;18;24;25;32;1
22;11;32;25;7;24;19;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;26;10;16;1
16;11;26;7;8;24;22;10;19;21;6;13;2;30;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;12;25;32;1
25;11;26;7;10;19;22;30;12;21;6;13;2;8;17;15;4;20;23;9;28;16;24;1;18;14;32;31;27;5;29;3;1
22;11;12;21;7;13;19;32;30;25;26;6;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;10;16;1
5;17;26;1;10;19;22;28;12;21;6;13;2;32;16;30;23;4;7;11;3;14;15;20;29;9;31;27;18;24;25;8;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
18;11;27;25;7;20;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;24;31;10;32;29;19;26;9;16;1
15;17;25;1;9;19;22;28;27;21;6;13;20;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;18;24;26;29;1
15;17;20;1;21;18;22;27;28;25;26;6;31;32;16;30;23;4;7;11;24;12;5;2;3;10;8;14;19;13;9;29;1
22;17;14;21;1;2;19;3;28;25;26;6;24;32;16;30;23;5;7;11;8;12;4;20;29;9;31;27;18;13;10;15;1
16;20;26;7;10;19;22;30;12;14;27;13;15;8;5;28;3;2;18;1;21;29;31;11;23;9;17;6;4;24;25;32;1
6;4;13;5;8;14;22;10;15;12;30;26;20;3;16;7;28;2;19;1;21;29;31;11;23;9;17;27;18;24;25;32;1
22;7;19;6;24;11;10;20;29;12;31;18;2;8;5;28;3;15;1;17;23;13;26;21;27;9;16;4;30;14;32;25;1
31;11;29;3;10;19;15;30;8;1;6;14;2;12;17;4;5;22;20;7;9;13;26;21;27;23;16;28;18;24;25;32;1
22;17;14;16;1;20;18;3;28;25;26;6;24;32;21;30;23;4;7;11;8;12;5;2;29;9;31;27;19;13;10;15;1
16;17;26;1;9;18;22;30;27;21;6;13;20;23;4;28;29;15;7;11;31;12;5;2;3;10;8;14;19;24;25;32;1
16;11;26;7;10;19;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;32;1
16;11;26;7;10;19;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;18;24;25;32;1
22;17;11;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;27;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;19;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;27;13;9;15;1
16;11;4;7;10;19;22;30;12;20;6;13;2;8;5;28;3;15;1;17;23;14;26;21;29;9;31;27;18;24;25;32;1
15;2;19;6;24;11;10;1;28;8;16;30;3;12;17;4;5;22;21;7;23;13;26;20;29;9;31;27;18;14;32;25;1
19;8;24;2;1;11;18;29;31;15;10;6;3;12;17;4;5;22;20;7;9;13;26;21;27;23;16;28;30;14;32;25;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;19;9;10;3;15;14;13;8;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;30;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;15;1
22;17;27;21;1;20;18;29;28;25;26;6;24;32;16;15;23;4;7;11;31;12;5;2;3;10;8;14;19;13;9;30;1
16;11;26;9;10;19;22;30;12;21;6;13;2;8;5;28;3;15;20;17;23;14;4;1;18;7;32;27;29;24;25;31;1
25;30;26;16;7;24;22;10;19;21;6;13;2;8;5;28;3;15;1;17;23;14;4;20;29;9;31;27;32;11;18;12;1
24;31;26;7;10;3;22;30;12;21;6;13;2;8;5;28;19;15;1;17;23;18;11;29;27;9;16;4;20;14;32;25;1
6;11;30;2;15;19;10;1;29;8;31;18;3;12;17;4;5;22;20;7;9;13;26;21;27;23;16;28;14;24;25;32;1
15;2;19;6;14;11;10;1;29;8;31;30;3;12;17;4;5;22;20;25;9;13;26;21;27;23;16;28;18;24;7;32;1
16;11;26;2;10;19;15;30;8;21;6;13;3;12;17;4;5;22;20;7;9;14;28;1;29;23;31;27;18;24;25;32;1
22;17;27;21;1;20;18;29;28;25;26;6;2;8;5;12;3;15;10;11;23;14;4;19;30;9;31;13;16;24;7;32;1
19;11;20;25;7;24;22;30;12;21;6;13;2;8;5;28;3;15;1;17;23;14;4;32;29;9;31;27;18;26;10;16;1
