"X59L";"X9L";"X48L";"X6L";"X61L";"X36L";"X51L";"X46L";"X42L";"X34L";"X53L";"X58L";"X45L";"X56L";"X62L";"X23L";"X39L";"X10L";"X47L";"X44L";"X25L";"X40L";"X17L";"X29L";"X64L";"X41L";"X2L";"X12L";"X49L";"X16L";"X63L";"X35L";"X14L";"X31L";"X30L";"X11L";"X33L";"X15L";"X4L";"X3L";"X28L";"X21L";"X57L";"X27L";"X18L";"X20L";"X19L";"X5L";"X43L";"X60L";"X32L";"X7L";"X54L";"X55L";"X1L";"X50L";"X22L";"X52L";"X26L";"X24L";"X37L";"X38L";"X13L";"X8L"
59;9;48;6;61;36;51;46;42;34;53;58;45;56;62;23;39;10;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;5;43;60;32;7;54;55;1;50;22;52;26;24;37;38;13;8
59;9;48;6;61;36;51;46;42;34;53;58;45;56;62;23;39;10;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;5;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;9;48;6;61;36;51;46;42;34;53;58;45;56;62;23;39;10;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;5;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;9;48;6;61;36;51;46;42;34;53;58;45;56;62;23;39;5;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;9;48;6;61;36;51;46;42;34;53;58;45;56;62;23;39;5;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;45;56;62;23;39;5;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;45;56;62;23;39;5;47;44;25;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;44;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;44;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;52;26;24;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;44;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;24;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;44;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;24;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;29;64;41;2;12;49;16;63;35;14;31;30;11;33;15;4;3;28;21;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;29;64;41;2;12;49;16;21;35;14;31;30;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;29;64;41;2;12;49;16;21;35;14;31;30;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;21;35;14;31;29;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;56;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;21;35;14;31;29;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;15;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;55;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;15;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;42;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;3;28;63;57;27;18;20;19;10;22;60;32;7;54;15;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;1;50;43;44;26;52;37;38;13;8
59;51;48;6;61;36;9;46;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;43;44;26;52;37;38;1;8
59;51;48;6;61;36;9;46;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;43;44;26;52;37;38;1;8
59;51;48;6;61;36;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;1;8
59;51;48;6;61;36;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;40;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;1;8
59;51;48;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;1;8
59;51;48;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;1;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;35;14;31;29;11;33;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;33;14;31;29;11;35;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;24;45;36;17;30;64;41;2;12;49;16;56;33;14;31;29;11;35;55;4;42;28;63;57;27;18;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;56;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;43;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;56;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;56;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;43;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;6;61;40;9;56;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;43;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;26;52;37;38;48;8
59;51;1;26;61;40;9;56;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;43;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;6;52;37;38;48;8
59;51;1;26;61;40;9;56;3;34;53;58;25;21;62;23;39;5;47;18;45;36;17;30;64;41;2;12;49;16;43;33;14;31;29;11;35;55;4;42;28;63;57;27;24;20;19;10;22;60;32;7;54;15;13;50;46;44;6;52;37;38;48;8
59;51;1;26;61;40;9;56;3;34;53;58;25;21;62;23;39;5;47;18;45;24;17;30;64;41;2;12;49;16;43;33;14;31;29;11;35;55;4;42;28;63;57;27;36;20;19;10;22;60;32;7;54;15;13;50;46;44;6;52;37;38;48;8
