"X23";"X17";"X24";"X22";"X8";"X3";"X6";"X14";"X26";"X15";"X20";"X18";"X32";"X4";"X30";"X29";"X16";"X25";"X27";"X28";"X2";"X9";"X13";"X1";"X11";"X12";"X31";"X19";"X5";"X21";"X10";"X7";"generation"
23;17;24;22;8;3;6;14;26;15;20;18;32;4;30;29;16;25;27;28;2;9;13;1;11;12;31;19;5;21;10;7;1
21;6;3;11;24;22;27;28;26;15;8;18;32;4;30;29;17;14;10;7;2;9;13;1;20;12;31;19;5;16;25;23;1
23;15;32;13;3;7;22;17;27;18;5;6;11;16;21;8;30;10;1;9;19;29;2;14;20;12;31;24;25;26;28;4;1
23;17;26;15;8;3;6;32;19;22;29;27;1;12;7;11;21;10;18;28;13;9;20;14;2;30;31;24;5;16;25;4;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
23;17;26;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;25;4;1
23;17;26;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;25;4;1
30;17;28;15;7;11;2;26;6;32;18;5;3;16;21;8;12;10;1;9;25;20;13;19;23;29;31;24;14;22;4;27;1
23;15;32;13;3;7;22;17;27;18;5;6;11;9;29;8;12;10;1;16;19;21;20;14;2;30;24;31;25;26;28;4;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;24;8;26;10;1;21;31;25;12;19;29;17;1
30;17;6;15;10;11;2;13;12;32;23;16;3;9;14;18;7;28;20;22;31;8;26;19;29;21;25;24;1;5;4;27;1
30;17;28;15;10;11;2;26;12;32;18;16;3;9;29;23;6;19;14;5;25;13;20;7;8;21;31;24;1;22;4;27;1
5;27;28;15;10;11;2;26;12;32;18;16;3;9;29;23;6;21;4;1;22;17;20;7;30;13;25;19;14;24;31;8;1
30;23;32;2;4;27;11;3;6;13;15;17;9;29;14;18;7;28;20;22;24;8;26;10;1;12;31;19;5;16;25;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;21;10;1;24;12;29;19;26;17;25;8;1
23;31;2;15;8;3;6;32;9;22;29;27;19;30;7;12;21;5;1;28;26;24;17;18;14;11;13;20;10;16;25;4;1
25;17;23;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;4;26;1
30;23;32;2;21;27;11;3;6;13;15;5;9;16;14;18;7;29;20;22;12;8;19;10;1;17;31;24;25;26;28;4;1
23;15;32;13;3;2;9;30;27;29;5;6;11;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;21;4;1
32;12;16;31;15;27;11;3;29;28;25;7;22;6;9;19;1;4;23;30;26;24;17;18;14;8;13;20;10;21;5;2;1
30;23;32;2;4;27;17;3;6;24;15;5;9;16;14;18;7;28;25;22;31;8;26;10;1;11;13;20;12;19;29;21;1
23;15;32;13;3;7;22;30;27;18;5;6;11;8;21;16;12;14;2;9;19;29;26;10;1;17;31;24;25;20;28;4;1
30;23;32;1;4;27;11;3;6;13;15;5;9;16;10;18;7;28;26;22;31;29;20;14;2;17;24;25;12;19;8;21;1
23;32;2;29;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;30;21;1
30;23;32;2;4;27;11;3;6;13;15;17;9;25;14;18;7;28;1;22;24;8;26;10;20;12;31;19;5;16;29;21;1
23;17;26;15;8;3;6;32;24;22;11;27;14;4;30;29;16;25;10;28;2;9;13;1;20;12;31;19;5;21;18;7;1
12;6;3;11;19;22;18;28;26;15;29;27;32;4;30;20;16;25;10;7;1;9;8;14;13;21;23;24;2;17;5;31;1
23;5;13;15;9;3;6;32;2;18;16;27;14;30;4;11;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;31;4;27;11;3;6;26;15;5;8;16;14;18;7;22;10;28;2;9;13;1;20;17;24;25;12;19;29;21;1
16;23;32;31;4;27;20;3;6;26;15;5;14;30;7;11;21;10;18;28;2;9;13;22;1;17;24;25;12;19;29;8;1
23;5;13;15;9;3;6;32;2;28;16;27;14;30;7;11;21;20;18;22;31;8;26;10;1;17;24;25;12;19;29;4;1
30;23;32;2;4;27;11;26;12;25;15;5;9;16;14;18;7;28;20;22;31;8;3;10;1;17;24;13;6;19;29;21;1
30;17;6;15;10;11;2;26;12;32;18;16;3;9;29;23;7;28;20;22;25;14;13;19;8;21;31;24;1;5;4;27;1
5;23;17;3;7;12;28;14;13;21;20;9;2;1;27;29;30;32;4;22;31;8;26;10;6;11;25;19;18;24;16;15;1
7;23;28;2;20;27;11;3;6;13;15;5;9;22;14;18;30;32;4;16;31;8;26;10;1;17;24;25;12;19;29;21;1
12;6;3;14;15;8;27;28;26;19;20;18;32;4;30;29;16;25;10;7;1;9;22;11;13;21;23;24;2;17;5;31;1
17;6;3;11;19;22;27;28;26;15;20;18;32;4;30;29;16;25;10;7;1;9;8;14;13;21;24;12;23;31;5;2;1
8;15;32;13;11;10;22;17;27;12;18;16;3;9;29;23;6;7;14;5;19;21;20;1;2;30;31;24;25;26;28;4;1
21;17;27;15;10;11;8;22;12;32;18;16;3;9;13;23;6;7;19;5;1;29;20;14;2;30;31;24;25;26;28;4;1
30;17;12;23;19;2;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;29;21;25;24;1;32;4;27;1
30;23;32;2;29;17;11;3;6;26;15;5;9;16;14;18;7;28;12;10;25;20;13;19;8;21;31;24;1;22;4;27;1
14;23;26;2;22;27;11;3;6;15;20;18;32;4;30;29;16;25;10;7;1;9;8;13;31;17;24;28;12;19;5;21;1
12;26;28;2;4;27;11;3;6;13;15;5;9;16;30;29;19;25;10;7;1;32;8;14;20;21;23;24;22;17;18;31;1
30;23;5;2;8;3;6;32;22;24;29;27;14;16;9;18;7;28;20;13;31;4;26;10;1;17;11;25;12;19;15;21;1
23;17;26;15;8;3;24;32;6;13;29;27;14;30;7;11;21;10;18;28;2;9;22;1;20;12;31;19;5;16;25;4;1
31;16;26;15;20;3;6;32;19;22;29;27;5;30;28;11;12;10;18;7;1;9;8;14;13;21;23;24;2;17;25;4;1
16;25;15;19;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;26;4;17;5;23;1
30;23;32;1;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;2;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;17;22;15;10;11;2;26;12;32;18;16;3;9;29;23;6;7;14;5;25;20;13;19;8;21;31;24;28;27;1;4;1
30;17;5;15;7;11;2;26;12;32;14;16;3;9;29;23;6;10;18;28;25;20;13;19;8;21;31;24;1;22;4;27;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
23;17;26;15;8;3;6;32;24;25;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;22;4;1
23;17;26;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;25;4;1
23;17;13;15;9;3;6;32;24;28;29;27;14;30;7;11;21;10;18;22;31;8;26;1;20;12;2;19;5;16;25;4;1
30;23;32;31;4;27;11;3;6;13;15;5;8;16;14;20;21;10;18;28;2;9;26;22;1;17;24;25;12;19;29;7;1
13;7;29;3;26;8;5;15;9;27;18;12;6;1;24;17;22;10;32;28;23;19;2;21;11;30;20;14;31;16;25;4;1
13;31;26;15;8;3;14;18;7;27;29;12;6;1;24;17;22;10;32;28;23;19;2;21;11;30;20;9;5;16;25;4;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;12;19;29;21;1
23;17;26;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;25;4;1
23;17;26;15;8;3;6;32;24;22;29;27;14;30;7;11;21;10;18;28;2;9;13;1;20;12;31;19;5;16;25;4;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;19;31;8;26;10;12;17;25;24;1;22;29;21;1
30;17;28;15;10;11;2;26;1;32;18;16;3;9;4;23;6;7;14;5;31;20;13;22;8;27;24;25;12;19;29;21;1
14;20;32;2;28;27;11;3;16;13;25;7;22;6;9;19;1;4;23;30;31;8;26;10;5;17;24;15;12;18;29;21;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;31;8;26;10;1;17;24;25;19;21;29;12;1
30;23;32;2;4;27;11;3;6;13;15;5;9;16;14;18;7;29;20;22;31;8;19;10;1;17;24;25;12;26;28;21;1
23;15;32;13;3;12;22;17;27;8;5;6;11;16;14;18;7;28;1;9;19;29;20;21;2;30;31;24;25;26;10;4;1
17;23;32;1;4;27;11;3;6;13;15;5;9;16;14;18;7;28;20;22;12;8;19;10;2;30;31;24;25;26;29;21;1
