"X4L";"X8L";"X26L";"X15L";"X16L";"X22L";"X9L";"X28L";"X27L";"X20L";"X21L";"X5L";"X31L";"X29L";"X12L";"X25L";"X30L";"X13L";"X3L";"X32L";"X17L";"X11L";"X2L";"X7L";"X1L";"X19L";"X14L";"X6L";"X23L";"X18L";"X10L";"X24L"
4;8;26;15;16;22;9;28;27;20;21;5;31;29;12;25;30;13;3;32;17;11;2;7;1;19;14;6;23;18;10;24
4;6;26;15;16;22;9;28;27;20;21;5;31;29;12;25;30;13;3;32;17;11;2;7;1;19;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;20;21;5;31;29;12;25;30;13;3;32;17;11;2;7;1;19;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;20;21;5;31;29;12;25;30;13;3;19;17;11;2;7;1;32;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;20;21;5;31;29;12;25;30;13;3;19;17;11;2;7;1;32;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;32;21;5;31;29;12;25;30;13;3;19;17;11;2;7;1;20;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;32;21;5;31;29;12;25;30;13;3;19;17;11;2;7;1;20;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;32;21;5;20;29;12;25;30;13;3;19;17;11;2;7;1;31;14;8;23;18;10;24
4;6;26;15;16;22;9;28;27;32;21;5;20;29;12;25;30;13;3;19;17;11;2;7;1;31;14;8;23;18;10;24
4;6;26;15;16;10;9;28;27;32;21;5;20;29;12;25;30;13;3;19;17;11;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;28;27;32;21;5;20;29;12;25;30;13;3;19;17;11;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;12;25;28;13;3;19;17;11;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;12;25;28;13;3;19;17;11;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;12;25;11;13;3;19;17;28;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;12;25;11;13;3;19;17;28;2;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;9;30;27;32;21;5;20;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;21;30;27;32;9;5;20;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;21;30;27;32;9;5;20;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;18;22;24
4;6;26;15;16;10;21;30;27;32;9;5;18;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;9;5;18;29;2;25;11;13;3;19;17;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;5;18;29;2;25;9;13;3;19;17;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;5;18;29;2;25;9;13;3;19;17;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;5;18;29;2;25;9;17;3;19;13;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;5;18;29;2;25;9;17;3;19;13;28;12;7;1;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;1;18;29;2;25;9;17;3;19;13;28;12;7;5;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;1;18;29;2;25;9;17;3;19;13;28;12;7;5;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;1;18;29;28;25;9;17;3;19;13;2;12;7;5;31;14;8;23;20;22;24
4;6;26;15;16;10;21;30;27;32;11;1;18;29;28;25;9;17;3;19;13;2;12;7;5;31;14;8;23;20;22;24
4;6;26;15;16;10;5;30;27;32;11;1;18;29;28;25;9;17;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;30;27;32;11;1;18;29;28;25;9;17;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;30;27;32;11;1;17;29;28;25;9;18;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;30;27;32;11;1;17;29;28;25;9;18;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;3;19;13;2;12;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;3;19;13;12;2;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;3;19;13;12;2;7;21;31;14;8;23;20;22;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;22;19;13;12;2;7;21;31;14;8;23;20;3;24
4;6;26;15;16;10;5;27;30;32;11;1;17;29;28;25;9;18;22;19;13;12;2;7;21;31;14;8;23;20;3;24
4;6;26;15;16;10;5;11;30;32;27;1;17;29;28;25;9;18;22;19;13;12;2;7;21;31;14;8;23;20;3;24
