"X38";"X7";"X55";"X30";"X10";"X29";"X24";"X64";"X39";"X58";"X18";"X32";"X51";"X57";"X37";"X5";"X17";"X45";"X27";"X41";"X56";"X62";"X34";"X14";"X6";"X59";"X11";"X25";"X2";"X42";"X63";"X61";"X9";"X49";"X48";"X28";"X20";"X8";"X12";"X50";"X13";"X16";"X4";"X19";"X54";"X3";"X43";"X23";"X44";"X31";"X36";"X1";"X47";"X26";"X46";"X35";"X60";"X53";"X40";"X21";"X52";"X15";"X33";"X22";"generation"
38;7;55;30;10;29;24;64;39;58;18;32;51;57;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;44;31;36;1;47;26;46;35;60;53;40;21;52;15;33;22;1
38;10;26;46;30;22;36;64;4;58;18;32;51;2;12;50;27;45;17;41;56;62;34;14;6;59;11;25;52;42;63;61;9;49;48;28;20;8;37;5;13;16;53;19;54;3;43;23;44;31;40;57;60;55;24;33;35;39;1;21;29;15;47;7;1
51;48;50;43;7;36;58;11;18;56;35;44;33;24;46;40;45;23;32;61;38;59;52;53;41;31;5;62;60;27;3;26;6;12;19;17;20;16;8;4;1;49;21;34;28;39;55;30;22;42;13;2;54;37;63;14;25;9;57;64;29;15;47;10;1
38;10;26;46;30;21;32;44;53;60;7;51;40;52;55;5;17;45;27;41;56;62;34;33;6;59;11;35;1;31;24;61;39;49;48;28;20;8;12;50;36;16;4;19;58;3;43;23;22;42;13;2;54;37;63;14;25;9;57;64;29;15;47;18;1
38;10;26;24;30;64;32;22;39;35;7;51;40;52;37;5;17;45;27;41;33;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;44;31;36;57;58;55;46;56;60;53;1;21;29;15;47;18;1
38;45;5;30;41;6;36;64;53;60;7;51;40;52;37;50;27;18;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;58;4;32;19;2;34;12;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;60;31;11;21;29;53;15;44;57;59;9;16;3;61;56;1;26;8;23;49;43;20;42;14;46;13;17;48;62;54;63;28;47;55;24;33;35;39;40;19;52;34;37;22;1
38;10;20;23;30;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;12;50;13;49;4;19;54;63;43;46;25;62;36;2;58;55;24;48;56;42;28;14;6;34;47;18;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;60;31;11;19;29;53;15;44;57;59;9;16;3;61;56;40;26;8;23;49;43;55;42;14;46;13;17;48;62;54;63;28;47;20;24;33;35;39;1;21;52;34;37;22;1
38;10;26;24;30;64;32;18;39;35;7;51;1;29;58;5;17;45;27;41;33;62;15;14;6;59;11;25;2;42;36;61;9;49;48;57;55;8;12;50;13;16;4;21;31;3;43;23;44;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;10;26;46;30;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;44;31;36;57;58;55;24;33;35;39;1;21;29;15;47;18;1
38;10;26;46;30;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;44;31;36;57;58;55;24;33;35;39;1;21;29;15;47;18;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;62;28;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;63;16;3;61;20;54;26;8;23;49;43;55;42;14;24;13;17;48;47;1;9;36;6;33;52;56;60;53;40;19;46;34;37;22;1
13;51;32;46;56;58;17;19;30;60;22;41;2;48;53;12;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;40;63;45;37;24;47;5;18;36;6;20;52;28;50;64;54;38;4;34;14;62;1
38;10;26;46;30;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;4;63;61;9;50;48;28;20;8;12;49;43;55;42;19;54;3;13;23;44;31;36;57;58;16;24;33;35;39;1;21;29;15;47;18;1
38;18;16;30;10;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;43;55;39;21;24;13;44;33;31;54;3;1;47;26;46;35;58;4;36;19;57;15;23;29;1
9;48;50;43;7;36;14;63;18;56;35;44;33;24;37;40;45;23;32;61;38;59;52;53;41;31;25;62;60;27;3;26;6;12;19;17;20;16;8;4;1;29;21;57;28;39;55;15;22;42;13;2;58;46;11;54;5;51;47;30;49;64;34;10;1
38;45;10;53;25;36;48;63;13;33;31;23;40;59;57;18;43;37;52;9;49;35;50;7;32;14;5;62;60;27;3;26;6;12;19;17;20;16;8;4;1;29;21;47;28;39;55;15;22;42;64;41;58;46;11;54;2;51;61;30;56;44;34;24;1
38;10;26;46;30;6;36;64;4;58;18;32;51;52;37;5;17;45;27;41;56;62;34;14;22;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;53;19;54;3;43;23;44;31;40;57;60;55;24;33;35;39;1;21;29;15;47;7;1
38;7;50;30;10;29;36;64;4;58;18;32;51;57;12;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;16;33;1;26;8;23;49;43;55;39;21;24;13;44;48;31;54;3;28;47;20;46;35;60;53;40;19;52;15;37;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;10;26;46;30;39;32;22;53;60;7;51;40;52;37;5;17;45;29;41;56;62;15;14;6;59;11;25;2;21;63;61;9;49;48;28;20;1;12;50;13;16;4;19;54;3;43;23;44;31;36;57;58;55;24;33;35;64;8;42;27;34;47;18;1
19;26;3;46;30;64;32;22;53;60;7;51;40;48;21;12;4;39;63;56;58;31;41;44;43;13;11;10;55;28;18;45;17;14;20;5;15;54;50;62;29;49;38;2;25;16;37;24;47;1;9;36;6;33;52;59;23;35;8;42;27;34;61;57;1
38;21;26;46;30;64;32;44;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;54;20;8;12;50;13;29;10;47;28;39;55;15;22;31;36;57;58;43;24;33;35;3;1;4;16;23;19;18;1
51;48;50;43;7;36;58;11;18;38;35;44;33;52;37;5;17;45;27;41;56;62;34;14;61;31;40;59;60;32;3;26;6;12;42;23;20;16;8;4;1;29;21;47;28;39;55;15;22;19;13;2;54;46;63;53;25;9;57;64;49;30;24;10;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;19;52;39;34;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;37;20;46;56;60;53;40;21;29;15;47;22;1
38;10;26;46;30;64;40;22;4;58;18;32;51;2;12;50;17;45;27;41;56;62;34;14;6;59;11;25;52;42;63;61;9;49;48;28;20;8;37;5;13;16;53;19;54;3;43;23;44;31;36;57;60;55;24;33;35;39;1;21;29;15;47;7;1
38;45;5;30;41;6;36;64;4;58;18;32;51;24;12;50;27;7;25;10;35;31;11;21;29;46;48;44;57;59;9;16;3;61;33;1;26;8;23;49;43;17;14;47;28;39;55;15;22;42;13;2;54;37;63;56;60;53;40;19;52;34;20;62;1
51;15;50;29;7;36;58;11;18;56;35;44;19;2;39;40;45;16;32;12;38;59;52;53;41;31;5;22;60;27;3;37;6;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;21;25;9;57;64;4;30;34;10;1
7;26;3;46;21;35;17;19;30;31;22;11;2;48;53;12;4;39;63;56;58;60;41;44;43;13;51;10;55;28;18;45;32;14;20;5;34;54;50;62;29;49;38;40;25;16;37;24;61;1;9;36;6;33;52;59;23;64;8;42;27;15;47;57;1
4;8;26;46;30;64;57;22;53;12;7;11;19;35;58;42;17;61;27;34;56;60;41;44;43;13;51;10;55;28;18;32;45;14;20;5;15;54;50;62;29;49;38;40;25;16;37;24;47;1;9;36;6;33;52;59;23;39;31;21;2;48;3;63;1
38;10;26;46;30;64;32;22;53;60;7;51;40;52;44;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;37;31;36;57;58;55;24;33;35;39;1;21;29;15;47;18;1
38;10;26;46;30;64;32;22;53;60;7;51;40;52;37;5;17;45;27;41;56;62;34;14;6;59;11;25;2;42;63;61;9;49;48;28;20;8;12;50;13;16;4;19;54;3;43;23;44;31;36;57;58;55;24;33;35;39;1;21;29;15;47;18;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;6;36;64;4;58;18;62;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;32;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
38;45;5;30;41;6;36;64;4;58;18;32;51;2;12;50;27;7;25;10;35;31;11;21;29;39;15;44;57;59;9;16;3;61;33;1;26;8;23;49;43;55;42;14;24;13;17;48;62;54;63;28;47;20;46;56;60;53;40;19;52;34;37;22;1
