"X21";"X5";"X64";"X34";"X3";"X36";"X58";"X38";"X27";"X42";"X41";"X44";"X45";"X4";"X54";"X7";"X49";"X2";"X35";"X43";"X31";"X1";"X47";"X52";"X12";"X33";"X55";"X62";"X56";"X53";"X46";"X50";"X60";"X23";"X24";"X32";"X8";"X13";"X48";"X61";"X25";"X29";"X39";"X20";"X18";"X51";"X9";"X57";"X26";"X19";"X30";"X40";"X6";"X37";"X16";"X63";"X28";"X15";"X11";"X10";"X22";"X59";"X14";"X17";"generation"
21;37;64;34;3;36;58;38;27;42;41;44;45;4;54;7;49;2;35;43;31;1;47;52;12;33;55;62;56;53;46;50;60;23;24;32;8;13;48;61;25;29;39;20;18;51;9;57;26;19;30;40;6;5;16;63;28;15;11;10;22;59;14;17;1
61;56;30;38;29;55;10;36;25;8;41;44;45;4;54;7;49;47;9;43;34;58;42;13;6;12;11;37;15;39;14;46;28;18;27;19;35;59;1;24;60;20;23;52;17;51;21;57;2;64;5;32;48;50;22;31;26;40;33;62;16;63;3;53;1
16;38;5;28;30;35;37;44;47;4;21;45;62;26;33;41;6;13;56;18;51;25;22;24;63;61;17;20;8;23;52;11;12;43;29;31;34;19;59;32;1;53;9;7;58;14;60;27;50;49;3;39;48;40;46;42;54;15;10;55;64;57;2;36;1
37;51;49;64;44;62;10;18;4;50;21;63;57;30;26;41;6;13;56;20;59;25;22;24;60;61;17;46;8;23;52;11;12;43;29;31;34;19;3;32;1;53;9;7;58;28;47;14;35;38;55;15;48;33;54;42;16;2;45;5;39;27;40;36;1
21;5;64;13;3;36;18;51;27;63;40;44;45;4;16;62;49;15;39;24;37;25;26;46;60;61;17;20;8;23;52;11;12;43;29;31;34;19;59;32;1;53;9;7;58;28;47;14;35;38;55;41;48;33;54;42;56;2;50;10;22;57;6;30;1
33;51;49;64;44;62;10;58;4;50;21;22;57;25;47;2;55;60;54;46;3;14;24;42;13;61;17;7;8;23;52;11;12;43;29;31;34;56;59;32;1;53;9;20;18;38;35;48;26;19;30;40;6;37;16;63;28;15;45;5;39;27;41;36;1
61;45;30;43;29;55;10;36;49;8;18;13;56;42;60;12;25;24;21;38;34;58;4;44;6;7;11;37;15;39;14;46;28;41;27;19;35;59;1;2;54;20;23;52;17;51;9;57;47;64;5;32;48;50;22;31;26;40;33;62;16;63;3;53;1
61;45;30;43;29;55;10;36;49;8;18;13;56;42;60;12;25;24;21;38;34;58;4;44;6;7;11;37;15;39;14;46;28;41;27;19;35;59;1;2;54;20;23;52;17;51;9;57;47;64;5;32;48;50;22;31;26;40;33;62;16;63;3;53;1
37;51;49;64;44;62;10;18;4;50;21;22;57;25;26;15;55;60;16;46;3;6;24;63;13;61;17;20;8;23;52;11;12;43;29;31;34;38;59;32;1;53;9;7;58;28;47;14;35;19;30;41;48;33;54;42;56;2;45;5;39;27;40;36;1
21;5;64;8;3;36;58;51;27;42;41;44;45;4;54;7;49;2;9;23;32;1;47;52;60;33;55;62;56;53;46;50;12;43;29;31;34;19;57;61;25;24;39;20;18;38;35;48;26;13;30;40;6;37;16;63;28;15;11;10;22;59;14;17;1
