"X42";"X22";"X6";"X25";"X12";"X31";"X9";"X23";"X5";"X49";"X36";"X47";"X4";"X34";"X52";"X10";"X35";"X26";"X38";"X55";"X8";"X16";"X50";"X13";"X64";"X20";"X56";"X48";"X33";"X63";"X21";"X54";"X61";"X24";"X1";"X32";"X43";"X29";"X51";"X40";"X53";"X44";"X60";"X58";"X59";"X57";"X11";"X17";"X2";"X41";"X19";"X18";"X46";"X15";"X45";"X7";"X62";"X28";"X37";"X27";"X3";"X14";"X30";"X39";"generation"
42;22;6;25;12;31;9;23;5;49;36;47;4;34;52;10;35;26;38;55;8;16;50;13;64;20;56;48;33;63;21;54;61;24;1;32;43;29;51;40;53;44;60;58;59;57;11;17;2;41;19;18;46;15;45;7;62;28;37;27;3;14;30;39;1
31;60;40;32;64;2;37;13;35;46;43;45;26;11;3;8;58;30;17;59;19;5;53;15;27;20;18;48;33;63;21;54;61;24;38;1;42;16;47;4;49;36;25;7;34;44;9;57;62;29;28;22;41;10;23;55;14;51;6;50;56;52;12;39;1
31;60;40;10;28;2;23;13;35;46;43;45;26;11;3;8;58;30;17;59;19;5;53;15;27;20;56;48;22;63;21;54;61;24;38;1;42;16;47;4;41;36;25;7;34;44;9;57;62;29;64;33;49;32;37;55;14;51;6;50;18;52;12;39;1
63;52;21;59;27;55;45;56;58;47;61;33;13;60;46;10;19;16;48;4;35;18;5;6;51;40;64;31;20;14;50;15;8;30;38;23;42;39;17;24;49;36;25;7;34;44;9;57;62;29;28;22;41;32;37;43;53;1;3;26;11;12;54;2;1
15;14;27;53;62;47;45;64;61;32;7;49;35;40;34;28;48;17;50;60;18;25;11;43;19;9;56;30;51;59;3;33;52;13;42;12;37;41;16;8;38;20;21;4;6;46;55;39;22;63;31;58;5;23;1;44;26;57;24;54;10;29;36;2;1
7;14;18;40;62;47;49;13;35;46;43;45;26;11;3;8;58;30;17;59;19;5;53;15;27;20;56;48;51;60;34;33;52;64;42;12;37;41;16;28;38;9;21;4;6;32;55;39;22;63;31;50;25;23;1;44;61;57;24;54;10;29;36;2;1
41;62;21;59;27;51;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;36;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;49;64;33;28;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
28;62;47;14;27;36;45;29;15;50;61;34;64;60;25;40;7;17;48;49;35;18;11;43;19;9;56;30;51;59;3;33;52;13;42;12;37;41;16;8;38;20;21;4;6;46;55;39;22;63;31;58;5;23;1;44;26;57;24;54;10;32;53;2;1
15;14;27;64;62;47;45;54;61;23;7;5;35;40;34;28;48;17;50;60;18;25;11;44;19;9;56;30;51;59;24;33;52;13;42;12;57;41;16;8;38;20;21;4;6;46;55;39;22;63;31;58;49;32;37;43;53;1;3;26;10;29;36;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;20;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;52;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
41;62;21;59;27;36;45;56;58;44;61;22;13;60;46;10;19;16;48;4;35;18;5;6;51;40;29;31;52;14;50;15;34;30;38;23;42;39;17;24;63;7;47;55;8;25;11;57;20;28;64;33;49;32;37;43;53;1;3;26;9;12;54;2;1
