"X12";"X9";"X29";"X13";"X21";"X14";"X5";"X31";"X26";"X4";"X10";"X30";"X6";"X16";"X11";"X3";"X22";"X28";"X7";"X25";"X24";"X27";"X8";"X19";"X18";"X23";"X1";"X15";"X20";"X2";"X32";"X17";"generation"
12;9;29;13;21;14;5;31;26;4;10;30;6;16;11;3;22;28;7;25;24;27;8;19;18;23;1;15;20;2;32;17;1
9;7;28;10;20;31;17;6;2;21;5;14;4;16;11;3;22;26;32;25;24;27;8;19;18;23;1;29;15;13;12;30;1
12;9;29;13;21;30;5;31;16;4;10;14;6;3;26;11;22;28;7;25;24;27;8;19;18;23;1;15;20;2;32;17;1
12;9;29;13;21;14;5;31;16;4;10;30;6;3;26;11;22;28;7;25;24;27;8;19;18;23;1;15;20;2;32;17;1
9;7;28;10;20;19;17;1;8;21;5;14;6;3;11;16;22;23;32;2;18;26;25;31;13;27;4;29;15;24;12;30;1
12;9;20;13;21;14;5;31;16;4;10;30;1;3;26;11;22;28;7;25;2;27;8;19;18;23;6;29;15;24;32;17;1
9;7;28;10;20;19;17;6;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;1;15;29;24;12;30;1
32;9;20;13;21;14;5;31;16;4;10;30;1;3;26;11;22;28;7;25;2;27;8;19;18;23;6;29;15;24;12;17;1
12;9;29;13;21;18;5;31;16;4;23;30;6;3;26;11;22;28;7;25;24;27;1;8;14;10;19;15;20;2;32;17;1
26;4;15;2;22;6;31;17;20;12;16;32;21;30;13;14;10;28;7;25;24;27;8;19;18;23;1;29;5;9;11;3;1
9;7;29;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;28;15;24;12;30;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
12;9;30;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;7;28;1
9;32;23;10;20;31;17;1;2;21;5;14;6;3;26;11;22;28;7;25;24;27;8;19;13;16;4;29;15;18;12;30;1
28;16;10;7;19;26;31;9;12;32;21;30;17;5;22;25;11;2;13;14;3;15;24;27;18;8;23;20;6;4;1;29;1
24;28;23;7;18;22;9;26;12;19;11;16;27;5;13;2;10;4;29;25;1;14;15;31;17;8;21;20;6;32;30;3;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
4;9;29;13;21;14;10;31;16;12;5;1;18;23;22;25;11;2;7;26;24;27;8;19;6;3;30;15;20;28;32;17;1
28;9;29;13;21;14;5;31;16;4;10;30;6;3;26;11;25;2;12;22;23;15;24;27;17;8;19;20;18;32;1;7;1
9;7;28;10;20;19;17;1;8;21;5;14;4;16;11;3;22;23;32;2;18;26;25;31;13;27;6;29;15;24;12;30;1
