"X7L";"X54L";"X10L";"X22L";"X50L";"X11L";"X34L";"X39L";"X44L";"X16L";"X58L";"X61L";"X28L";"X37L";"X5L";"X23L";"X18L";"X9L";"X57L";"X53L";"X59L";"X3L";"X4L";"X1L";"X24L";"X49L";"X46L";"X60L";"X12L";"X36L";"X56L";"X29L";"X38L";"X26L";"X21L";"X63L";"X14L";"X52L";"X35L";"X42L";"X43L";"X19L";"X41L";"X51L";"X62L";"X15L";"X55L";"X31L";"X47L";"X13L";"X40L";"X48L";"X17L";"X6L";"X64L";"X25L";"X27L";"X20L";"X33L";"X32L";"X8L";"X45L";"X30L";"X2L"
7;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;9;57;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;42;43;19;41;51;62;15;55;31;47;13;40;48;17;6;64;25;27;20;33;32;8;45;30;2
7;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;42;43;19;41;51;62;15;55;31;47;13;40;48;17;6;64;25;27;20;33;32;8;45;30;2
7;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;42;43;19;41;51;62;15;55;31;47;13;40;48;17;6;64;25;27;20;33;32;8;45;30;2
7;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;42;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
7;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;42;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
42;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;7;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
42;54;10;22;50;11;34;39;44;16;58;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;7;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;7;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;60;12;36;56;29;38;26;21;63;14;52;35;7;43;19;41;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;57;9;53;59;3;4;1;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;55;8;47;13;40;48;17;6;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;27;8;47;13;40;48;17;6;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;18;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;27;8;47;13;40;48;17;6;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;34;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;43;19;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;34;19;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;14;52;35;7;34;19;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;27;8;47;13;40;48;17;18;64;25;55;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;8;47;13;40;48;17;18;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;36;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;8;47;13;40;48;17;18;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;36;47;13;40;48;17;18;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;36;47;13;40;48;17;18;64;25;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;36;47;13;40;25;17;18;64;48;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;26;21;63;19;52;35;7;34;14;60;51;62;15;55;36;47;13;40;25;17;18;64;48;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;5;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;31;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;31;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;31;23;6;1;9;53;59;3;4;57;24;49;46;41;12;8;56;29;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;31;23;6;1;29;53;59;3;4;57;24;49;46;41;12;8;56;9;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;50;11;43;39;44;16;42;61;28;37;31;23;6;1;29;53;59;3;4;57;24;49;46;41;12;8;56;9;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;6;1;29;53;59;3;4;57;24;50;46;41;12;8;56;9;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;6;1;29;53;59;3;4;57;24;50;46;41;12;8;56;9;38;55;21;63;19;52;35;7;34;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;34;1;29;53;59;3;4;57;24;50;46;41;12;8;56;9;38;55;21;63;19;52;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;34;1;29;53;59;3;4;57;24;50;46;41;12;8;56;9;38;55;21;63;19;52;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;52;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;52;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;45;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;52;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;14;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;33;32;5;52;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;24;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;2
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;10;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;19;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;31;23;50;1;29;53;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;45;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;14;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;14;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;10;14;35;7;6;33;60;51;62;15;26;36;47;13;40;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;51;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;19;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;59;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;51;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;19;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;51;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;19;3;4;57;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;51;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;19;3;4;51;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;50;1;29;31;19;3;4;51;2;34;46;41;12;8;56;9;38;55;21;63;40;14;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;29;31;19;3;4;51;2;34;46;41;12;8;56;9;50;55;21;63;40;14;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;29;31;19;3;4;51;2;34;46;41;12;8;56;9;50;55;21;63;40;14;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;31;19;3;4;51;2;34;46;41;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;31;19;3;4;51;2;34;46;41;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;27;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;31;19;3;4;51;2;34;46;27;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;41;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;31;19;3;4;51;2;34;46;27;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;41;20;45;32;5;52;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;34;46;27;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;34;46;27;12;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;25;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;34;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;22;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;34;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;22;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;51;2;22;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;30;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;30;2;22;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;51;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;30;2;22;46;27;25;8;56;9;50;55;21;63;40;29;35;7;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;51;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;30;2;22;7;27;25;8;56;9;50;55;21;63;40;29;35;46;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;51;24
58;54;59;34;49;11;43;39;44;16;42;61;28;37;53;23;38;1;14;52;19;3;4;30;2;22;7;27;25;8;56;9;50;55;21;63;40;29;35;46;6;33;60;57;62;15;26;36;47;13;10;12;17;18;64;48;41;20;45;32;5;31;51;24
