"X25";"X28";"X39";"X12";"X11";"X57";"X34";"X35";"X19";"X58";"X2";"X61";"X45";"X10";"X49";"X1";"X56";"X7";"X33";"X60";"X23";"X55";"X44";"X50";"X54";"X4";"X18";"X30";"X46";"X8";"X6";"X52";"X41";"X48";"X27";"X29";"X3";"X20";"X26";"X47";"X62";"X15";"X13";"X43";"X14";"X37";"X38";"X9";"X51";"X5";"X21";"X22";"X63";"X24";"X36";"X59";"X40";"X53";"X17";"X42";"X16";"X64";"X31";"X32";"generation"
25;28;39;12;11;57;34;35;19;58;2;61;45;10;49;1;56;7;33;60;23;55;44;50;54;4;18;30;46;8;6;52;41;48;27;29;3;20;26;47;62;15;13;43;14;37;38;9;51;5;21;22;63;24;36;59;40;53;17;42;16;64;31;32;1
28;64;41;39;42;43;34;35;16;58;2;61;55;10;17;36;11;7;53;40;26;51;44;32;19;57;56;30;46;8;45;52;49;48;27;29;3;20;1;47;62;15;13;33;14;37;38;59;18;63;12;6;22;24;50;23;60;25;54;9;4;31;21;5;1
25;28;61;64;11;2;40;35;13;58;15;39;22;1;41;26;18;42;43;34;7;55;44;10;19;57;56;30;32;8;45;52;49;63;51;29;33;14;36;4;54;16;62;53;17;37;48;59;27;46;12;6;38;24;50;23;60;3;20;9;47;31;21;5;1
8;64;41;39;42;57;34;35;19;58;2;61;45;10;49;1;56;59;33;40;26;27;44;32;15;29;11;55;63;28;30;25;17;22;18;43;52;13;36;4;54;16;62;53;14;37;38;7;51;5;12;6;48;24;50;23;60;3;20;9;47;31;21;46;1
58;10;19;39;45;2;42;49;56;61;7;34;57;8;35;1;41;5;33;40;26;51;44;32;15;29;11;55;63;28;30;25;14;22;18;43;52;13;36;4;54;16;62;53;17;37;48;59;27;46;12;6;38;24;50;23;60;3;20;9;47;31;21;64;1
43;64;41;39;50;57;54;35;59;18;2;61;60;13;49;21;56;7;33;36;5;38;44;32;15;29;3;55;62;28;30;25;14;22;12;27;48;47;4;9;34;42;63;8;31;20;11;19;53;46;58;26;51;1;17;45;37;52;23;40;10;16;24;6;1
55;13;14;22;60;2;50;44;56;62;3;36;33;43;35;21;41;32;28;54;29;38;49;30;5;64;7;25;61;57;8;18;59;39;12;27;48;47;4;9;34;42;63;15;31;20;11;19;53;46;58;26;51;1;17;45;37;52;23;40;10;16;24;6;1
55;13;14;22;60;2;50;44;56;62;3;36;33;43;35;21;41;32;28;54;29;38;49;30;5;64;7;25;61;57;15;18;59;39;12;27;48;47;4;9;34;42;63;8;31;20;11;19;53;46;58;26;51;1;17;45;37;52;23;40;10;16;24;6;1
55;13;14;22;60;2;50;44;56;62;3;36;33;43;35;21;41;32;28;54;29;38;49;30;5;16;7;25;61;57;15;18;59;39;12;27;48;47;4;9;34;42;63;8;24;20;11;19;53;46;58;26;51;1;17;45;37;52;23;40;10;64;31;6;1
50;28;56;29;38;2;40;22;54;21;24;3;6;36;41;35;52;37;43;60;23;55;44;30;5;64;7;25;61;57;15;18;59;39;12;27;48;47;4;9;34;42;63;8;31;20;11;19;53;46;58;26;51;1;10;49;62;13;17;45;16;33;14;32;1
