"X13";"X24";"X28";"X9";"X3";"X25";"X31";"X6";"X1";"X14";"X5";"X7";"X12";"X17";"X4";"X2";"X27";"X26";"X20";"X19";"X11";"X8";"X23";"X22";"X10";"X16";"X18";"X15";"X21";"X32";"X30";"X29";"generation"
13;24;28;9;3;25;31;6;1;14;5;7;12;17;4;2;27;26;20;19;11;8;23;22;10;16;18;15;21;32;30;29;1
7;17;1;21;18;12;31;6;27;5;24;15;25;14;29;19;32;26;20;22;11;8;23;3;10;16;4;9;30;28;2;13;1
23;17;13;9;5;3;28;16;11;30;22;31;26;14;4;10;7;1;32;25;21;20;12;6;15;24;29;19;27;8;2;18;1
29;8;1;9;5;3;28;7;11;10;22;31;32;14;27;25;16;13;26;30;19;2;12;17;24;23;18;20;6;15;4;21;1
7;17;1;20;18;12;11;23;27;5;26;9;25;14;29;19;28;24;30;8;31;3;6;22;10;16;4;15;21;32;2;13;1
29;24;32;15;19;25;11;23;1;14;5;7;12;17;18;21;27;26;20;8;31;3;6;22;10;16;4;9;30;28;2;13;1
7;16;21;29;2;14;22;4;10;13;24;26;6;32;25;12;27;1;3;23;8;31;30;15;20;9;19;18;11;28;17;5;1
9;3;20;27;16;32;7;31;2;26;24;8;29;15;28;14;19;18;6;23;22;4;13;25;21;10;5;11;30;1;17;12;1
13;2;28;9;3;5;27;16;6;19;22;31;26;14;4;10;7;1;32;25;21;20;12;17;24;23;18;15;11;8;30;29;1
13;10;28;9;3;25;31;16;1;14;5;7;12;17;4;2;27;11;32;22;21;20;26;30;24;23;18;8;6;15;29;19;1
29;26;13;5;11;17;8;1;28;2;27;18;21;3;16;24;10;4;12;14;22;7;30;15;20;9;19;23;6;25;32;31;1
17;26;13;5;11;19;30;1;28;2;27;9;21;22;16;24;10;4;12;14;3;7;8;15;20;31;23;18;29;25;32;6;1
29;15;14;9;5;3;28;16;11;30;22;31;26;13;6;10;7;1;32;25;21;27;12;17;24;23;18;2;4;8;20;19;1
7;6;1;10;11;23;31;22;3;32;5;15;29;14;27;25;16;13;26;30;19;2;12;17;24;28;9;21;4;8;20;18;1
7;16;20;29;2;14;8;31;9;18;21;26;10;32;15;12;27;28;3;13;22;4;23;19;24;6;5;11;30;1;17;25;1
16;2;7;29;20;14;8;31;9;18;24;26;6;32;15;12;27;28;3;23;22;4;13;25;21;10;5;11;30;1;17;19;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;15;23;18;17;20;6;25;32;31;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;15;23;18;17;20;6;25;32;31;1
29;26;13;5;11;20;30;1;28;2;27;9;17;3;16;8;10;4;12;14;22;7;23;19;24;6;18;15;21;25;32;31;1
13;10;28;9;3;25;31;16;1;11;5;24;20;17;4;2;27;26;12;14;22;7;8;15;23;18;6;19;21;32;30;29;1
7;17;1;10;11;12;19;22;2;32;5;13;29;14;27;25;16;24;21;8;31;3;23;6;15;28;9;26;4;30;20;18;1
7;17;1;20;18;12;11;22;31;32;5;24;29;14;27;25;16;13;26;30;19;2;23;6;15;28;9;21;4;8;3;10;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;15;23;18;17;20;6;25;32;31;1
29;26;13;5;11;19;30;1;28;2;27;23;21;3;16;24;10;4;12;14;22;7;8;15;9;18;17;20;6;25;32;31;1
29;26;13;5;11;19;30;1;28;2;27;22;21;3;16;24;10;4;12;14;9;7;8;15;23;18;17;20;6;25;32;31;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;15;23;18;17;20;6;25;32;31;1
13;27;28;9;3;25;31;16;1;11;5;7;20;17;26;24;10;4;12;14;22;8;23;19;2;6;18;15;21;32;30;29;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;20;25;17;18;15;6;23;32;31;1
29;26;13;5;11;19;30;1;28;2;27;9;21;3;16;24;10;4;12;14;22;7;8;15;23;18;17;20;6;25;32;31;1
29;26;13;5;11;19;30;1;28;2;27;9;21;8;16;24;10;4;12;14;22;7;3;15;23;18;17;20;6;25;32;31;1
