"X13";"X25";"X1";"X15";"X17";"X3";"X6";"X8";"X16";"X7";"X24";"X18";"X20";"X11";"X9";"X26";"X2";"X5";"X4";"X21";"X19";"X10";"X23";"X14";"X22";"X12";"generation"
13;25;1;15;17;3;6;8;16;7;24;18;20;11;9;26;2;5;4;21;19;10;23;14;22;12;1
15;13;23;1;16;19;4;12;26;7;21;18;20;11;17;3;14;8;5;10;22;24;9;25;2;6;1
26;7;1;20;4;13;15;12;18;6;2;3;25;11;17;16;14;8;5;10;22;24;9;21;19;23;1
12;25;1;15;23;26;6;4;16;7;21;18;20;11;17;3;14;8;5;10;22;24;9;2;19;13;1
10;25;3;2;17;19;8;26;6;15;18;11;1;20;14;12;7;24;5;23;22;4;13;21;16;9;1
1;26;3;16;8;20;19;5;18;11;10;24;21;7;15;12;6;9;25;23;22;4;13;17;14;2;1
10;9;3;2;4;12;25;15;7;22;19;11;1;20;14;21;16;5;8;13;26;23;17;18;6;24;1
16;19;17;24;2;4;7;3;15;22;12;11;1;20;14;18;6;9;8;13;26;25;21;10;23;5;1
6;19;17;24;2;4;7;3;15;1;14;10;11;20;12;21;16;5;8;13;26;25;18;22;23;9;1
6;19;17;24;2;4;7;3;15;1;14;10;11;20;12;21;16;5;8;13;26;25;18;22;23;9;1
24;25;17;22;23;26;6;4;16;7;21;18;20;11;1;3;14;8;5;10;15;13;9;2;19;12;1
13;25;1;15;23;26;6;4;16;7;21;18;20;3;14;11;8;9;5;19;2;10;17;12;22;24;1
6;19;17;24;2;4;7;3;15;1;14;10;11;20;12;21;16;5;8;13;26;25;18;22;23;9;1
6;19;17;24;2;4;7;3;15;1;14;10;11;20;12;21;16;5;8;13;26;25;18;22;23;9;1
13;5;1;15;23;26;6;4;16;9;21;18;20;11;17;3;14;7;25;10;22;24;8;2;19;12;1
23;25;3;2;4;19;8;26;7;15;12;11;1;20;14;18;6;9;5;10;22;13;17;21;16;24;1
6;19;17;24;2;4;7;25;18;11;10;9;1;20;12;21;16;5;8;13;26;3;15;22;23;14;1
23;19;17;24;2;4;7;3;15;1;14;10;11;20;12;21;16;5;8;13;26;25;18;22;9;6;1
16;19;17;24;2;4;7;3;26;10;12;11;1;20;14;18;6;9;25;23;15;13;21;22;8;5;1
22;5;3;2;4;19;8;26;7;1;14;10;11;20;12;18;6;9;25;23;15;13;17;21;16;24;1
