"X57";"X29";"X50";"X14";"X59";"X18";"X43";"X56";"X16";"X28";"X9";"X61";"X13";"X21";"X38";"X63";"X40";"X58";"X42";"X19";"X39";"X46";"X6";"X45";"X60";"X52";"X54";"X24";"X35";"X17";"X8";"X47";"X20";"X37";"X12";"X5";"X34";"X62";"X7";"X55";"X23";"X64";"X36";"X22";"X10";"X4";"X3";"X32";"X26";"X27";"X30";"X44";"X31";"X11";"X51";"X1";"X41";"X33";"X15";"X53";"X25";"X2";"X49";"X48";"generation"
57;29;50;14;59;18;43;56;16;28;9;61;13;21;38;63;40;58;42;19;39;46;6;45;60;52;54;24;35;17;8;47;20;37;12;5;34;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;11;51;1;41;33;15;53;25;2;49;48;1
24;54;25;45;4;9;15;12;47;13;6;40;29;11;63;17;60;58;28;32;19;39;16;22;41;52;8;38;33;5;23;35;53;3;27;26;64;18;7;55;56;2;48;14;44;20;46;34;36;30;43;42;57;62;51;1;37;31;49;21;50;59;10;61;1
36;25;24;45;5;42;18;9;22;32;39;20;41;6;14;37;38;10;40;15;61;3;27;28;31;33;49;2;48;53;64;60;11;23;7;21;46;44;35;57;19;30;1;13;55;26;50;52;34;58;63;43;51;47;29;56;59;16;8;62;4;17;54;12;1
36;25;24;45;5;42;18;9;22;32;39;20;41;6;14;37;38;10;40;15;61;3;27;28;31;33;49;2;48;53;64;60;11;23;7;21;46;44;35;57;19;30;1;13;55;26;50;52;34;58;63;43;51;47;29;56;59;16;8;62;4;17;54;12;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;31;35;38;10;6;4;37;23;5;32;21;18;61;56;2;48;22;44;59;46;19;36;30;52;42;57;62;3;7;55;33;27;53;50;64;49;26;1
24;54;25;22;59;7;43;23;16;28;39;61;13;21;38;17;60;58;29;34;51;9;47;14;41;15;8;63;33;5;56;35;53;46;52;48;2;62;1;55;12;64;36;45;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;11;50;20;42;40;1
16;25;50;1;58;29;38;24;46;17;13;15;59;34;53;9;61;43;5;21;41;42;11;33;12;45;8;56;60;62;51;2;35;14;7;52;48;28;54;55;23;64;36;22;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;20;63;47;39;40;1
24;53;25;58;20;17;15;41;47;13;1;40;29;11;22;9;27;43;5;21;26;42;57;3;12;45;8;56;60;62;51;2;35;14;7;52;48;28;36;33;34;54;64;30;49;4;55;32;38;46;63;44;31;18;19;6;37;16;10;23;50;59;39;61;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;21;50;59;42;61;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;21;50;59;42;61;1
1;25;24;45;5;42;18;9;13;32;39;20;41;6;14;37;38;55;40;15;61;3;27;28;31;33;49;2;48;53;30;60;11;23;7;21;46;44;35;57;19;64;36;22;10;4;50;52;34;58;63;43;51;47;29;56;59;16;8;62;26;17;54;12;1
24;54;25;45;20;9;15;12;18;13;1;40;19;11;63;17;60;58;28;34;31;39;57;14;41;43;49;38;33;5;6;35;53;46;52;48;2;21;7;55;23;64;36;22;10;4;3;32;26;27;30;44;51;47;29;56;59;16;8;62;50;37;42;61;1
19;39;57;17;25;50;44;38;36;5;1;52;55;34;31;30;53;14;42;28;64;23;3;56;2;26;46;22;45;58;10;29;35;43;32;21;37;60;51;63;12;9;61;41;24;49;27;20;18;48;47;33;54;6;59;13;40;16;8;62;4;7;11;15;1
19;39;57;17;25;50;44;38;36;5;1;52;55;34;31;30;53;14;42;28;64;23;3;56;2;26;46;22;45;58;16;29;35;43;32;21;37;60;51;63;12;9;61;41;24;49;27;20;18;48;47;33;54;8;59;13;40;10;6;62;4;15;11;7;1
16;25;50;1;44;29;38;24;46;17;19;6;49;37;22;9;27;43;5;21;41;42;57;55;12;45;8;56;60;62;51;2;35;14;7;52;48;28;36;33;34;54;64;30;10;4;3;32;26;61;53;58;31;63;13;15;23;11;59;20;18;47;39;40;1
24;7;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;62;23;51;39;16;14;26;43;8;38;3;5;56;35;22;46;52;48;2;28;36;33;34;54;64;30;49;4;55;41;32;61;53;44;31;18;19;6;37;57;10;21;50;59;42;27;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;27;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;41;30;44;31;18;19;6;37;57;49;21;50;59;42;61;1
24;54;25;45;20;9;15;12;47;13;1;30;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;40;44;31;18;19;6;37;57;49;21;50;59;42;61;1
24;54;25;45;21;9;15;12;49;13;1;40;29;57;63;17;60;58;28;34;51;42;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;37;64;36;22;10;4;3;32;39;27;30;44;31;50;19;6;23;11;59;20;18;47;26;61;1
16;25;50;1;58;29;51;24;14;17;19;6;49;37;54;9;61;43;28;21;41;42;57;60;12;45;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;63;13;15;34;11;59;20;18;47;39;40;1
16;25;50;1;44;29;38;24;14;17;19;6;10;37;22;9;27;43;5;21;26;42;57;3;12;45;8;51;60;62;56;35;53;46;52;48;2;28;36;33;34;54;64;30;49;4;55;41;32;61;7;58;31;63;13;15;23;11;59;20;18;47;39;40;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;21;26;42;57;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;51;27;30;44;31;18;19;6;37;16;49;34;50;59;39;61;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;21;50;59;42;61;1
24;54;25;45;20;9;15;12;47;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;10;4;3;32;26;27;30;44;31;18;19;6;37;57;49;21;50;59;42;61;1
24;54;25;45;20;9;34;12;47;13;1;40;29;5;63;17;52;58;14;15;61;3;27;28;31;33;49;2;48;53;64;60;11;23;7;21;46;44;35;57;19;30;36;22;10;4;39;32;26;16;56;62;41;18;38;6;37;55;8;43;50;59;42;51;1
36;25;24;45;5;42;18;9;22;13;1;40;29;11;63;17;60;58;28;34;51;39;16;14;41;43;8;2;48;53;64;38;6;23;7;21;46;44;35;57;19;30;3;32;55;26;50;52;15;10;20;33;61;47;31;56;59;27;49;62;4;37;54;12;1
36;25;24;45;11;34;18;9;22;32;3;20;31;6;40;37;19;58;28;42;51;39;16;14;41;43;8;38;33;5;56;35;53;46;52;48;2;62;7;55;23;64;1;13;57;26;50;60;15;10;63;21;61;47;29;30;59;27;49;44;4;17;54;12;1
36;25;24;45;5;42;18;9;22;32;39;20;41;6;14;37;38;10;40;15;61;3;27;28;31;33;49;2;48;53;64;60;11;23;7;21;46;44;35;57;19;30;1;13;55;26;50;52;34;16;56;62;29;4;47;63;17;58;8;43;54;59;12;51;1
50;27;21;56;8;47;54;55;64;15;49;62;3;30;24;48;11;25;17;60;35;36;37;18;42;22;16;63;44;23;51;6;59;53;12;20;61;29;46;26;13;43;40;57;10;31;41;34;52;28;5;9;32;14;19;45;38;39;2;33;4;1;58;7;1
2;4;21;56;8;47;54;10;64;15;49;62;3;43;24;48;11;25;17;60;46;36;37;18;42;22;16;63;29;23;31;6;59;53;12;20;61;44;35;57;19;30;1;13;55;51;41;34;52;28;5;9;32;14;26;7;39;33;40;27;38;45;50;58;1
36;25;24;45;5;42;18;9;22;7;39;20;41;6;14;46;38;10;40;15;61;3;27;28;31;33;49;2;48;53;64;60;11;43;32;21;37;44;35;57;19;30;1;13;55;26;50;52;34;58;63;23;51;47;29;56;59;16;8;62;4;17;54;12;1
36;25;24;45;5;9;18;42;22;32;39;20;41;6;14;37;38;10;40;15;61;3;27;28;31;33;49;2;48;53;64;60;11;23;7;21;46;44;35;57;19;30;1;13;55;26;50;52;34;58;63;43;51;47;29;8;17;12;59;62;4;16;54;56;1
24;54;25;45;40;9;15;12;47;32;39;20;41;6;14;37;38;10;28;34;51;1;16;63;29;43;8;60;33;5;56;35;53;46;52;48;2;62;7;55;23;64;36;22;58;4;3;13;26;27;30;44;31;18;19;11;17;57;49;21;50;59;42;61;1
36;25;24;45;5;42;18;9;22;32;39;20;41;6;14;37;38;10;40;15;61;3;27;28;51;33;49;2;48;53;64;60;11;23;7;21;46;43;35;57;19;30;1;13;55;26;50;52;34;58;63;44;31;47;29;56;59;16;8;62;4;17;54;12;1
36;25;24;45;5;43;18;9;22;32;39;20;41;6;14;37;38;10;40;8;61;3;27;28;31;16;49;2;48;47;64;60;11;23;7;21;46;44;35;29;19;58;56;13;59;26;50;63;34;30;52;42;57;62;51;1;55;33;15;53;4;17;54;12;1
