"X20L";"X23L";"X9L";"X26L";"X18L";"X12L";"X31L";"X10L";"X11L";"X13L";"X14L";"X4L";"X17L";"X8L";"X6L";"X25L";"X16L";"X30L";"X1L";"X28L";"X29L";"X3L";"X27L";"X5L";"X24L";"X7L";"X21L";"X15L";"X32L";"X2L";"X22L";"X19L"
20;23;9;26;18;12;31;10;11;13;14;4;17;8;6;25;16;30;1;28;29;3;27;5;24;7;21;15;32;2;22;19
20;23;9;26;18;12;31;10;8;13;14;4;17;11;6;25;16;30;1;28;29;3;27;5;24;7;21;15;32;2;22;19
20;23;9;26;18;12;31;10;8;13;14;4;17;11;6;25;16;30;1;28;29;3;27;5;24;7;21;15;32;2;22;19
20;23;9;11;18;12;31;10;8;13;14;4;17;26;6;25;16;30;1;28;29;3;27;5;24;7;21;15;32;2;22;19
20;23;9;11;18;12;31;10;8;13;14;4;17;26;6;25;16;30;1;28;29;3;27;5;24;7;21;15;32;2;22;19
20;23;9;11;18;29;31;10;8;13;14;4;17;26;6;25;16;30;1;28;12;3;27;5;24;7;21;15;32;2;22;19
20;23;9;11;18;29;31;10;8;13;14;4;17;26;6;25;16;30;1;28;12;3;27;5;24;7;21;15;32;2;22;19
20;23;9;11;18;29;31;10;8;13;14;4;17;26;6;25;16;30;2;28;12;3;27;5;24;7;21;15;32;1;22;19
20;23;9;11;18;29;31;10;8;13;14;4;17;26;6;25;16;30;2;28;12;3;27;5;24;7;21;15;32;1;22;19
20;23;9;11;18;29;31;10;30;13;14;4;17;26;6;25;16;8;2;28;12;3;27;5;24;7;21;15;32;1;22;19
20;23;9;11;18;29;31;10;30;13;14;4;17;26;6;25;16;8;2;28;12;3;27;5;24;7;21;15;32;1;22;19
20;23;9;11;18;29;31;10;30;13;14;1;17;26;6;25;16;8;2;28;12;3;27;5;24;7;21;15;32;4;22;19
20;23;9;11;18;29;31;10;30;13;14;1;17;26;6;25;16;8;2;28;12;3;27;5;24;7;21;15;32;4;22;19
20;23;9;11;18;29;31;7;30;13;14;1;17;26;6;25;16;8;2;28;12;3;27;5;24;10;21;15;32;4;22;19
20;23;9;11;18;29;31;7;30;13;14;1;17;26;6;25;16;8;2;28;12;3;27;5;24;10;21;15;32;4;22;19
20;23;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;8;2;28;12;3;27;5;24;10;21;15;32;4;22;19
20;23;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;8;2;28;12;3;27;5;24;10;21;15;32;4;22;19
20;23;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;8;2;28;4;3;27;5;24;10;21;15;32;12;22;19
20;23;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;8;2;28;4;3;27;5;24;10;21;15;32;12;22;19
20;8;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;3;27;5;24;10;21;15;32;12;22;19
20;8;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;3;27;5;24;10;21;15;32;12;22;19
3;8;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;20;27;5;24;10;21;15;32;12;22;19
3;8;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;20;27;5;24;10;21;15;32;12;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;20;27;5;24;10;8;15;32;12;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;6;25;16;23;2;28;4;20;27;5;24;10;8;15;32;12;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;5;25;16;23;2;28;4;20;27;6;24;10;8;15;32;12;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;5;25;16;23;2;28;4;20;27;6;24;10;8;15;32;12;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;5;12;16;23;2;28;4;20;27;6;24;10;8;15;32;25;22;19
3;21;14;11;18;29;31;7;30;13;9;1;17;26;5;12;16;23;2;28;4;20;27;6;24;10;8;15;32;25;22;19
3;21;14;11;18;26;31;7;30;13;9;1;17;29;5;12;16;23;2;28;4;20;27;6;24;10;8;15;32;25;22;19
