"X23L";"X51L";"X56L";"X47L";"X39L";"X13L";"X34L";"X61L";"X36L";"X53L";"X4L";"X50L";"X58L";"X57L";"X37L";"X5L";"X11L";"X9L";"X62L";"X16L";"X3L";"X43L";"X8L";"X30L";"X28L";"X12L";"X6L";"X31L";"X10L";"X14L";"X60L";"X48L";"X25L";"X22L";"X26L";"X52L";"X38L";"X29L";"X46L";"X21L";"X20L";"X33L";"X32L";"X17L";"X44L";"X63L";"X55L";"X19L";"X15L";"X59L";"X41L";"X54L";"X1L";"X2L";"X18L";"X24L";"X27L";"X42L";"X7L";"X49L";"X45L";"X64L";"X40L";"X35L"
23;51;56;47;39;13;34;61;36;53;4;50;58;57;37;5;11;9;62;16;3;43;8;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;15;59;41;54;1;2;18;24;27;42;7;49;45;64;40;35
23;51;56;47;39;13;34;61;36;53;4;50;58;57;37;5;11;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;15;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;47;39;13;34;61;36;53;4;50;58;57;37;5;11;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;15;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;47;39;11;34;61;36;53;4;50;58;57;37;5;13;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;15;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;47;39;11;34;61;36;53;4;50;58;57;37;5;13;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;15;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;13;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;13;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;21;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
23;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;30;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
30;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
30;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;64;40;8
30;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;8;40;64
30;51;56;15;39;11;34;61;36;53;4;50;58;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;45;8;40;64
30;51;56;15;39;11;34;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;51;56;15;39;11;34;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;29;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;34;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;34;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;35;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;34;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;21;9;62;16;3;43;34;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;41;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;41;9;62;16;3;43;34;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;41;9;62;16;3;43;34;23;28;12;6;31;10;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;41;9;62;16;3;43;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;4;50;45;57;37;5;41;9;62;16;3;43;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;32;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;43;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;43;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;8;40;64
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;64
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;10;6;31;12;14;60;48;25;22;26;52;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;64
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;10;6;31;12;14;60;48;25;22;26;64;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;10;6;31;12;14;60;48;25;22;26;64;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;41;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;46;13;20;33;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;33;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;46;13;20;41;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;33;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;46;13;20;41;4;17;44;63;55;19;47;59;21;54;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;33;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;54;13;20;41;4;17;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;33;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;25;22;26;10;38;51;54;13;20;41;4;17;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;25;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;33;22;26;10;38;51;54;13;20;41;4;17;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;39;11;35;61;36;53;32;50;45;57;37;5;25;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;33;22;26;10;38;51;54;13;20;41;4;17;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;17;11;35;61;36;53;32;50;45;57;37;5;25;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;33;22;26;10;38;51;54;13;20;41;4;39;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
30;29;56;15;17;11;35;61;36;53;32;50;45;57;37;5;25;9;62;16;3;8;34;23;28;64;6;31;12;14;60;48;33;22;26;10;38;51;54;13;20;41;4;39;44;63;55;19;47;59;21;46;1;2;18;24;27;42;7;49;58;43;40;52
