"X6";"X18";"X26";"X2";"X21";"X12";"X19";"X23";"X1";"X17";"X20";"X11";"X10";"X7";"X4";"X24";"X25";"X5";"X15";"X22";"X3";"X16";"X14";"X13";"X9";"X8";"generation"
6;18;26;2;21;12;19;23;1;17;20;11;10;7;4;24;25;5;15;22;3;16;14;13;9;8;1
2;21;13;5;12;24;14;23;1;17;20;9;4;19;11;8;18;6;25;22;3;7;10;16;15;26;1
1;10;4;17;26;20;2;11;21;15;6;25;23;19;3;7;22;24;5;18;12;16;14;13;9;8;1
14;18;22;2;21;12;19;13;1;17;20;11;10;7;4;24;25;5;9;26;3;16;6;23;15;8;1
6;18;22;2;21;12;24;23;7;17;20;11;5;1;3;19;9;10;15;26;4;16;14;13;25;8;1
6;18;22;2;21;12;19;23;1;17;20;11;10;7;4;24;25;5;15;26;3;16;14;13;9;8;1
14;18;22;16;21;3;19;13;1;17;20;11;10;7;4;24;25;5;9;26;12;2;6;23;15;8;1
1;10;4;17;8;20;2;11;21;15;6;25;23;19;12;7;22;24;5;26;3;16;14;13;9;18;1
7;14;17;22;6;4;21;2;18;11;12;9;24;19;13;8;25;20;1;5;3;23;10;16;15;26;1
16;24;17;9;6;4;21;2;18;11;25;14;19;1;7;5;26;20;8;22;3;23;10;15;12;13;1
23;13;14;15;21;25;6;17;8;7;12;19;18;20;3;9;22;24;5;10;4;2;16;1;11;26;1
23;13;14;15;21;25;6;17;8;7;12;19;18;26;16;1;22;24;5;20;9;10;3;2;4;11;1
1;10;4;17;8;20;16;11;21;9;14;25;13;19;12;7;22;5;15;26;3;2;6;23;24;18;1
14;8;22;16;21;3;19;13;1;17;20;11;10;7;4;24;25;9;5;18;12;2;6;23;15;26;1
16;17;4;1;20;10;8;11;21;9;14;25;13;19;3;7;22;24;5;18;12;2;6;23;15;26;1
1;10;13;21;8;20;14;7;25;17;12;9;4;19;3;11;22;24;5;18;16;2;6;23;15;26;1
10;20;17;26;16;4;21;3;9;11;25;14;19;1;23;7;22;24;5;18;12;2;6;15;8;13;1
1;10;4;17;2;24;6;11;21;18;14;25;13;19;7;23;26;20;3;9;8;5;16;15;12;22;1
6;18;22;2;21;11;19;23;1;17;20;12;10;7;4;24;25;5;15;26;3;16;14;13;9;8;1
6;18;22;2;21;12;19;23;1;17;20;11;5;7;4;24;25;10;15;26;3;16;14;13;9;8;1
23;10;4;17;8;20;16;11;21;9;14;25;13;19;3;7;22;24;5;26;1;18;6;2;12;15;1
1;10;15;17;8;18;16;26;21;12;14;25;13;19;3;7;23;6;5;20;9;22;24;2;4;11;1
6;18;22;2;21;12;19;23;1;17;20;11;10;7;4;24;25;5;15;26;3;16;14;13;9;8;1
6;18;22;2;9;12;19;23;1;17;20;11;10;7;4;24;25;5;15;26;3;16;14;13;21;8;1
2;21;13;6;12;8;14;19;1;17;20;11;10;4;7;24;25;5;15;22;3;23;9;16;18;26;1
6;18;22;2;20;24;14;7;25;17;12;9;4;19;11;21;1;5;15;26;3;16;23;13;10;8;1
1;10;4;17;8;20;16;11;21;9;14;25;13;19;3;7;22;24;5;18;12;2;6;23;15;26;1
1;10;4;17;8;20;16;11;21;9;14;25;13;19;3;7;22;24;5;18;12;2;6;23;15;26;1
10;20;17;26;6;4;21;2;9;11;25;14;1;19;3;7;22;24;5;18;8;23;16;15;12;13;1
11;10;4;17;8;24;16;19;21;9;14;25;13;1;7;23;26;20;3;18;12;2;6;5;15;22;1
10;24;17;22;16;4;21;5;9;11;25;14;19;1;7;8;26;20;3;18;12;2;6;23;15;13;1
1;10;4;17;23;20;6;11;21;9;14;25;13;19;3;7;22;24;2;18;8;5;16;15;12;26;1
6;25;15;13;21;12;19;23;14;17;7;11;18;26;16;1;10;3;5;20;9;22;24;2;4;8;1
23;13;14;15;21;10;6;17;8;26;12;19;18;7;2;24;25;3;5;20;9;22;1;4;16;11;1
13;10;4;17;12;24;16;11;21;18;25;14;19;1;7;23;26;20;3;9;8;5;6;2;15;22;1
10;20;17;26;16;4;21;3;9;11;25;14;19;1;7;8;22;24;5;18;12;2;6;23;15;13;1
2;10;25;17;8;20;5;19;14;23;21;4;18;11;22;1;12;13;16;9;24;7;6;3;15;26;1
8;20;1;4;10;21;9;17;11;16;14;25;13;19;3;7;22;24;5;18;12;2;6;23;15;26;1
4;22;15;17;10;12;19;23;1;8;20;6;5;18;3;24;9;2;16;14;13;7;26;11;21;25;1
11;18;22;10;21;12;24;15;7;17;20;6;5;1;3;19;9;2;16;14;13;23;26;4;25;8;1
13;10;4;17;2;24;6;21;18;11;25;14;19;1;7;23;26;20;3;9;8;5;16;15;12;22;1
10;24;17;22;16;7;21;5;18;11;25;14;19;1;4;12;13;20;3;9;8;2;6;23;15;26;1
2;21;13;6;20;24;14;7;25;17;12;9;4;19;11;8;18;5;15;26;3;23;10;16;1;22;1
