"X5";"X2";"X22";"X24";"X11";"X6";"X9";"X1";"X26";"X10";"X25";"X17";"X27";"X32";"X30";"X19";"X8";"X14";"X31";"X23";"X20";"X13";"X4";"X18";"X16";"X28";"X15";"X3";"X29";"X12";"X7";"X21";"generation"
5;2;22;24;11;6;9;1;26;10;25;17;27;32;30;19;8;14;31;23;20;13;4;18;16;28;15;3;29;12;7;21;1
18;2;22;8;24;6;9;30;17;1;15;3;14;23;32;19;11;4;29;31;20;28;25;13;27;21;7;12;10;26;5;16;1
15;16;13;24;25;20;32;14;11;9;27;10;6;21;23;31;19;30;3;22;18;1;26;29;17;2;12;7;8;28;5;4;1
25;4;28;17;15;13;32;14;11;9;27;10;6;24;23;31;19;1;18;22;7;8;26;21;3;2;12;30;20;5;29;16;1
7;24;8;3;21;17;11;16;32;15;22;6;5;14;19;10;18;4;29;31;20;28;25;13;27;23;9;26;1;30;2;12;1
18;2;22;24;11;7;10;30;17;1;15;3;14;23;32;19;8;4;29;31;20;28;25;13;27;21;9;26;6;12;5;16;1
5;7;22;8;18;6;15;1;3;10;25;17;27;32;30;19;11;14;16;4;20;13;21;24;29;23;9;26;31;28;2;12;1
22;9;8;3;21;6;24;29;26;10;25;17;27;32;30;19;11;14;31;23;20;13;4;18;16;28;15;5;7;1;2;12;1
17;3;14;25;12;23;19;10;24;9;32;18;28;20;5;8;1;27;22;11;31;21;15;2;16;6;4;30;29;26;7;13;1
17;29;14;25;12;23;19;10;24;9;32;18;26;20;5;8;1;27;22;11;31;21;30;2;16;28;15;3;4;13;7;6;1
7;13;8;3;24;6;9;1;26;10;25;17;27;32;30;19;18;22;14;16;15;20;21;4;29;23;11;5;31;28;2;12;1
5;7;22;8;24;6;9;1;26;10;25;17;27;32;30;19;11;14;31;23;20;13;4;18;16;12;15;3;29;28;2;21;1
25;5;15;12;17;8;32;30;11;9;27;10;6;21;22;1;19;14;31;23;20;13;4;18;16;28;7;3;2;26;29;24;1
4;28;14;13;16;25;15;11;12;9;27;10;6;21;23;31;19;30;3;22;7;8;5;24;18;20;17;1;2;26;29;32;1
25;4;28;12;15;13;32;30;3;9;27;10;6;21;22;19;11;14;31;23;20;8;5;24;18;7;17;1;2;26;29;16;1
4;29;22;8;16;6;9;3;26;10;25;15;27;32;30;19;11;14;31;23;28;13;5;24;18;20;17;1;2;12;7;21;1
