"X17";"X10";"X26";"X30";"X6";"X25";"X20";"X4";"X9";"X2";"X8";"X32";"X12";"X11";"X21";"X18";"X28";"X31";"X1";"X19";"X7";"X3";"X14";"X29";"X22";"X27";"X15";"X16";"X5";"X13";"X23";"X24";"generation"
17;10;26;30;6;25;20;4;9;2;8;32;12;11;21;18;28;31;1;19;7;3;14;29;22;27;15;16;5;13;23;24;1
32;1;30;2;4;19;6;31;20;21;25;12;8;9;17;26;27;10;11;18;23;3;14;29;22;28;15;16;5;13;7;24;1
32;11;30;2;4;26;6;10;20;17;25;12;8;9;21;18;28;31;1;19;7;3;14;29;22;27;15;16;5;13;23;24;1
32;11;30;2;4;26;6;10;20;17;25;12;8;9;21;18;28;31;1;19;7;3;14;29;22;27;15;16;5;13;23;24;1
17;22;6;26;21;12;29;25;31;5;14;9;7;3;13;27;11;4;19;1;24;18;28;10;15;32;20;30;8;23;2;16;1
30;29;11;17;22;13;21;25;32;16;7;18;27;6;9;3;14;4;19;1;24;12;28;10;15;31;23;2;8;26;5;20;1
28;25;9;29;15;6;26;12;31;21;14;13;7;23;27;30;3;2;4;1;11;22;32;8;17;18;24;19;10;16;5;20;1
8;20;30;26;21;12;32;25;31;4;14;13;27;3;2;6;24;1;5;7;9;17;29;11;22;18;23;19;10;15;16;28;1
32;11;30;2;4;26;6;5;20;22;25;12;8;9;21;27;28;31;1;16;7;3;14;29;17;18;24;19;10;15;23;13;1
9;20;6;26;21;12;8;25;2;10;32;24;11;17;18;30;28;31;1;19;7;3;14;29;22;27;15;16;5;13;4;23;1
26;20;12;7;16;22;5;21;24;17;3;6;10;15;27;28;2;13;9;18;30;19;14;11;25;32;4;8;1;29;31;23;1
32;25;9;31;4;22;5;21;24;17;3;6;10;15;27;20;11;13;8;18;30;19;14;2;29;28;12;26;7;1;23;16;1
32;11;30;26;21;12;29;10;20;17;25;2;8;9;4;18;28;31;1;19;7;3;14;6;22;27;15;16;5;13;23;24;1
9;20;6;26;21;12;8;25;2;5;32;13;11;17;18;30;28;31;1;19;7;3;14;29;22;27;24;4;10;15;16;23;1
9;20;6;27;15;30;26;12;31;21;22;13;7;3;29;25;23;2;4;1;11;14;32;8;17;18;24;19;10;5;16;28;1
28;17;19;18;15;6;26;25;31;5;14;13;7;3;27;30;23;2;4;1;11;22;32;8;12;29;21;9;10;16;24;20;1
9;20;6;26;21;12;29;25;31;5;14;13;7;3;27;19;23;2;4;1;11;22;32;10;17;18;24;30;8;15;16;28;1
26;29;11;17;22;13;21;25;32;2;7;18;6;27;9;3;14;4;30;1;20;12;5;8;23;31;24;19;10;15;16;28;1
4;30;11;28;13;14;10;17;24;8;9;2;26;18;25;23;15;29;16;6;7;3;21;20;32;22;12;27;1;31;5;19;1
4;30;11;28;13;14;10;17;24;8;9;2;26;18;25;23;15;29;16;6;7;3;21;20;32;22;12;27;1;31;5;19;1
5;31;19;7;26;25;28;14;9;2;8;32;12;10;17;6;24;1;11;18;23;20;27;30;22;3;4;21;16;13;29;15;1
28;4;32;27;15;11;26;12;31;8;25;10;18;19;2;6;23;1;5;7;9;17;24;30;22;3;14;21;16;13;29;20;1
2;11;30;32;4;26;6;10;31;21;22;12;8;9;17;18;28;20;1;19;7;3;14;29;25;27;15;16;5;13;23;24;1
24;11;2;32;4;30;6;10;20;17;25;12;8;9;21;18;28;31;1;19;7;3;14;29;22;27;15;16;26;13;23;5;1
4;30;11;5;13;14;10;32;12;8;9;2;26;22;25;23;15;29;16;6;7;3;21;20;17;18;24;19;1;31;28;27;1
9;20;6;7;21;12;13;27;31;5;14;2;26;18;25;23;15;29;4;1;11;22;32;8;17;3;24;19;10;30;16;28;1
27;30;11;28;13;14;10;17;24;8;22;16;18;19;2;6;31;1;5;7;9;12;29;3;25;32;4;21;26;15;23;20;1
4;30;11;28;13;14;10;17;24;8;6;2;26;18;25;23;15;1;5;7;9;3;21;20;32;22;12;27;29;31;16;19;1
28;14;3;27;15;30;6;10;20;17;25;12;8;9;21;26;24;1;5;7;19;2;29;11;22;32;4;18;16;13;23;31;1
27;14;30;2;15;26;6;10;20;3;22;12;8;19;21;18;28;31;1;7;9;17;29;11;25;32;4;16;5;13;23;24;1
28;20;6;26;21;12;29;25;31;5;14;13;7;3;27;30;23;2;15;18;9;17;1;11;19;32;4;8;10;16;24;22;1
9;20;21;26;6;12;29;25;31;5;14;15;7;3;27;30;23;2;4;1;11;22;32;8;17;18;24;19;10;13;16;28;1
8;20;30;26;4;12;27;14;31;21;22;16;18;19;2;6;24;1;5;7;9;11;29;17;25;32;23;3;10;15;13;28;1
28;14;19;18;15;6;26;12;31;21;17;13;7;3;27;30;23;2;4;1;11;22;32;8;25;29;5;9;10;16;24;20;1
3;20;6;26;21;12;29;25;31;5;14;13;7;9;27;30;23;2;4;1;11;22;32;8;17;18;24;19;10;15;16;28;1
9;20;6;26;21;12;29;25;31;5;14;13;7;3;27;30;23;2;4;1;11;22;32;8;17;18;24;19;10;15;16;28;1
2;9;19;12;6;4;28;25;31;5;14;13;7;1;17;26;27;10;11;18;23;20;24;30;22;3;8;21;16;32;29;15;1
9;17;6;26;19;12;29;25;31;5;32;15;7;1;27;8;11;2;4;18;23;20;24;30;22;3;14;21;16;13;10;28;1
26;14;13;7;16;9;5;21;12;29;3;6;28;25;27;20;23;2;4;1;11;22;32;8;17;18;24;19;10;15;31;30;1
22;23;6;26;21;24;17;15;31;5;32;4;7;3;27;20;11;13;8;18;30;19;14;2;29;28;12;9;1;25;16;10;1
