"X52";"X29";"X16";"X53";"X51";"X38";"X39";"X7";"X44";"X9";"X49";"X43";"X54";"X19";"X27";"X59";"X10";"X25";"X61";"X60";"X40";"X45";"X35";"X63";"X26";"X41";"X6";"X33";"X47";"X30";"X64";"X21";"X46";"X4";"X14";"X31";"X5";"X3";"X22";"X55";"X8";"X32";"X56";"X42";"X15";"X23";"X28";"X57";"X18";"X13";"X37";"X50";"X12";"X34";"X1";"X2";"X58";"X24";"X48";"X36";"X17";"X11";"X62";"X20";"generation"
52;29;16;53;51;38;39;7;44;9;49;43;40;19;27;59;10;25;61;60;54;45;35;63;26;41;6;33;47;30;64;21;46;4;14;31;5;3;22;55;8;32;56;42;15;23;28;57;18;13;37;50;12;34;1;2;58;24;48;36;17;11;62;20;1
62;15;52;4;28;16;9;30;38;21;41;43;54;63;27;59;33;25;64;60;40;10;18;47;50;58;56;45;19;1;61;26;12;44;14;49;35;29;6;13;23;20;24;32;48;17;31;34;2;3;22;39;7;53;37;46;11;8;57;5;42;36;51;55;1
16;25;38;64;48;33;2;26;10;43;20;41;60;49;58;30;17;23;42;62;37;8;52;45;5;11;39;35;53;56;1;19;32;34;31;3;47;50;28;40;51;14;36;44;46;63;12;9;61;27;6;13;54;15;57;4;59;22;18;24;55;21;29;7;1
16;25;38;64;48;18;2;26;10;43;20;6;24;49;58;29;17;23;42;62;54;8;52;45;5;11;39;35;53;56;1;19;32;34;31;3;47;50;28;40;51;22;36;44;55;63;61;21;12;27;13;59;57;41;37;14;46;60;33;9;30;4;15;7;1
16;51;38;1;44;52;42;5;8;43;14;55;62;49;27;59;10;25;61;60;40;45;35;63;26;41;6;33;47;30;64;21;46;4;57;58;18;29;56;13;23;20;24;32;48;17;31;34;2;3;22;39;7;53;37;12;11;36;28;19;50;9;15;54;1
62;15;52;44;28;16;9;1;38;50;49;43;37;19;3;39;10;25;2;60;40;45;35;63;26;41;53;33;47;30;64;21;57;4;7;58;18;29;56;12;23;20;24;32;48;17;31;34;61;27;13;59;46;6;54;22;55;8;14;5;42;36;51;11;1
16;25;38;1;44;33;61;26;10;43;14;41;60;49;27;28;63;51;42;62;37;8;52;45;5;11;59;35;53;30;64;21;46;4;57;58;18;29;56;13;23;20;24;32;48;17;31;34;2;3;22;39;12;6;54;40;55;36;47;19;50;9;15;7;1
62;51;52;44;28;16;9;1;38;50;49;43;54;19;27;59;10;25;61;60;40;45;35;63;26;41;6;33;47;30;64;5;46;36;57;58;18;42;56;13;23;20;24;32;48;17;31;34;2;3;22;39;55;53;37;12;11;8;14;21;29;4;15;7;1
62;15;52;44;30;16;9;64;38;29;49;43;54;21;27;59;10;25;61;60;40;45;35;63;26;41;6;33;18;56;1;19;32;34;31;3;47;50;28;13;23;20;24;46;48;17;57;4;2;58;22;39;7;53;37;12;11;8;14;5;42;36;51;55;1
16;25;38;1;48;33;2;26;10;43;20;41;60;49;58;56;17;23;42;62;37;8;52;45;5;11;39;35;53;30;64;19;32;34;31;3;47;50;28;40;51;14;36;44;46;63;12;9;61;27;13;59;57;6;54;22;55;24;18;21;29;4;15;7;1
45;34;6;35;51;47;17;3;42;44;32;46;19;39;63;52;14;38;43;1;58;62;55;31;25;7;26;54;28;10;22;8;4;16;53;15;5;50;18;49;13;61;59;29;36;57;56;24;27;20;23;48;64;40;30;2;41;60;33;9;37;21;12;11;1
20;29;44;36;51;32;39;33;12;9;47;14;45;6;63;52;2;38;43;1;58;62;55;31;25;7;26;54;28;10;22;8;4;16;53;15;5;50;18;49;13;3;61;42;27;23;19;60;35;56;37;21;46;30;40;34;41;24;48;64;17;11;57;59;1
62;48;52;44;31;16;9;1;38;50;58;43;54;19;29;59;10;20;61;34;53;45;2;24;26;41;6;33;47;56;64;39;7;4;57;49;5;3;22;27;8;25;63;42;15;23;28;60;35;13;37;21;46;40;30;12;11;17;14;18;32;36;51;55;1
52;29;16;43;51;38;21;33;4;9;31;40;54;6;55;53;46;32;36;57;34;10;18;47;50;58;56;45;19;1;61;26;2;44;14;49;5;3;22;27;24;25;63;42;15;23;28;60;35;13;30;39;7;20;37;12;11;8;48;64;17;41;62;59;1
56;22;42;52;29;63;45;23;3;35;57;47;43;19;55;33;30;28;50;15;25;51;21;26;36;24;16;9;62;59;20;39;27;18;44;34;17;58;1;13;10;49;54;48;4;40;41;31;46;60;2;64;7;53;37;12;11;8;14;6;32;5;61;38;1
62;15;52;44;25;16;9;1;38;61;49;43;54;19;27;59;10;28;50;60;40;45;35;63;26;41;6;33;47;30;64;21;46;4;57;58;18;29;56;13;23;20;24;32;48;17;31;34;2;3;22;39;7;53;37;12;11;8;14;5;42;36;51;55;1
52;29;56;54;10;38;39;61;4;35;57;47;43;19;55;33;30;28;50;15;37;51;21;26;36;24;16;9;62;59;20;14;27;18;44;12;17;58;22;49;8;25;63;42;31;23;32;60;45;13;34;53;46;40;7;2;41;3;48;64;5;11;6;1;1
16;30;48;52;5;38;39;33;4;9;31;53;54;6;55;20;7;32;36;57;34;10;18;47;50;58;56;45;19;1;61;26;12;44;14;49;29;3;22;27;8;25;63;42;15;23;28;60;35;13;37;21;46;17;24;2;64;11;59;62;41;51;40;43;1
62;15;52;44;28;16;9;1;38;50;49;43;54;19;27;59;7;32;36;57;34;45;35;63;26;41;6;33;47;30;64;21;46;4;60;58;18;29;56;13;23;20;24;25;48;17;31;40;2;3;22;39;10;53;37;12;11;8;14;5;42;61;51;55;1
52;29;16;43;51;38;39;33;44;9;31;53;54;6;55;20;7;32;36;57;34;10;18;47;50;58;56;45;19;1;61;21;46;4;14;49;5;3;22;27;8;25;63;42;15;23;28;60;35;13;37;26;12;40;30;2;41;24;48;64;17;11;62;59;1
34;47;23;64;48;33;17;41;12;44;32;40;19;39;63;52;2;38;43;1;58;62;55;31;25;7;26;54;28;10;22;8;4;16;53;15;5;50;18;49;13;61;59;29;36;57;56;24;14;27;51;46;37;6;35;60;30;9;45;21;42;20;3;11;1
45;34;6;35;51;47;17;3;42;44;32;40;19;39;63;52;2;38;43;1;58;62;55;31;25;11;26;54;28;10;22;8;21;16;53;12;5;50;18;49;13;61;59;30;36;57;56;24;27;20;23;48;64;41;37;14;46;60;33;9;29;4;15;7;1
45;34;41;35;51;47;17;3;42;44;32;40;19;39;64;52;2;38;36;1;58;62;43;31;25;7;26;37;28;10;14;8;60;16;53;56;5;50;33;49;23;20;48;30;46;63;12;9;61;27;13;59;57;6;54;22;55;24;18;21;29;4;15;11;1
16;25;38;64;48;33;2;26;10;43;20;41;60;49;58;30;17;23;42;62;37;8;52;45;5;11;39;35;53;56;1;19;32;34;31;3;47;50;28;40;51;14;36;44;46;63;15;9;61;27;13;59;57;6;54;22;55;24;18;4;29;21;12;7;1
56;7;42;52;29;63;45;23;3;35;57;40;43;19;55;33;25;28;50;15;37;51;21;26;36;53;16;9;62;59;20;14;27;18;44;12;17;58;1;13;10;49;54;39;4;5;64;31;22;60;34;11;46;47;30;2;41;24;48;6;32;8;61;38;1
52;29;56;43;47;35;42;33;57;45;30;3;63;28;55;19;7;23;50;15;37;51;21;26;36;24;16;9;62;59;20;14;27;18;44;12;17;58;1;13;10;49;54;48;4;40;41;31;46;60;2;11;22;5;25;34;64;53;39;6;32;8;61;38;1
52;29;16;43;51;38;39;33;4;9;31;53;54;6;55;20;7;32;36;57;34;10;18;19;50;58;56;45;47;30;61;26;12;44;14;49;5;3;22;27;8;25;63;42;15;23;28;60;35;13;37;21;46;40;1;2;41;24;48;64;17;11;62;59;1
62;15;52;44;28;16;50;33;4;9;31;53;54;6;55;20;10;25;61;60;40;45;35;63;26;41;19;1;47;30;64;21;46;38;57;58;18;29;56;13;23;59;24;32;48;17;49;34;2;3;22;39;7;43;37;12;11;8;14;5;42;36;51;27;1
