"X9L";"X13L";"X1L";"X44L";"X56L";"X52L";"X63L";"X57L";"X21L";"X54L";"X49L";"X61L";"X42L";"X47L";"X5L";"X36L";"X59L";"X22L";"X37L";"X16L";"X6L";"X28L";"X53L";"X29L";"X40L";"X55L";"X11L";"X45L";"X15L";"X51L";"X17L";"X48L";"X19L";"X10L";"X27L";"X39L";"X26L";"X64L";"X50L";"X20L";"X23L";"X38L";"X31L";"X18L";"X14L";"X33L";"X7L";"X8L";"X3L";"X41L";"X24L";"X4L";"X32L";"X30L";"X60L";"X58L";"X46L";"X25L";"X34L";"X2L";"X35L";"X43L";"X12L";"X62L"
9;13;1;44;56;52;63;57;21;54;49;61;42;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;23;38;31;18;14;33;7;8;3;41;24;4;32;30;60;58;46;25;34;2;35;43;12;62
9;13;1;44;56;52;63;57;21;54;49;61;42;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;25;34;2;35;43;12;62
9;13;1;44;56;52;63;57;21;54;49;61;42;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;25;34;2;35;43;12;62
9;13;1;44;56;25;63;57;21;54;49;61;42;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;34;2;35;43;12;62
9;13;1;44;56;25;63;57;21;54;49;61;42;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;34;2;35;43;12;62
9;13;1;44;56;25;63;57;21;54;49;61;34;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;42;2;35;43;12;62
9;13;1;44;56;25;63;57;21;54;49;61;34;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;26;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;42;2;35;43;12;62
9;13;1;44;26;25;63;57;21;54;49;61;34;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;56;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;42;2;35;43;12;62
9;13;1;44;26;25;63;57;21;54;49;61;34;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;56;64;50;20;8;38;31;18;14;33;7;23;3;41;24;4;32;30;60;58;46;52;42;2;35;43;12;62
9;13;1;44;26;25;63;57;21;54;49;61;34;47;5;36;59;22;37;16;6;28;53;29;40;55;11;45;15;51;17;48;19;10;27;39;56;64;50;20;8;38;31;18;14;33;46;23;3;41;24;4;32;30;60;58;7;52;42;2;35;43;12;62
