"X22";"X5";"X14";"X9";"X21";"X10";"X2";"X17";"X26";"X7";"X19";"X25";"X11";"X32";"X28";"X24";"X27";"X16";"X6";"X3";"X20";"X30";"X18";"X8";"X1";"X12";"X15";"X23";"X4";"X29";"X31";"X13";"generation"
22;5;14;9;21;10;2;17;26;7;19;25;11;32;28;24;27;16;6;3;20;30;18;8;1;12;15;23;4;29;31;13;1
18;20;16;28;14;10;2;17;1;15;23;19;27;32;6;24;4;21;7;5;8;13;11;31;22;12;26;25;3;29;30;9;1
8;12;19;7;10;17;27;9;3;32;31;4;26;22;25;23;14;11;24;18;21;2;6;15;13;1;28;20;16;5;29;30;1
8;12;19;7;10;17;27;9;3;32;31;4;26;22;25;23;14;11;15;18;21;2;6;24;13;1;28;20;16;5;29;30;1
14;12;11;3;1;24;27;4;15;13;31;20;8;19;16;18;2;22;17;28;32;26;9;21;7;10;23;6;25;5;29;30;1
30;24;23;25;11;27;3;4;17;7;31;6;8;19;12;18;2;22;15;14;32;26;9;21;13;1;28;20;16;5;29;10;1
8;12;22;7;10;17;27;9;3;32;31;4;26;19;16;18;14;11;24;23;21;2;6;15;13;1;28;20;25;5;29;30;1
30;24;23;29;11;27;15;9;3;32;31;4;26;22;25;18;2;19;17;28;13;8;20;21;7;10;14;6;12;1;16;5;1
18;21;11;12;19;32;27;25;6;14;26;3;9;24;10;4;23;20;15;31;13;7;17;16;1;28;2;8;22;5;29;30;1
8;12;19;7;10;17;27;9;3;32;18;4;26;22;25;14;23;20;15;31;21;2;6;24;13;1;28;11;16;5;29;30;1
11;19;21;7;14;17;23;2;22;26;31;32;5;10;15;24;27;16;6;3;20;30;18;8;1;29;28;25;4;12;13;9;1
22;5;14;9;21;10;2;17;26;15;19;23;27;32;7;24;4;16;6;3;20;30;18;8;1;12;28;25;29;11;31;13;1
22;3;28;9;16;29;2;17;1;15;19;23;27;32;25;24;4;21;26;5;8;13;11;31;7;10;14;6;12;18;20;30;1
30;24;23;10;11;27;3;4;15;13;21;20;8;19;16;18;2;22;17;14;32;7;9;31;26;29;28;6;12;1;25;5;1
8;12;19;7;10;17;27;9;3;32;31;4;26;22;25;23;14;11;24;18;21;2;6;15;13;1;28;20;16;5;29;30;1
8;12;19;7;10;17;27;9;3;32;31;4;26;22;25;23;14;11;24;18;21;2;6;15;13;1;28;20;16;5;29;30;1
6;16;19;24;10;17;2;9;3;32;15;14;27;22;1;23;4;21;7;5;8;13;11;31;26;29;28;25;12;18;20;30;1
15;12;19;7;10;17;27;4;3;32;31;9;26;22;25;23;14;11;24;18;8;13;21;16;2;29;28;6;1;5;20;30;1
8;12;19;7;10;17;27;30;29;32;31;4;26;22;25;23;14;11;24;18;21;2;6;15;13;1;28;20;16;5;3;9;1
6;21;11;12;19;32;27;25;18;14;26;3;9;24;10;2;23;20;15;31;13;7;17;16;1;28;4;8;22;5;29;30;1
11;19;21;30;14;18;25;24;22;26;3;32;5;10;12;2;23;20;15;31;13;7;17;16;1;28;6;27;4;29;8;9;1
17;7;11;2;19;14;13;21;29;26;31;32;5;10;28;24;27;16;6;3;20;30;18;8;1;12;15;23;22;9;4;25;1
11;19;21;7;14;17;25;2;22;26;31;32;5;10;15;24;27;4;6;3;23;30;18;8;1;12;28;20;16;29;13;9;1
28;13;19;7;10;17;27;9;3;32;31;16;26;22;25;20;14;11;24;6;21;30;18;8;1;12;15;23;4;29;5;2;1
22;3;14;9;16;10;2;17;1;15;19;23;27;32;6;24;4;21;7;5;8;13;11;31;26;29;28;25;12;18;20;30;1
22;3;14;9;16;10;2;17;1;15;19;23;27;32;6;24;4;21;7;5;8;13;11;31;26;29;28;25;12;18;20;30;1
11;19;21;7;14;17;25;2;22;26;31;32;5;10;28;24;27;16;6;3;20;30;18;8;1;12;15;23;4;29;13;9;1
11;19;21;7;14;17;25;2;22;26;31;32;5;10;28;24;27;16;6;3;20;30;18;8;1;12;15;23;4;29;13;9;1
22;3;14;9;16;10;2;17;1;15;19;23;27;32;6;24;4;21;7;5;8;13;11;31;26;29;28;25;12;18;20;30;1
22;3;14;9;16;10;2;17;1;15;18;23;27;32;6;24;4;21;7;5;8;13;11;31;26;29;28;25;12;19;20;30;1
11;31;14;9;16;10;2;17;1;15;19;23;27;32;6;24;4;21;7;5;20;30;18;8;22;12;26;25;3;29;13;28;1
22;5;14;9;21;27;2;17;26;28;19;25;11;32;7;24;10;16;6;3;20;30;18;8;1;12;15;23;4;29;13;31;1
8;12;19;7;10;17;27;9;3;32;31;4;13;22;25;23;14;11;24;18;21;2;6;15;26;29;28;20;16;5;1;30;1
22;3;14;31;16;10;2;17;29;9;19;23;27;32;11;24;4;21;7;5;8;26;6;15;13;1;28;25;12;18;20;30;1
1;3;14;9;16;17;25;2;22;26;31;32;5;10;28;24;27;21;7;4;8;13;11;19;15;29;6;23;12;18;20;30;1
11;31;21;7;14;17;25;2;22;26;19;23;27;32;6;24;4;16;28;3;20;30;18;8;1;12;15;10;5;29;13;9;1
11;19;21;7;14;17;25;2;22;26;31;32;5;10;28;24;27;16;6;3;20;30;18;8;1;12;15;23;4;29;13;9;1
11;19;31;7;14;17;25;2;22;26;21;32;5;10;28;24;27;16;6;3;20;30;18;8;1;12;15;23;4;29;13;9;1
18;21;11;12;19;32;27;30;29;14;26;3;5;24;10;6;4;23;7;2;8;13;15;31;16;1;28;25;9;22;20;17;1
18;20;17;12;19;32;27;30;29;14;26;3;31;24;10;2;23;21;7;5;8;13;11;16;1;28;4;15;22;9;6;25;1
