"X16";"X9";"X10";"X19";"X5";"X23";"X21";"X1";"X26";"X20";"X32";"X25";"X11";"X4";"X22";"X15";"X30";"X17";"X8";"X27";"X31";"X18";"X28";"X7";"X2";"X24";"X12";"X29";"X3";"X14";"X6";"X13";"generation"
16;9;10;19;5;23;21;1;26;20;32;25;11;4;22;15;30;17;8;27;31;18;28;7;2;24;12;29;3;14;6;13;1
29;11;6;32;5;9;8;16;30;2;18;27;14;13;3;26;15;12;17;25;31;22;24;1;20;19;4;23;28;7;10;21;1
29;14;6;15;5;17;12;16;8;20;32;26;19;4;18;30;3;9;28;22;24;25;31;1;2;11;13;23;10;7;27;21;1
21;7;25;17;10;14;15;8;20;12;29;26;6;4;5;30;3;9;28;22;24;31;11;1;2;19;13;23;18;16;27;32;1
25;5;23;19;21;3;17;14;31;16;27;32;7;13;18;12;2;24;29;8;26;1;10;9;15;11;28;22;6;20;30;4;1
13;31;5;27;19;7;23;16;8;2;21;14;32;3;17;12;24;4;29;6;26;1;10;9;15;11;28;22;18;20;30;25;1
29;11;6;22;5;9;8;16;24;2;30;27;25;13;3;26;15;12;17;14;31;32;28;7;20;19;4;23;18;1;10;21;1
1;23;6;3;5;9;12;16;28;20;32;25;11;4;22;15;30;17;8;27;31;18;26;7;2;24;21;29;19;14;10;13;1
21;4;25;31;7;3;14;22;20;12;28;17;19;13;18;30;2;10;29;8;26;1;24;9;15;6;16;27;5;11;23;32;1
25;5;23;7;21;2;17;14;31;16;27;32;19;4;18;30;3;9;28;8;26;1;10;24;15;11;29;22;6;20;12;13;1
13;31;1;27;19;7;23;9;28;2;26;14;32;11;15;12;24;4;8;10;6;5;22;16;17;3;29;21;18;20;30;25;1
13;14;24;19;10;9;12;1;28;20;32;25;11;4;31;15;30;2;8;26;6;5;22;16;17;3;29;21;18;7;27;23;1
29;14;6;3;5;9;12;16;28;20;32;10;11;4;22;15;30;8;17;25;24;26;31;1;2;19;13;23;18;7;27;21;1
1;14;6;3;5;9;12;16;28;20;32;25;11;4;22;26;15;21;17;27;31;18;30;7;2;24;8;29;19;23;10;13;1
27;13;19;1;7;31;23;9;8;2;10;14;32;11;15;12;24;4;28;26;6;5;22;16;17;3;29;21;18;20;30;25;1
5;31;1;27;19;7;23;9;8;2;10;14;32;11;15;30;3;4;28;26;6;13;22;16;17;24;29;21;18;20;12;25;1
29;14;6;3;5;9;15;16;28;20;32;25;11;17;22;12;24;4;8;10;30;26;31;1;2;19;13;23;18;7;27;21;1
29;14;6;3;5;9;12;16;28;20;32;25;11;4;22;15;30;17;8;10;24;26;31;1;2;19;13;21;18;27;7;23;1
14;29;27;3;5;9;12;16;28;20;32;25;11;4;22;15;30;17;8;10;24;26;31;1;2;19;13;23;18;7;6;21;1
29;11;6;22;5;9;12;16;28;20;32;27;14;13;3;15;30;17;8;10;24;26;31;1;2;19;4;23;18;7;25;21;1
21;13;7;9;18;14;3;12;28;20;32;25;11;4;22;15;30;17;8;10;24;26;31;1;2;19;16;27;5;6;23;29;1
29;14;6;3;18;9;12;16;28;20;32;25;7;4;22;15;30;17;8;10;24;26;31;1;2;19;13;27;5;11;23;21;1
13;14;24;19;26;9;12;1;28;7;32;25;11;4;31;15;30;2;8;10;6;5;22;16;17;3;29;21;18;20;27;23;1
13;31;1;27;19;7;23;9;8;2;10;25;11;32;15;12;24;4;28;26;6;5;22;16;17;3;29;21;18;20;30;14;1
21;13;25;1;10;2;15;18;20;12;29;26;19;4;8;30;3;9;28;22;24;31;7;17;14;6;16;27;5;11;23;32;1
21;13;25;1;10;2;15;8;20;12;29;26;19;4;18;30;3;9;28;22;24;31;7;17;14;6;16;27;5;11;23;32;1
13;25;30;19;20;1;31;9;8;2;10;14;32;11;15;12;24;4;28;26;6;5;22;16;17;3;29;21;18;7;27;23;1
