"X5L";"X14L";"X20L";"X15L";"X28L";"X30L";"X10L";"X21L";"X17L";"X26L";"X6L";"X11L";"X29L";"X13L";"X27L";"X12L";"X23L";"X25L";"X18L";"X7L";"X19L";"X1L";"X16L";"X32L";"X22L";"X9L";"X24L";"X3L";"X31L";"X8L";"X4L";"X2L"
5;14;20;15;28;30;10;21;17;26;6;11;29;13;27;12;23;25;18;7;19;1;16;32;22;9;24;3;31;8;4;2
5;14;20;15;28;30;10;21;17;26;6;11;29;1;27;12;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;28;30;10;21;17;26;6;11;29;1;27;12;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;30;28;10;21;17;26;6;11;29;1;27;12;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;30;28;10;21;17;26;6;11;29;1;27;12;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;30;28;10;21;17;12;6;11;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;30;28;10;21;17;12;6;11;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;3;31;8;4;2
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;11;31;8;4;2
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;11;31;8;4;2
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;11;2;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;23;25;18;7;19;13;16;32;22;9;24;11;2;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;2;25;18;7;19;13;16;32;22;9;24;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;27;26;2;25;18;7;19;13;16;32;22;9;24;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;2;25;27;7;19;13;16;32;22;9;24;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;2;25;27;7;19;13;16;32;22;9;24;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;2;24;27;7;19;13;16;32;22;9;25;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;2;24;27;7;19;13;16;32;22;9;25;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;32;24;27;7;19;13;16;2;22;9;25;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;32;24;27;7;19;13;16;2;22;9;25;11;23;8;4;31
5;14;20;15;30;28;10;21;17;12;6;3;29;1;18;26;4;24;27;7;19;13;16;2;22;9;25;11;23;8;32;31
