"X13";"X59";"X39";"X56";"X43";"X35";"X3";"X8";"X5";"X31";"X33";"X51";"X52";"X47";"X24";"X41";"X32";"X9";"X64";"X27";"X30";"X37";"X50";"X42";"X45";"X15";"X14";"X12";"X36";"X16";"X19";"X4";"X23";"X11";"X62";"X49";"X20";"X34";"X22";"X53";"X60";"X40";"X7";"X1";"X44";"X6";"X57";"X54";"X28";"X55";"X61";"X46";"X48";"X29";"X63";"X10";"X21";"X26";"X18";"X38";"X58";"X17";"X2";"X25";"generation"
13;59;39;56;43;35;3;8;5;31;33;51;52;47;24;41;32;9;64;27;30;46;50;42;45;15;14;12;36;16;19;4;23;11;62;49;20;34;22;53;60;40;7;1;44;6;57;54;28;55;61;37;48;29;63;10;21;26;18;38;58;17;2;25;1
36;56;9;32;64;52;30;16;4;2;8;42;39;3;19;45;27;41;7;24;31;37;59;17;13;29;47;5;25;33;12;50;23;11;62;10;20;34;22;53;60;40;26;1;44;6;57;54;28;55;61;46;43;14;63;49;21;58;18;38;15;51;35;48;1
36;10;55;5;32;41;62;3;43;64;28;52;18;42;35;17;14;34;63;47;7;48;40;39;50;38;19;15;58;56;61;26;51;57;22;9;46;21;27;13;12;20;29;23;24;4;59;11;25;49;33;30;45;2;31;60;54;1;53;37;16;44;8;6;1
43;18;24;2;49;36;10;23;38;59;58;32;33;42;35;17;14;34;31;47;53;48;40;16;50;37;13;15;63;7;61;26;51;57;22;9;46;21;27;39;8;4;56;1;3;20;25;5;30;54;64;19;41;29;44;12;52;28;62;6;45;11;60;55;1
64;51;18;48;58;1;30;34;4;20;55;42;62;23;60;45;28;41;44;24;31;57;59;6;13;29;47;5;25;33;12;46;3;53;39;49;40;16;43;32;19;2;54;52;7;61;37;15;27;8;17;50;22;14;63;10;21;35;11;9;38;26;56;36;1
36;56;9;11;64;1;6;34;4;20;55;42;62;49;60;45;28;41;3;5;14;35;26;30;53;44;18;40;29;24;54;46;25;17;10;23;33;16;59;32;19;2;12;52;7;61;37;15;27;8;13;50;22;31;63;39;21;43;47;38;58;51;57;48;1
63;49;60;34;58;45;19;12;38;3;22;28;47;61;37;20;15;64;36;56;14;35;26;30;53;44;18;40;29;24;54;46;25;17;10;23;33;16;59;62;32;27;1;7;39;8;6;31;57;51;21;42;55;52;13;48;41;2;11;9;4;43;5;50;1
63;49;60;34;58;45;19;12;38;39;22;28;47;61;37;20;15;64;36;56;14;35;26;30;53;44;18;40;29;24;54;46;25;17;10;23;33;16;59;62;32;27;1;7;3;8;6;31;57;51;21;42;55;52;13;48;41;2;11;9;4;43;5;50;1
43;62;24;15;49;36;27;23;38;59;58;32;33;42;35;17;14;34;63;47;7;48;40;18;50;51;13;46;31;53;22;11;37;60;54;52;2;57;10;16;8;4;56;1;3;20;25;5;30;61;64;19;41;29;44;12;9;26;39;6;45;28;21;55;1
36;56;9;5;64;1;30;34;4;20;55;42;62;23;33;45;28;41;63;47;7;48;40;39;50;51;13;46;31;53;22;11;37;60;54;52;2;57;43;32;19;59;6;49;25;61;3;15;27;8;17;24;12;14;44;10;21;26;18;38;58;29;35;16;1
