"X12";"X3";"X22";"X19";"X17";"X16";"X13";"X15";"X21";"X1";"X6";"X11";"X9";"X14";"X24";"X10";"X20";"X4";"X8";"X25";"X26";"X7";"X2";"X18";"X5";"X23";"generation"
12;3;22;19;17;16;13;15;21;1;6;11;9;14;24;10;20;4;8;25;26;7;2;18;5;23;1
7;8;17;18;10;15;14;16;21;1;6;11;20;5;3;24;9;12;23;25;26;19;13;22;4;2;1
6;13;9;11;23;1;16;15;26;7;5;14;21;2;25;10;20;4;8;19;3;17;22;18;12;24;1
7;23;25;22;26;15;5;16;21;1;6;11;9;14;24;10;20;4;13;19;3;17;8;18;12;2;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;3;14;20;1;4;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;23;7;26;19;8;21;11;5;6;9;10;18;25;24;13;14;20;17;4;1;3;2;16;12;22;1
15;3;25;20;26;8;18;9;21;6;5;11;10;23;17;12;24;4;14;7;1;13;16;22;2;19;1
21;13;6;4;26;8;11;25;15;10;16;18;17;5;3;24;9;12;23;7;1;20;14;22;2;19;1
25;1;22;19;20;10;13;5;21;6;9;18;17;15;3;24;16;12;23;4;7;26;2;11;14;8;1
15;25;7;6;19;8;21;18;12;26;5;11;9;14;24;10;20;4;23;17;1;3;2;16;13;22;1
24;14;7;6;19;8;21;18;9;26;5;11;10;23;17;12;20;4;15;25;1;3;13;22;16;2;1
15;6;7;17;19;14;21;18;9;1;5;11;12;23;24;10;20;4;8;25;26;3;2;16;13;22;1
7;8;25;18;19;15;5;22;21;26;6;11;10;23;17;12;24;4;14;20;1;3;2;16;13;9;1
15;25;7;6;19;23;21;18;24;17;2;3;22;8;26;12;9;4;14;20;1;11;5;16;13;10;1
15;23;14;20;5;25;11;21;24;17;7;26;22;8;12;6;4;10;9;18;1;3;2;16;13;19;1
15;25;7;6;19;8;21;18;9;26;5;11;10;14;17;12;24;23;4;22;1;3;2;16;13;20;1
7;3;2;6;19;8;21;10;9;26;5;11;18;23;17;12;14;15;4;22;24;13;1;25;16;20;1
7;23;17;18;19;15;5;22;21;26;6;11;9;8;24;10;25;4;14;20;1;3;2;16;13;12;1
15;17;7;6;3;23;21;18;9;1;5;11;12;14;24;10;20;4;8;25;26;19;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;16;10;23;17;12;24;4;14;20;1;3;2;11;13;22;1
25;1;22;19;20;6;13;21;15;3;16;18;10;23;17;12;24;4;5;9;7;26;2;11;14;8;1
15;25;7;6;19;23;21;18;24;17;2;3;22;8;12;1;9;4;14;20;26;11;5;16;13;10;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;16;22;3;2;13;1
15;24;7;6;3;14;21;2;9;1;5;11;10;23;17;12;20;4;8;25;26;19;13;16;18;22;1
7;23;17;18;19;15;5;22;21;26;6;11;9;8;24;10;25;4;14;20;1;3;2;16;12;13;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;7;17;4;13;14;11;5;21;6;1;16;12;2;22;26;20;19;23;3;9;18;10;24;25;8;1
2;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;15;22;19;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;22;2;19;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;22;2;19;1
25;1;22;19;20;6;13;21;15;26;5;11;10;23;17;12;24;4;16;9;7;3;2;18;14;8;1
20;25;1;6;19;8;13;21;15;10;16;18;17;5;3;24;9;12;23;4;7;26;2;14;11;22;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;17;12;14;20;24;7;1;13;16;22;2;19;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;2;12;24;4;14;20;1;3;16;22;13;17;1
7;23;17;18;19;15;5;12;21;1;6;11;9;14;24;10;20;4;8;25;26;3;2;16;13;22;1
15;25;7;5;19;8;10;18;21;1;6;11;9;14;24;12;17;4;23;20;26;3;2;16;13;22;1
19;5;4;11;23;1;17;15;21;6;9;10;18;25;24;13;14;20;16;7;3;22;8;26;12;2;1
15;3;23;4;26;8;11;20;21;6;9;10;18;25;24;2;13;5;17;7;1;12;16;22;14;19;1
25;7;22;19;4;6;13;21;15;10;16;18;17;5;26;24;9;12;23;20;1;3;2;11;14;8;1
15;25;1;6;19;8;21;18;9;3;5;16;10;23;17;12;24;20;13;4;7;26;2;11;14;22;1
15;23;14;20;13;8;16;21;12;6;9;10;18;25;24;1;4;3;2;22;17;26;7;11;5;19;1
15;10;14;24;13;25;16;21;20;17;2;3;22;8;12;1;23;4;6;7;26;5;11;18;9;19;1
15;23;14;21;13;25;16;20;24;17;2;3;22;8;12;1;4;10;9;18;6;26;7;11;5;19;1
15;23;14;20;13;25;16;21;24;17;2;3;4;8;12;1;22;10;9;18;6;26;7;11;5;19;1
7;14;20;18;3;15;6;16;21;26;5;11;10;23;17;12;24;4;8;25;1;19;13;22;9;2;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;16;22;13;2;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
7;23;17;18;3;15;5;16;21;1;6;11;9;14;24;10;20;4;8;25;26;19;13;22;12;2;1
7;23;17;18;3;15;5;16;21;1;6;11;9;14;24;10;20;4;8;25;26;19;13;22;12;2;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
25;11;6;1;20;8;13;21;15;10;16;18;17;5;3;24;9;12;23;4;7;26;2;22;14;19;1
25;1;22;19;20;21;13;6;15;10;16;18;23;5;3;24;9;12;17;7;4;26;2;11;14;8;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
7;14;24;16;3;15;21;18;9;26;5;11;10;23;17;12;20;4;8;25;1;19;13;22;6;2;1
15;25;7;6;3;8;21;18;9;26;5;11;10;23;17;2;24;4;14;20;1;19;13;22;12;16;1
7;23;22;19;20;6;13;16;21;1;15;11;9;14;24;10;3;4;8;25;26;18;5;17;12;2;1
25;8;22;19;9;6;13;21;15;24;16;18;17;5;3;10;20;4;23;12;7;26;2;11;14;1;1
25;1;22;19;20;6;13;21;15;10;16;18;17;5;3;24;9;12;23;4;7;26;2;11;14;8;1
25;1;22;19;20;6;13;21;15;10;16;18;17;5;3;24;9;12;23;4;7;26;2;11;14;8;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;22;1
7;3;2;26;19;15;11;5;21;6;9;10;18;25;24;13;14;23;4;22;12;17;1;16;8;20;1
15;3;23;4;26;6;11;5;19;8;13;16;18;25;24;9;14;20;17;1;7;12;10;22;2;21;1
14;25;7;6;19;8;11;5;21;26;18;9;10;23;17;12;24;4;15;20;1;3;2;16;13;22;1
15;12;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;3;2;16;22;19;1
15;25;7;6;19;8;21;11;9;10;16;18;17;23;26;12;24;4;14;20;1;3;2;5;13;22;1
25;22;7;6;19;8;21;18;9;26;5;11;10;23;17;12;24;4;14;20;1;3;2;16;13;15;1
7;23;17;18;3;8;11;16;21;1;6;5;9;14;24;10;20;4;15;25;26;19;13;22;12;2;1
15;3;23;4;1;8;11;5;21;6;9;10;18;25;24;16;14;20;17;7;26;19;13;22;12;2;1
15;23;14;20;13;25;16;21;24;17;5;3;11;8;12;1;4;10;9;18;6;26;7;22;2;19;1
15;3;23;4;12;8;22;2;21;6;9;10;18;25;24;13;14;20;17;16;1;26;7;11;5;19;1
25;4;22;19;26;6;13;21;15;10;16;18;23;5;3;24;9;20;17;7;1;12;2;11;14;8;1
15;13;23;4;26;8;11;25;21;6;16;18;17;5;3;24;9;20;10;7;1;12;14;22;2;19;1
15;25;7;6;19;8;21;18;9;26;5;11;10;23;17;13;24;4;22;20;1;3;2;14;12;16;1
7;23;17;18;3;15;5;2;21;1;6;11;9;14;24;10;20;4;8;25;26;19;12;16;13;22;1
19;5;4;11;23;3;16;15;26;6;9;10;18;25;24;13;14;20;17;7;1;22;8;21;12;2;1
15;1;23;4;26;16;11;20;21;6;18;10;2;25;7;13;14;5;22;19;3;17;8;9;12;24;1
25;13;6;4;26;8;11;21;15;10;16;18;17;5;3;24;9;12;23;7;1;20;14;22;2;19;1
25;7;11;19;20;6;13;21;15;10;2;18;17;5;3;24;9;26;23;4;1;12;16;22;14;8;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;22;2;19;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;22;2;19;1
15;23;14;20;13;25;7;21;24;17;5;3;11;8;26;1;4;10;9;18;6;12;16;22;2;19;1
15;3;23;4;12;8;22;2;21;1;17;10;16;25;24;13;14;20;9;18;6;26;7;11;5;19;1
15;1;22;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;19;12;2;3;16;23;1
15;3;17;1;12;8;11;5;21;6;9;10;18;25;24;13;14;20;23;4;7;26;16;22;2;19;1
7;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;15;1;12;16;22;2;19;1
15;3;23;4;26;8;11;5;21;6;9;10;18;25;24;13;14;20;17;7;1;12;16;22;2;19;1
7;23;17;18;21;14;1;16;3;5;6;11;9;15;24;10;20;4;8;25;26;19;13;22;12;2;1
7;11;4;24;21;14;1;5;16;10;6;8;17;25;15;26;20;18;23;3;9;19;13;22;12;2;1
25;1;22;19;20;6;13;17;15;7;4;14;21;10;3;24;9;12;23;16;5;26;2;11;18;8;1
6;20;19;25;22;1;13;21;15;10;16;18;17;5;3;24;9;12;23;4;7;26;2;11;14;8;1
15;23;14;10;13;25;16;21;24;9;2;3;22;8;12;1;4;20;17;18;6;26;7;11;5;19;1
15;14;23;20;13;25;16;18;24;17;2;3;22;8;12;1;4;10;9;21;6;26;7;11;5;19;1
15;23;14;20;13;25;16;21;24;17;2;3;22;8;12;1;4;10;9;18;6;26;7;11;19;5;1
15;23;14;6;19;25;16;21;24;17;2;3;22;8;12;1;4;10;9;18;20;26;7;11;5;13;1
