"X18";"X25";"X9";"X6";"X12";"X15";"X11";"X31";"X24";"X13";"X26";"X20";"X1";"X4";"X29";"X19";"X30";"X21";"X27";"X2";"X22";"X5";"X10";"X3";"X17";"X16";"X14";"X32";"X23";"X28";"X8";"X7";"generation"
18;25;9;6;12;15;11;31;24;13;26;20;1;4;29;19;30;21;27;2;22;5;10;3;17;16;14;32;23;28;8;7;1
32;18;25;6;12;15;11;31;30;24;26;5;1;4;29;19;16;7;10;22;21;3;17;8;9;2;14;20;23;28;13;27;1
32;18;23;6;12;15;11;31;24;13;26;17;1;4;29;19;16;7;14;22;21;3;28;8;9;2;10;5;25;20;27;30;1
10;6;3;30;28;16;11;31;17;29;4;9;2;1;18;5;12;21;19;22;14;23;24;7;25;13;15;32;26;20;27;8;1
22;15;9;18;14;11;13;23;16;17;5;28;8;24;29;20;32;10;1;6;26;31;12;21;7;19;2;3;25;4;30;27;1
14;18;23;22;12;15;11;31;24;13;26;19;32;4;29;20;30;10;1;6;21;3;28;8;9;2;7;5;25;17;16;27;1
8;3;22;4;27;17;9;20;2;13;5;25;15;32;28;14;29;11;26;6;12;10;21;23;24;7;31;1;18;30;19;16;1
8;3;22;4;27;17;9;20;2;13;5;25;15;32;28;14;29;11;26;6;12;10;21;23;24;7;31;1;18;30;19;16;1
8;3;22;4;27;17;9;1;2;13;5;25;15;32;28;31;29;11;26;6;12;10;21;23;24;16;14;20;18;30;19;7;1
3;31;8;17;27;22;9;20;2;13;5;25;15;32;28;14;29;11;26;6;12;10;21;23;24;7;4;1;18;30;19;16;1
18;25;19;11;9;26;13;22;3;17;7;1;12;5;30;27;31;32;2;10;29;8;24;6;15;16;14;20;23;28;4;21;1
16;30;11;18;28;19;13;22;3;17;12;32;7;4;6;9;31;1;2;10;29;8;5;15;20;21;27;25;14;24;26;23;1
30;5;8;7;28;6;15;31;23;13;26;20;1;4;29;19;21;14;24;12;10;18;11;2;32;25;22;9;27;17;3;16;1
32;18;23;6;12;15;11;31;24;13;26;20;1;4;29;19;16;7;14;22;21;3;28;8;5;2;10;9;27;17;30;25;1
31;6;11;18;28;27;17;10;8;13;26;20;1;4;29;19;16;7;14;22;21;3;5;15;12;30;9;25;2;24;32;23;1
26;18;23;6;9;3;11;16;24;13;7;15;12;5;30;27;31;32;2;10;29;8;4;1;20;14;22;28;25;17;21;19;1
11;6;3;12;9;16;21;15;17;4;5;28;8;27;29;20;30;10;1;22;14;23;24;7;25;13;31;32;26;18;19;2;1
22;15;9;18;14;11;19;23;16;4;5;28;21;3;29;8;30;10;1;6;17;2;24;7;25;13;31;32;26;20;27;12;1
23;6;11;18;28;19;13;22;26;24;7;1;12;5;30;14;31;32;2;10;29;8;4;15;20;21;9;25;27;17;3;16;1
26;5;8;7;28;6;15;19;23;29;1;10;25;11;30;27;31;32;2;12;20;18;4;24;14;13;22;9;21;17;3;16;1
16;6;11;18;28;27;17;31;24;13;26;20;1;4;29;19;22;32;2;10;30;8;5;15;12;21;9;25;14;3;7;23;1
26;18;23;6;20;15;11;16;24;13;7;1;12;5;30;27;31;32;14;22;21;3;28;8;9;2;10;4;25;17;29;19;1
16;6;11;18;28;19;13;22;3;17;7;1;12;25;30;27;31;32;21;20;29;8;4;15;9;2;10;5;14;24;26;23;1
