"X12";"X27";"X6";"X28";"X15";"X13";"X14";"X24";"X10";"X16";"X9";"X23";"X22";"X20";"X29";"X30";"X5";"X31";"X17";"X8";"X32";"X19";"X3";"X18";"X11";"X21";"X2";"X7";"X26";"X25";"X4";"X1";"generation"
12;27;6;28;15;13;14;24;10;16;9;23;22;20;29;30;5;31;17;8;32;19;3;18;11;21;2;7;26;25;4;1;1
6;9;28;27;29;17;5;12;23;16;26;8;3;4;20;15;19;30;22;2;11;14;10;18;32;21;13;7;24;25;1;31;1
26;25;14;28;24;10;21;9;4;6;1;23;22;20;29;30;5;31;17;8;32;19;2;12;11;7;3;15;18;16;13;27;1
25;26;28;27;4;13;21;32;19;16;9;23;22;20;29;30;5;31;17;8;24;10;2;12;11;7;3;15;18;6;1;14;1
25;22;28;27;4;13;14;24;10;16;9;23;26;20;29;30;5;31;17;8;32;19;21;12;11;7;1;15;18;6;3;2;1
16;29;17;23;8;4;30;5;26;20;31;9;22;25;10;24;13;27;14;28;32;19;2;12;11;7;3;15;18;6;1;21;1
20;26;8;31;4;12;15;30;3;16;9;2;22;32;1;24;7;27;14;28;25;19;23;5;11;13;10;17;18;6;29;21;1
16;29;17;21;8;4;30;12;26;20;31;9;22;32;1;24;7;27;14;28;25;19;23;5;11;13;10;15;18;6;3;2;1
16;27;24;21;18;23;29;9;17;6;26;8;3;4;20;15;19;30;22;2;11;14;10;5;25;13;32;31;12;1;7;28;1
9;29;16;2;17;23;30;12;26;20;31;18;22;32;1;24;7;27;14;28;25;3;10;8;4;21;13;19;15;11;5;6;1
10;27;30;17;28;23;20;16;31;6;2;14;25;24;29;19;11;18;5;12;4;7;9;1;3;21;13;32;22;26;15;8;1
12;27;16;28;31;23;29;9;17;6;21;8;13;4;20;15;19;30;24;2;11;14;10;18;7;25;3;32;22;26;5;1;1
12;27;16;28;31;23;29;9;17;6;26;8;3;4;20;15;19;30;22;2;11;14;21;18;32;13;10;7;24;25;5;1;1
16;29;15;23;8;4;30;12;26;20;31;3;22;11;2;9;17;27;19;28;6;14;10;18;32;21;13;7;24;25;5;1;1
16;29;17;21;8;4;30;12;26;20;31;9;22;32;1;24;13;27;14;28;25;19;23;5;11;7;3;15;18;6;10;2;1
25;26;28;27;4;13;14;24;10;16;18;23;22;20;29;30;5;31;17;8;32;19;2;12;11;7;3;15;9;6;1;21;1
32;26;8;27;4;7;14;24;3;16;9;2;22;20;29;30;12;31;15;28;25;19;23;5;11;13;10;17;18;6;1;21;1
16;29;15;21;8;4;30;12;26;20;31;18;22;32;1;24;13;27;14;28;7;19;23;5;11;25;3;17;9;6;10;2;1
16;29;15;21;8;4;30;12;26;20;31;18;22;32;1;24;7;27;14;28;25;19;23;5;11;13;10;17;9;6;3;2;1
16;27;24;21;18;23;29;9;17;6;26;8;3;4;20;15;19;30;22;2;11;14;10;5;25;13;32;31;12;1;7;28;1
9;27;1;17;21;23;20;16;31;6;12;8;26;15;29;19;4;30;22;2;11;14;10;18;32;28;13;7;24;25;5;3;1
30;27;16;28;31;23;20;10;17;6;2;14;21;24;29;19;11;18;5;12;4;8;9;1;13;25;3;32;22;26;15;7;1
16;29;24;21;18;32;2;12;26;1;31;8;3;4;20;15;19;30;14;28;25;7;23;5;11;13;10;17;9;6;22;27;1
12;30;16;2;31;21;29;15;8;4;26;18;22;32;1;24;7;27;14;28;25;19;23;5;11;13;10;17;9;6;3;20;1
25;1;15;21;28;13;14;24;10;16;9;23;22;20;29;30;5;31;17;8;32;19;2;12;11;7;26;4;27;6;3;18;1
25;26;28;27;4;13;14;24;10;16;18;23;22;20;29;30;5;2;15;8;32;19;31;12;11;7;3;17;9;6;1;21;1
