"X4";"X13";"X17";"X19";"X14";"X3";"X6";"X22";"X10";"X24";"X23";"X12";"X1";"X5";"X21";"X18";"X20";"X16";"X9";"X7";"X25";"X2";"X26";"X8";"X11";"X15";"generation"
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
18;3;24;23;22;4;1;14;9;8;7;10;19;5;25;21;11;2;12;6;20;15;26;13;17;16;1
18;3;24;23;22;4;1;14;9;8;7;10;19;5;25;21;11;2;12;6;20;15;26;13;17;16;1
5;7;12;19;14;3;6;22;10;24;4;23;9;21;13;1;18;20;8;11;17;16;15;26;25;2;1
4;5;17;19;14;12;23;22;10;25;6;3;9;21;13;1;20;16;18;7;24;2;26;8;11;15;1
4;5;17;19;14;12;6;22;10;24;23;3;9;21;13;1;20;16;18;7;25;2;26;8;11;15;1
22;7;14;17;12;23;4;10;5;25;6;3;8;21;24;1;20;16;9;11;19;18;15;26;13;2;1
11;13;17;19;18;3;6;21;2;24;9;20;1;5;22;14;7;12;23;25;16;8;26;10;4;15;1
17;2;14;15;22;19;7;11;6;24;23;12;1;5;21;18;20;13;3;25;16;8;26;10;4;9;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
18;3;24;23;22;4;1;14;9;13;7;10;19;5;25;21;17;15;12;6;20;2;26;8;11;16;1
4;13;17;19;14;3;6;22;9;8;23;12;1;5;21;18;20;16;10;7;25;2;26;24;11;15;1
21;11;12;8;18;24;3;7;15;1;16;5;19;17;10;9;4;26;2;20;13;23;6;25;22;14;1
21;11;12;8;18;24;3;7;15;1;16;5;19;17;10;9;4;26;2;20;13;23;6;25;22;14;1
18;3;24;23;22;4;1;14;9;12;7;10;19;5;25;21;11;20;8;6;2;15;26;13;17;16;1
22;7;14;17;8;23;4;3;1;13;18;10;19;5;25;21;11;2;12;6;20;16;15;26;24;9;1
4;8;17;1;14;3;7;22;9;24;23;10;19;5;25;21;11;2;12;6;20;15;26;13;18;16;1
11;3;8;19;14;4;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;13;17;15;1
4;8;17;19;14;3;7;22;10;24;23;9;1;5;25;21;11;2;12;6;20;15;26;13;18;16;1
17;3;24;6;22;4;19;14;10;13;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;23;22;10;25;6;12;1;5;21;18;20;16;9;7;24;2;26;8;11;15;1
13;7;14;17;3;2;4;22;10;24;23;12;1;5;21;9;18;20;8;11;19;16;15;26;25;6;1
7;11;12;8;18;24;3;10;5;25;16;15;19;17;21;9;4;26;2;20;13;23;6;1;22;14;1
22;25;14;21;12;6;3;7;15;1;16;5;19;17;10;9;4;26;2;20;13;23;18;11;24;8;1
4;13;17;19;14;3;6;22;10;24;23;12;16;5;21;1;18;20;8;7;25;2;26;9;11;15;1
22;24;14;17;12;23;4;10;5;19;6;3;15;13;21;18;20;16;9;7;25;2;26;8;11;1;1
18;3;24;23;22;4;1;14;9;13;7;10;19;5;20;21;11;15;12;6;25;2;26;8;17;16;1
3;13;17;19;22;4;1;14;10;24;23;12;6;5;21;18;20;16;9;7;25;2;26;8;11;15;1
22;7;14;17;12;23;4;10;5;25;6;3;9;21;13;1;18;20;8;11;19;16;15;26;24;2;1
22;7;14;17;12;23;4;10;5;25;6;3;9;21;13;1;18;20;8;11;19;16;15;26;24;2;1
12;3;24;17;22;4;1;14;9;8;7;10;5;21;13;23;18;20;25;11;19;16;15;26;6;2;1
18;3;17;23;22;4;1;14;9;8;7;10;19;5;25;21;11;2;12;6;20;13;15;26;24;16;1
4;25;18;8;14;9;1;3;22;23;7;10;19;5;24;21;11;2;12;6;20;15;26;13;17;16;1
3;24;18;15;21;19;20;11;6;8;7;10;4;5;25;22;14;2;12;9;1;23;26;13;17;16;1
18;3;24;23;22;4;7;1;11;6;17;25;21;26;2;9;20;8;14;10;19;5;12;16;13;15;1
18;19;24;23;22;12;1;14;21;6;17;25;3;26;2;9;20;8;4;10;11;15;5;13;7;16;1
21;11;12;8;18;4;1;14;15;3;16;5;19;17;10;9;24;26;2;20;13;23;6;25;22;7;1
22;11;12;8;18;24;3;7;15;1;16;5;19;17;10;21;23;2;4;6;20;9;26;13;25;14;1
11;3;13;6;22;4;19;14;10;15;23;12;1;5;21;18;20;16;9;7;25;2;26;8;17;24;1
4;8;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;13;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;8;17;19;15;3;26;11;10;24;2;12;1;5;21;18;7;16;9;20;13;23;6;25;22;14;1
4;13;12;8;18;24;3;7;15;1;16;5;19;17;10;9;21;26;2;20;11;23;6;25;22;14;1
22;18;14;17;13;23;4;3;9;8;7;10;19;5;25;21;11;2;12;6;20;15;16;26;24;1;1
7;14;24;2;12;23;4;10;5;25;6;3;9;21;13;1;18;20;8;11;19;16;15;22;17;26;1
18;3;24;23;22;4;1;14;12;8;6;10;19;5;20;21;11;15;9;7;25;2;26;13;17;16;1
4;13;17;19;14;3;6;22;10;24;23;9;1;5;21;18;11;2;12;7;25;16;26;8;20;15;1
4;8;11;5;14;3;7;22;10;24;23;12;1;19;21;18;25;2;9;6;20;15;26;13;17;16;1
11;3;24;23;22;4;1;14;12;8;7;10;19;5;21;18;20;16;9;6;25;2;26;13;17;15;1
18;3;24;23;22;4;1;14;9;8;7;10;19;17;5;15;12;26;2;20;13;11;6;25;21;16;1
18;3;24;23;22;11;1;14;21;8;7;25;19;5;10;9;4;26;2;6;20;15;12;13;17;16;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;21;23;12;1;5;24;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;11;23;12;1;5;21;18;20;16;9;7;25;2;8;26;24;15;1
22;24;14;17;12;23;4;10;5;19;6;3;15;21;13;1;20;16;9;7;25;2;26;8;11;18;1
17;24;18;15;21;19;20;11;6;2;3;5;23;13;22;14;16;12;9;7;25;8;26;10;4;1;1
4;24;17;19;18;1;20;11;6;2;3;5;9;13;22;14;7;12;23;25;16;8;26;10;21;15;1
15;21;7;1;5;14;24;23;11;6;17;25;3;26;2;9;20;8;4;10;19;22;12;16;13;18;1
15;26;7;17;12;23;4;10;5;25;6;3;9;21;13;1;18;20;8;14;19;22;11;16;2;24;1
18;3;24;23;22;17;20;14;19;15;7;13;9;5;6;21;11;2;12;25;16;8;26;10;4;1;1
4;24;18;8;14;9;16;7;22;23;3;10;19;5;25;21;11;2;12;6;20;15;26;13;17;1;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;23;17;19;14;3;6;22;10;24;13;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
17;24;14;15;22;19;20;11;6;2;3;12;1;5;21;18;7;13;23;25;16;8;26;10;4;9;1
4;12;18;15;21;19;20;11;6;2;3;5;9;13;14;17;10;16;1;7;25;24;26;8;22;23;1
4;8;11;19;14;3;6;22;10;24;23;12;1;5;21;18;20;15;9;7;25;2;26;13;17;16;1
18;3;24;23;22;4;1;14;9;13;7;10;19;5;20;21;17;15;12;6;25;2;26;8;11;16;1
4;8;25;19;14;3;7;22;10;24;23;9;1;5;18;21;11;2;12;6;20;15;26;13;17;16;1
25;3;8;19;14;4;6;22;10;24;23;12;1;5;21;18;20;16;9;7;11;15;26;13;17;2;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;21;1;5;12;18;20;16;9;7;25;2;26;8;11;15;1
18;3;24;23;22;4;1;14;9;8;6;10;19;5;20;21;11;2;12;7;25;15;26;13;17;16;1
4;13;17;19;14;3;7;22;10;24;23;12;1;5;21;18;25;16;9;6;20;15;26;8;11;2;1
21;11;12;8;18;22;3;7;15;1;16;5;19;17;10;9;4;25;14;20;13;23;6;26;24;2;1
24;7;8;17;12;6;18;10;5;11;15;3;9;21;19;1;4;26;2;20;13;23;16;25;22;14;1
11;14;24;23;22;19;4;10;5;25;6;3;9;21;7;1;18;20;12;13;2;15;26;8;17;16;1
22;7;14;24;12;23;4;10;5;25;6;3;9;21;16;1;18;20;8;11;19;15;26;13;17;2;1
21;11;12;8;18;24;3;7;15;1;16;5;19;17;10;9;4;26;2;20;13;23;6;25;22;14;1
21;11;12;8;18;4;3;7;15;1;16;5;19;17;10;9;24;26;2;20;13;23;6;25;22;14;1
1;5;18;15;21;19;20;11;6;2;3;25;17;26;23;9;24;8;4;10;14;22;12;16;13;7;1
16;21;7;1;5;14;24;23;11;6;17;25;3;26;2;9;20;8;4;10;19;22;12;18;13;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;2;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;13;26;8;11;15;1
17;24;14;15;22;19;12;11;6;10;3;25;23;5;21;18;20;16;9;7;13;2;26;8;4;1;1
4;12;17;19;14;23;6;22;10;2;3;5;9;13;21;18;20;16;1;7;25;24;26;8;11;15;1
4;13;17;19;14;3;6;22;12;8;7;10;1;5;21;18;20;16;9;23;25;2;26;24;11;15;1
18;3;24;23;22;4;1;14;12;13;6;10;19;5;20;21;11;15;9;7;25;2;26;8;17;16;1
22;18;14;17;13;23;4;3;1;8;7;10;19;5;25;21;11;2;12;6;20;15;16;26;24;9;1
18;10;24;23;22;4;1;14;19;8;7;17;9;5;25;21;11;2;12;6;20;15;26;13;3;16;1
13;19;14;17;3;6;4;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
21;22;17;24;12;23;4;10;5;25;6;3;9;14;13;1;18;20;8;11;19;2;26;16;7;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;1
18;3;24;23;22;4;1;14;9;8;7;10;19;5;25;21;11;2;12;6;20;15;26;13;17;16;1
18;3;24;23;22;4;1;14;9;8;7;10;19;5;25;21;11;2;12;6;20;15;26;13;17;16;1
4;13;17;19;14;3;6;22;10;24;23;12;1;5;21;18;20;16;9;7;25;2;26;8;11;15;2
13;23;2;19;14;3;4;22;10;24;7;12;1;5;21;9;18;16;8;11;25;20;26;6;17;15;2
13;23;14;17;3;2;6;22;10;24;26;12;1;5;21;9;18;16;15;11;25;20;8;4;19;7;2
11;23;13;6;7;4;24;14;10;15;3;12;1;5;21;9;18;2;20;22;17;16;8;19;25;26;2
3;23;17;1;22;4;15;14;10;13;24;12;6;5;21;18;20;2;9;7;11;16;8;19;25;26;2
17;23;13;1;22;4;15;14;10;24;3;12;6;5;21;18;20;2;9;7;11;16;8;19;25;26;2
4;23;17;19;18;22;10;7;15;1;13;12;24;5;21;14;20;2;9;6;11;16;8;3;25;26;2
21;16;17;19;14;3;2;22;10;24;11;5;8;12;15;9;4;23;18;20;1;25;26;6;13;7;2
11;9;17;19;18;3;14;21;2;24;13;20;1;5;4;15;7;23;8;10;22;12;25;26;16;6;2
4;2;17;19;15;3;18;11;10;24;8;20;1;5;22;14;7;23;9;16;21;12;25;26;13;6;2
3;23;17;19;22;4;15;14;2;24;13;12;6;5;21;18;20;8;9;25;11;7;10;1;16;26;2
3;23;17;19;22;4;15;14;10;24;13;12;6;5;21;18;20;2;9;7;11;16;8;1;25;26;2
4;9;11;19;14;3;7;22;10;24;2;12;1;5;21;18;20;8;23;25;17;15;13;6;16;26;2
4;23;21;19;14;3;16;22;10;24;8;12;1;5;11;18;20;2;9;7;17;15;13;6;25;26;2
6;23;14;25;3;2;15;22;10;24;7;12;1;5;21;9;18;16;8;11;17;20;13;4;19;26;2
11;7;24;23;22;4;26;14;12;8;3;10;19;5;21;18;20;16;9;6;17;2;13;1;25;15;2
11;7;24;23;22;4;15;14;12;8;3;10;19;5;21;18;20;2;9;6;17;25;13;1;16;26;2
11;7;24;9;22;4;15;14;12;8;3;10;19;5;21;18;20;2;23;6;17;16;13;1;25;26;2
11;9;17;19;18;3;15;21;2;24;13;20;1;5;22;14;7;8;23;25;4;12;10;6;16;26;2
