"X26";"X5";"X16";"X19";"X10";"X2";"X12";"X11";"X6";"X13";"X8";"X15";"X21";"X1";"X4";"X22";"X7";"X9";"X14";"X23";"X25";"X17";"X18";"X24";"X3";"X20";"generation"
26;5;16;19;10;2;12;11;6;13;8;15;21;1;4;22;7;9;14;23;25;17;18;24;3;20;1
23;18;24;25;10;2;7;11;21;13;8;15;6;1;4;5;22;9;14;3;20;17;12;26;19;16;1
6;2;24;20;21;1;14;15;7;19;25;12;10;18;4;22;23;9;5;17;8;3;11;26;13;16;1
6;2;24;8;21;1;5;15;23;19;25;12;10;18;4;22;7;11;13;17;26;16;3;20;14;9;1
22;6;11;26;21;24;19;7;16;25;13;5;10;2;8;4;12;9;14;3;20;23;17;18;15;1;1
6;26;24;22;21;9;7;19;11;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;16;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
6;18;24;22;21;9;7;15;3;19;13;14;10;2;20;4;12;1;5;17;8;23;11;26;25;16;1
22;6;3;18;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;11;26;15;9;1
4;6;11;26;21;14;18;3;23;9;20;17;24;16;22;10;13;5;1;12;2;8;7;15;19;25;1
20;1;4;26;21;10;6;7;2;25;12;17;24;16;22;11;13;19;5;14;8;23;3;18;15;9;1
22;16;19;26;10;2;7;11;6;13;8;15;21;1;4;5;12;24;20;17;25;23;3;18;14;9;1
26;22;16;19;10;2;7;11;6;13;8;15;21;9;4;18;12;1;5;17;25;23;14;24;3;20;1
22;6;11;26;10;14;19;7;16;25;8;15;21;1;4;5;12;2;20;17;13;23;3;18;24;9;1
26;22;16;19;10;2;7;11;6;13;8;14;21;1;4;5;9;12;24;17;25;23;3;18;15;20;1
6;2;24;8;21;1;5;15;23;19;25;12;10;18;4;22;7;9;14;3;20;17;11;26;13;16;1
6;2;24;8;21;1;5;15;23;19;25;12;10;18;4;22;7;9;14;3;20;17;11;26;13;16;1
2;6;11;26;21;24;19;15;23;5;25;12;10;18;4;22;7;9;14;3;20;17;1;8;13;16;1
8;6;11;26;21;24;19;5;16;25;13;12;10;18;4;22;7;9;14;3;20;17;23;2;15;1;1
6;18;9;8;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;3;22;17;11;26;15;23;1
20;6;11;26;21;24;19;12;16;25;13;14;10;2;4;22;7;9;5;17;8;23;3;18;15;1;1
16;22;26;19;10;2;7;11;6;13;8;15;21;1;4;5;9;12;18;23;25;17;14;24;3;20;1
24;5;25;19;21;2;15;1;6;23;8;12;10;18;4;22;7;9;14;3;20;17;11;26;13;16;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;18;4;12;1;5;17;8;23;3;20;15;9;1
22;6;11;26;21;24;13;15;23;19;25;12;10;18;20;4;14;1;5;17;8;16;3;2;7;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;16;19;7;24;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;10;24;19;7;16;25;13;15;21;1;4;5;9;2;20;17;8;23;3;18;14;12;1
26;22;16;19;10;2;7;11;6;13;25;14;21;9;4;24;12;1;5;17;8;23;3;18;15;20;1
22;6;11;26;21;24;19;7;16;25;15;14;10;2;20;4;12;1;5;17;8;23;3;18;13;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
4;5;10;7;3;14;18;15;12;9;20;8;24;16;22;11;13;6;1;23;25;17;2;21;19;26;1
26;22;16;19;10;2;7;11;6;13;17;15;24;1;4;5;9;12;18;23;14;8;25;21;3;20;1
11;6;8;20;22;10;7;2;3;13;26;16;21;1;4;5;9;12;18;23;25;17;14;24;19;15;1
26;22;16;18;10;12;7;23;6;13;8;15;21;1;4;5;9;25;19;11;2;17;14;24;3;20;1
4;5;10;13;15;1;18;12;23;6;2;17;24;16;11;22;7;9;14;3;20;8;25;21;19;26;1
6;2;10;7;15;14;18;3;23;9;25;12;24;5;4;22;8;19;1;21;20;17;11;26;13;16;1
4;5;10;7;15;14;18;3;12;9;20;8;24;16;22;11;13;6;1;23;25;17;2;21;19;26;1
15;4;18;3;10;14;7;5;23;9;20;17;24;16;22;11;13;6;1;12;2;8;25;21;19;26;1
4;1;10;7;15;14;18;3;23;9;20;12;24;16;22;11;13;6;5;17;2;8;25;21;19;26;1
13;5;10;7;15;14;18;3;23;9;20;17;24;16;22;11;12;1;6;4;8;2;26;19;21;25;1
22;6;3;18;21;24;19;7;16;25;15;14;10;2;8;4;12;1;5;23;20;17;11;26;13;9;1
6;2;24;20;21;9;14;13;11;19;25;12;10;26;4;22;7;1;5;17;8;23;3;18;15;16;1
22;6;11;26;21;18;19;7;16;8;13;15;10;2;20;4;12;1;5;23;25;17;14;24;3;9;1
26;22;16;19;10;2;7;11;6;13;8;3;21;1;4;5;9;12;24;23;25;17;14;18;15;20;1
6;2;24;20;21;9;5;15;23;19;25;12;10;18;4;22;7;1;14;17;8;3;11;26;13;16;1
22;6;5;26;21;24;19;7;16;13;25;12;10;18;4;20;14;1;11;17;8;23;3;2;15;9;1
26;22;16;19;10;2;7;11;3;13;24;15;21;1;4;5;8;12;18;23;25;17;14;9;6;20;1
20;5;16;19;10;2;7;12;13;22;8;14;4;3;17;21;1;23;24;26;25;11;15;9;6;18;1
26;22;6;11;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;10;20;19;7;16;8;13;15;21;1;4;5;9;12;18;17;25;23;14;24;3;2;1
20;5;4;26;18;10;19;7;23;3;17;14;24;16;22;11;13;6;1;12;2;8;25;21;15;9;1
4;5;3;7;19;14;21;25;2;26;20;12;24;16;22;11;13;6;1;17;8;23;10;18;15;9;1
22;6;25;26;23;11;12;24;20;14;1;9;4;2;16;10;19;13;5;17;8;21;3;18;15;7;1
17;9;13;10;23;11;3;24;22;14;15;7;26;2;20;4;12;1;5;16;25;19;21;8;18;6;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
17;9;18;5;23;21;12;24;20;14;1;7;4;2;22;8;3;15;10;6;25;19;11;26;13;16;1
6;2;15;8;23;11;12;24;21;19;10;5;25;18;4;22;7;9;14;3;20;17;1;26;13;16;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
6;18;24;8;21;9;7;15;23;19;25;14;10;2;20;4;12;1;5;17;22;3;11;26;13;16;1
8;6;16;26;21;24;5;15;23;19;25;12;10;18;4;22;7;9;14;3;20;17;11;2;13;1;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
4;5;10;7;15;14;18;3;23;9;20;17;24;16;22;11;13;6;1;12;2;19;25;21;26;8;1
22;11;10;7;17;14;18;3;23;13;20;15;21;1;4;5;9;12;16;6;2;8;25;24;19;26;1
6;2;10;8;21;1;18;3;23;9;20;17;24;16;22;11;7;19;14;15;25;12;4;26;13;5;1
4;16;24;8;21;1;5;15;9;19;25;12;10;18;22;11;13;6;14;17;2;7;20;3;23;26;1
19;9;13;5;16;11;12;24;20;21;1;7;4;2;22;26;3;15;10;23;25;17;14;8;18;6;1
17;9;13;5;23;11;12;24;20;14;1;7;4;2;22;26;3;15;18;10;25;19;16;8;21;6;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;6;11;26;21;24;19;7;16;25;13;14;10;2;20;4;12;1;5;17;8;23;3;18;15;9;1
22;9;13;5;23;11;12;7;16;25;24;14;10;2;20;4;19;1;26;17;8;21;3;18;15;6;1
17;9;13;5;19;11;12;24;20;14;1;7;4;2;22;26;21;8;10;16;25;23;3;18;15;6;1
26;22;6;11;21;24;19;7;16;25;13;14;10;1;4;5;9;12;18;23;8;17;15;2;3;20;1
