"X13";"X30";"X16";"X28";"X32";"X19";"X14";"X7";"X17";"X26";"X11";"X25";"X4";"X3";"X15";"X27";"X6";"X22";"X20";"X31";"X12";"X24";"X18";"X8";"X5";"X21";"X29";"X1";"X23";"X10";"X9";"X2";"generation"
13;30;16;28;32;19;14;7;17;26;11;25;4;3;15;27;6;22;20;31;12;24;18;8;5;21;29;1;23;10;9;2;1
6;17;20;30;28;19;26;32;13;10;31;25;4;3;22;11;7;15;16;14;12;24;18;8;5;21;29;1;23;27;9;2;1
22;2;25;1;16;31;27;11;24;3;7;6;15;5;20;13;30;9;4;17;26;14;21;18;32;10;8;12;23;19;29;28;1
5;14;6;11;9;15;25;3;16;27;13;7;24;17;1;23;18;31;4;10;26;22;30;28;32;2;8;12;21;19;29;20;1
20;17;6;30;28;19;12;25;13;27;3;32;11;24;22;16;7;9;4;10;26;14;18;8;5;21;29;1;23;31;15;2;1
20;2;9;1;23;10;18;25;13;27;3;32;11;14;22;4;7;15;16;31;12;5;21;30;8;19;26;24;29;17;6;28;1
6;17;20;27;16;4;19;31;1;30;3;32;11;14;22;26;7;15;28;25;12;24;18;8;5;21;29;13;23;10;9;2;1
6;17;8;27;16;4;19;31;1;12;24;29;18;13;28;15;11;26;7;25;22;5;21;30;23;14;3;32;20;10;9;2;1
5;14;6;11;4;15;25;3;9;27;13;7;24;17;1;21;28;16;31;2;22;26;30;18;32;10;8;12;23;19;29;20;1
5;14;6;11;4;12;25;3;9;27;13;7;24;17;1;21;28;16;31;2;22;26;30;18;32;10;8;15;23;19;29;20;1
6;17;20;30;28;19;26;25;13;27;3;32;11;14;22;4;7;15;16;31;12;24;18;8;5;21;29;1;23;10;9;2;1
6;17;20;30;28;19;26;25;13;27;3;32;11;14;22;4;7;15;16;31;12;24;18;8;5;21;29;1;23;10;9;2;1
6;17;20;30;28;19;12;25;13;27;3;32;11;24;22;23;18;9;4;10;26;14;7;8;5;21;29;1;16;31;15;2;1
22;2;25;24;16;31;27;11;12;3;7;6;15;5;20;29;18;9;4;17;26;14;21;30;8;19;13;1;23;10;32;28;1
2;17;20;30;28;19;26;25;13;27;3;32;11;14;22;4;7;15;16;31;12;24;18;8;5;21;29;1;23;9;10;6;1
21;23;20;30;28;5;26;25;13;31;3;32;29;14;22;4;1;15;8;18;17;27;24;16;19;6;11;7;12;10;9;2;1
6;10;20;30;28;19;26;25;13;27;3;32;11;14;22;4;7;15;16;31;12;1;18;8;5;21;23;24;29;17;9;2;1
22;2;25;1;4;10;27;11;26;3;7;6;9;5;20;23;18;15;16;31;12;24;21;30;8;19;13;14;29;17;32;28;1
22;2;25;1;16;31;5;11;12;3;7;6;15;27;20;23;18;9;4;10;26;14;21;30;8;19;13;24;29;17;32;28;1
22;2;25;1;16;31;27;11;12;3;7;6;15;5;20;23;18;9;4;10;26;14;21;30;8;19;13;24;29;17;32;28;1
