"X29";"X31";"X30";"X27";"X13";"X7";"X1";"X19";"X10";"X12";"X26";"X15";"X18";"X2";"X28";"X23";"X5";"X20";"X9";"X22";"X4";"X11";"X21";"X14";"X24";"X6";"X3";"X32";"X25";"X8";"X16";"X17";"generation"
29;31;30;27;13;7;1;19;10;12;26;15;18;2;28;23;5;20;9;22;4;11;21;14;24;6;3;32;25;8;16;17;1
31;11;27;17;19;4;28;22;10;12;26;15;18;2;24;23;5;8;9;13;14;20;21;29;7;6;3;32;25;30;16;1;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
25;12;23;28;31;7;8;1;16;30;29;5;32;24;17;22;27;4;6;26;21;20;13;10;9;18;3;15;14;2;19;11;1
25;12;23;28;31;7;8;1;16;30;29;5;32;24;17;22;27;4;6;26;21;20;13;10;9;18;3;15;14;2;19;11;1
15;31;30;22;10;25;1;9;13;2;4;29;12;20;3;24;19;14;28;27;21;11;23;8;6;5;26;18;16;32;7;17;1
26;5;22;10;23;6;25;9;13;2;11;29;12;1;3;24;19;14;28;27;21;18;7;17;31;15;4;20;16;30;8;32;1
5;31;30;27;13;25;1;6;22;17;26;23;14;20;7;10;11;9;12;19;18;2;21;29;24;15;3;32;4;8;16;28;1
14;31;30;27;22;25;1;19;10;9;26;15;4;11;28;23;5;8;12;13;18;2;21;29;24;6;3;32;16;20;7;17;1
31;5;27;9;13;25;1;6;10;12;26;15;18;2;24;23;11;30;17;19;14;20;21;29;7;22;3;32;4;8;16;28;1
14;31;30;27;13;25;1;19;10;12;26;15;18;2;28;23;5;8;9;22;4;11;21;29;24;6;3;20;16;32;7;17;1
29;31;16;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;30;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
31;5;21;30;22;11;13;15;14;24;23;7;2;29;10;19;27;3;1;17;18;26;4;20;28;6;9;32;25;8;16;12;1
9;26;21;30;22;11;13;15;14;8;23;7;2;29;4;19;27;31;1;17;32;18;16;10;24;6;3;25;12;5;20;28;1
31;5;27;12;6;18;24;15;13;17;26;23;29;20;7;10;2;8;9;22;3;11;21;14;28;19;4;32;25;30;1;16;1
14;31;30;27;13;25;1;6;10;12;26;15;18;2;28;23;5;8;9;22;3;11;21;29;24;19;4;20;16;32;7;17;1
29;31;30;5;8;25;1;28;16;12;23;11;32;24;17;22;27;4;6;26;21;20;13;10;9;18;3;15;14;2;19;7;1
25;12;7;6;31;23;4;1;16;30;29;5;32;24;17;26;27;8;9;22;3;11;21;14;28;18;13;15;10;2;19;20;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;8;24;6;3;32;25;29;16;1;1
31;5;27;9;19;4;28;15;22;17;26;23;14;32;7;10;11;30;12;13;18;2;21;29;24;6;3;8;16;20;25;1;1
4;31;8;27;22;25;1;15;19;9;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;5;16;32;28;17;1
14;31;8;27;22;25;1;6;23;9;26;15;3;5;24;10;11;30;12;13;18;2;21;29;28;19;4;20;16;32;7;17;1
31;11;23;9;19;4;28;15;22;17;26;10;14;2;24;27;5;8;12;13;18;20;21;29;7;6;3;32;25;30;16;1;1
23;31;12;15;3;25;8;1;16;30;29;5;32;24;17;22;27;4;6;26;21;20;13;10;9;19;28;11;14;18;7;2;1
7;30;23;27;13;25;1;21;10;12;26;15;32;24;17;22;28;4;8;29;6;20;31;16;9;18;3;5;14;2;19;11;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
26;13;23;28;31;7;8;1;16;30;29;5;32;24;17;12;15;6;9;22;3;11;21;14;27;19;4;20;10;18;25;2;1
25;12;26;28;31;7;4;1;16;30;29;27;32;17;24;23;5;8;9;22;21;20;13;10;6;18;3;15;14;2;19;11;1
28;29;5;3;11;20;23;1;8;18;12;21;7;13;22;4;15;24;6;30;25;32;31;16;10;17;27;26;9;2;19;14;1
25;12;23;28;31;7;8;1;16;30;29;5;32;24;17;22;3;4;6;15;2;20;13;10;14;9;27;26;18;21;19;11;1
31;20;27;17;13;29;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;32;25;30;16;7;1
29;31;30;27;13;7;17;6;10;12;26;15;18;2;24;23;5;32;9;22;3;11;21;14;28;19;4;20;25;8;16;1;1
31;5;27;24;19;4;28;15;22;17;26;23;14;20;7;29;11;30;12;13;6;2;21;10;9;18;3;32;25;8;16;1;1
25;12;5;8;31;30;28;15;22;17;26;23;14;20;7;16;27;4;6;29;21;24;13;10;9;18;3;1;32;2;19;11;1
23;31;12;11;28;7;8;1;16;30;29;5;32;24;17;22;27;4;6;26;21;20;13;10;9;18;3;15;14;19;25;2;1
25;12;26;31;6;7;13;1;16;30;29;27;32;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;10;17;18;15;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
31;5;27;9;19;29;28;15;22;13;26;23;14;20;7;10;11;3;1;17;6;18;16;4;24;2;30;32;25;8;21;12;1
9;26;16;30;22;1;13;15;14;8;23;7;2;4;10;19;27;31;11;17;12;18;21;29;24;6;3;32;25;5;20;28;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
25;12;23;28;31;7;8;1;16;30;29;5;32;24;17;22;27;4;6;26;3;11;21;14;9;18;13;15;10;2;19;20;1
29;31;30;27;13;25;1;6;16;12;26;20;19;2;24;23;5;8;28;22;4;11;21;10;9;18;3;15;14;32;7;17;1
17;31;30;27;13;25;1;19;10;12;26;15;4;11;28;23;5;8;9;22;18;2;21;29;24;6;3;20;16;32;7;14;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;16;10;11;30;12;13;18;2;21;29;24;6;3;8;25;32;7;1;1
31;5;27;9;19;4;1;6;10;12;26;15;14;20;7;22;11;30;17;13;18;2;21;29;24;23;3;32;25;8;16;28;1
29;31;8;27;13;25;1;6;23;12;26;15;18;2;24;10;11;30;9;22;3;5;21;14;28;19;4;20;16;32;7;17;1
14;31;30;27;13;25;1;19;10;12;26;15;18;2;28;23;5;8;9;22;4;11;21;29;24;6;3;32;16;20;7;17;1
31;5;27;12;6;4;24;15;13;17;26;23;29;20;7;10;2;8;9;22;3;11;21;14;28;19;18;32;25;30;16;1;1
3;24;27;9;19;29;28;15;22;17;26;23;14;16;7;10;11;30;6;13;18;2;21;4;8;32;31;25;12;5;20;1;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;1;24;6;18;16;21;8;32;3;25;12;2;29;13;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
31;5;27;9;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
3;31;8;27;19;4;28;15;22;17;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;25;5;16;32;1;9;1
31;11;27;12;19;4;28;10;13;17;26;15;18;2;24;23;5;8;9;22;3;20;21;29;7;6;14;32;25;30;16;1;1
22;27;5;10;17;31;20;8;19;1;16;15;9;14;7;4;11;30;12;13;18;2;21;29;24;6;3;32;25;26;23;28;1
31;5;27;9;19;4;1;15;22;17;8;16;14;20;7;10;11;30;12;25;18;2;21;29;24;6;3;32;13;26;23;28;1
9;26;20;31;22;11;17;15;14;5;23;7;28;4;10;19;27;30;12;13;18;2;21;29;24;6;3;32;25;8;16;1;1
31;26;21;30;22;11;13;15;14;24;23;7;2;29;5;10;4;9;12;28;18;19;27;20;17;6;3;32;25;8;16;1;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;7;21;5;8;9;22;3;11;23;14;28;19;4;20;16;32;24;17;1
14;27;30;19;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;7;17;31;20;29;16;4;32;21;28;1
28;29;13;3;11;25;1;6;10;12;26;15;18;2;24;23;5;19;4;30;20;32;31;16;8;17;27;7;9;21;22;14;1
29;31;30;3;11;20;23;1;8;12;26;15;18;2;24;6;5;10;9;22;27;13;21;14;28;19;4;25;16;32;7;17;1
1;26;16;30;17;29;13;7;31;10;32;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;25;12;27;20;6;1
29;31;30;27;13;7;1;6;10;16;26;15;18;2;24;23;32;8;9;22;3;11;21;14;17;19;4;25;12;5;20;28;1
9;26;21;30;22;11;13;15;2;24;23;19;14;20;7;10;27;3;1;17;6;18;16;4;8;32;31;25;12;5;29;28;1
31;5;21;30;22;11;13;15;14;24;23;7;2;29;10;19;27;3;1;28;18;26;4;20;17;6;9;32;25;8;16;12;1
25;30;23;28;31;7;8;6;10;12;26;15;18;2;17;22;27;4;1;29;21;20;13;16;9;32;3;5;14;24;19;11;1
23;31;12;7;8;25;1;28;16;30;29;5;32;24;17;22;27;4;6;26;21;20;13;10;9;18;3;15;14;2;19;11;1
26;5;22;10;23;6;25;9;13;2;4;29;12;20;3;24;19;14;28;27;21;18;8;17;31;15;11;1;16;32;7;30;1
29;28;32;27;13;25;20;16;10;12;26;19;18;2;24;23;5;7;9;22;3;4;21;14;31;15;11;1;6;30;8;17;1
9;26;21;30;22;11;13;15;14;8;23;7;2;4;10;19;27;3;1;17;32;18;16;29;24;6;31;25;12;5;20;28;1
3;5;27;9;19;29;28;15;22;17;26;23;14;20;7;10;11;30;12;13;6;18;16;4;25;32;31;2;8;24;21;1;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;17;19;4;20;16;32;7;28;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
29;31;30;27;13;25;1;6;10;12;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;19;4;20;16;32;7;17;1
31;30;27;12;6;18;7;15;13;14;26;10;29;2;24;23;5;8;9;22;3;11;21;17;28;19;4;20;16;32;25;1;1
29;31;8;27;13;25;1;6;10;12;26;15;18;2;24;23;11;30;9;22;3;5;21;14;28;19;4;20;16;32;7;17;1
4;31;8;27;22;25;1;19;15;9;26;23;14;20;7;10;11;30;12;13;18;2;21;29;24;6;3;32;16;5;28;17;1
31;11;27;17;19;4;28;13;10;12;2;15;18;26;24;23;5;8;9;22;3;20;21;29;7;6;14;32;25;30;16;1;1
29;31;30;5;8;25;1;28;14;12;23;15;19;2;17;22;27;4;6;26;21;20;13;10;9;18;3;11;16;32;7;24;1
25;12;22;28;31;7;4;1;16;30;29;27;32;24;17;23;5;8;6;26;21;20;14;10;9;18;3;15;13;2;19;11;1
1;19;16;30;17;29;13;7;4;10;26;15;18;2;24;23;5;8;9;22;3;11;21;14;28;32;31;25;12;27;20;6;1
29;14;30;27;13;20;1;6;10;12;26;15;11;2;24;23;5;28;9;22;3;18;16;4;8;32;31;25;21;19;7;17;1
10;29;5;3;11;26;23;1;8;18;12;2;22;13;17;27;15;24;6;30;25;31;21;14;28;19;4;20;16;32;7;9;1
29;31;30;27;11;20;23;1;8;18;12;2;7;13;19;4;15;24;9;22;3;5;21;14;28;10;6;25;16;32;26;17;1
31;5;27;9;19;4;28;15;22;1;26;23;14;8;25;10;11;30;12;13;18;2;21;29;24;6;3;20;16;32;7;17;1
