"X19L";"X63L";"X54L";"X42L";"X20L";"X21L";"X24L";"X25L";"X13L";"X46L";"X28L";"X16L";"X12L";"X11L";"X10L";"X50L";"X36L";"X3L";"X23L";"X48L";"X15L";"X30L";"X56L";"X61L";"X60L";"X62L";"X8L";"X17L";"X58L";"X41L";"X53L";"X40L";"X44L";"X35L";"X59L";"X39L";"X49L";"X43L";"X7L";"X22L";"X33L";"X9L";"X27L";"X51L";"X47L";"X2L";"X6L";"X26L";"X1L";"X4L";"X14L";"X29L";"X52L";"X64L";"X55L";"X38L";"X37L";"X45L";"X31L";"X32L";"X5L";"X57L";"X18L";"X34L"
19;63;54;42;20;21;24;25;13;46;28;16;12;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;27;51;47;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;34
19;63;54;42;20;21;24;25;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;27;51;47;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
19;63;54;42;20;21;24;25;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;27;51;47;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
19;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;25;51;47;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
19;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;25;51;47;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;25;51;19;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;9;25;51;19;2;6;26;1;4;14;29;52;64;55;38;37;45;31;32;5;57;18;12
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;19;2;6;26;1;4;14;9;52;64;55;38;37;45;31;32;5;57;18;12
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;19;2;6;26;1;4;14;9;52;64;55;38;37;45;31;32;5;57;18;12
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;19;2;6;26;1;4;14;9;52;64;55;38;37;45;31;12;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;19;2;6;26;1;4;14;9;52;64;55;38;37;45;31;12;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;12;2;6;26;1;4;14;9;52;64;55;38;37;45;31;19;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;35;59;39;49;43;7;22;33;29;25;51;12;2;6;26;1;4;14;9;52;64;55;38;37;45;31;19;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;25;59;39;49;43;7;22;33;29;35;51;12;2;6;26;1;4;14;9;52;64;55;38;37;45;31;19;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;10;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;25;59;39;49;43;7;22;33;29;35;51;12;2;6;26;1;4;14;9;52;64;55;38;37;45;31;19;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;52;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;25;59;39;49;43;7;22;33;29;35;51;12;2;6;26;1;4;14;9;10;64;55;38;37;45;31;19;5;57;18;32
47;63;54;42;20;21;24;27;13;46;28;16;34;11;52;50;36;3;23;48;15;30;56;61;60;62;8;17;58;41;53;40;44;25;59;39;49;43;7;22;33;29;35;51;12;2;6;26;1;4;14;9;10;64;55;38;37;45;31;19;5;57;18;32
