"X10";"X6";"X18";"X2";"X20";"X31";"X26";"X7";"X9";"X23";"X22";"X13";"X8";"X3";"X29";"X12";"X11";"X28";"X32";"X24";"X30";"X17";"X4";"X21";"X14";"X19";"X27";"X15";"X25";"X1";"X16";"X5";"generation"
10;6;18;2;20;31;26;7;9;23;22;13;8;3;29;12;11;28;32;24;30;17;4;21;14;19;27;15;25;1;16;5;1
10;6;18;2;20;31;26;7;9;23;22;13;8;3;29;12;11;28;32;24;30;17;4;21;14;19;27;15;25;1;16;5;1
14;10;31;16;32;27;26;20;5;23;15;12;13;21;3;29;24;4;28;22;25;9;8;17;1;30;18;11;7;6;19;2;1
16;6;25;1;11;26;2;32;31;23;15;12;13;21;3;29;24;4;28;22;9;10;7;5;30;17;20;14;8;27;19;18;1
6;26;10;32;22;23;31;3;8;9;11;13;20;12;18;2;28;7;29;24;30;17;4;21;14;19;27;15;25;1;16;5;1
18;26;10;32;22;23;31;14;8;9;1;30;20;27;17;2;24;16;29;28;25;12;4;21;7;19;3;15;13;6;11;5;1
10;16;31;3;24;27;26;20;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;6;19;2;1
3;10;31;16;32;18;26;20;5;23;11;12;13;25;28;1;22;9;29;7;30;17;4;21;14;19;27;15;24;6;8;2;1
11;16;28;25;26;23;31;14;8;9;1;30;20;3;22;7;19;29;10;32;21;2;6;17;4;24;18;27;12;15;5;13;1
19;26;10;28;22;23;31;25;8;16;1;29;18;27;17;2;24;9;30;32;14;20;6;5;3;12;4;11;13;15;7;21;1
25;6;18;2;20;31;26;7;9;23;22;13;8;3;29;12;11;28;32;24;30;17;14;4;1;21;27;15;5;10;19;16;1
10;6;27;2;20;31;26;3;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;19;16;24;1
3;10;31;16;24;27;26;20;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;6;19;2;1
3;10;31;16;24;27;26;20;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;6;19;2;1
3;10;31;16;24;27;26;20;5;23;11;12;13;30;28;14;22;9;29;32;7;4;8;17;6;21;18;15;25;1;19;2;1
10;6;27;2;20;31;26;7;24;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;3;19;16;5;1
10;14;27;5;20;31;26;25;9;23;22;13;8;3;29;12;15;28;32;24;30;16;4;17;1;21;18;11;7;6;19;2;1
3;10;31;16;32;27;26;20;5;23;15;12;13;25;28;1;22;9;29;24;30;17;4;21;14;8;18;11;7;6;19;2;1
3;10;31;16;24;27;26;20;5;23;6;12;19;30;28;14;22;9;29;32;25;4;8;17;1;2;18;11;13;15;7;21;1
14;26;10;32;22;23;31;13;8;9;1;30;20;27;17;2;24;16;29;28;25;4;12;5;3;21;18;11;7;6;19;15;1
10;26;19;32;22;23;31;14;8;9;1;30;20;27;17;2;24;16;29;28;25;18;12;5;3;15;4;11;7;6;13;21;1
1;10;31;16;24;27;26;28;17;23;21;8;19;30;32;14;22;9;29;20;25;18;12;5;3;6;4;11;13;15;7;2;1
10;6;18;2;20;31;26;7;9;23;22;25;8;3;29;12;1;28;32;24;30;17;4;21;14;19;27;11;13;16;15;5;1
19;6;18;2;20;31;26;7;9;23;22;13;1;27;17;32;24;16;29;28;25;10;12;5;3;8;4;11;30;15;14;21;1
19;26;10;32;22;23;31;14;1;9;8;30;20;27;17;2;24;16;29;28;25;18;12;5;3;6;4;11;13;15;7;21;1
19;26;10;32;22;23;31;14;8;9;1;30;20;27;17;2;24;16;29;28;25;18;12;5;3;11;4;6;13;15;7;21;1
10;6;18;2;20;31;26;7;9;23;22;13;8;3;29;12;11;28;32;24;30;17;4;21;14;19;27;15;25;1;16;5;1
10;6;18;2;20;31;26;7;9;23;22;13;8;3;24;12;11;28;32;29;30;17;4;21;14;19;27;15;25;1;16;5;1
3;10;31;16;24;27;26;20;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;6;19;2;1
3;10;31;16;24;27;26;20;5;23;15;12;13;30;28;14;22;9;29;32;25;4;8;17;1;21;18;11;7;6;19;2;1
19;26;29;32;22;23;31;14;8;9;1;30;20;27;17;2;24;16;10;28;25;18;12;5;3;6;4;11;13;15;7;21;1
19;26;10;32;22;23;31;14;8;9;1;30;20;27;17;2;24;16;29;28;25;18;12;5;3;6;4;11;13;15;7;21;1
