"X42";"X52";"X14";"X35";"X5";"X55";"X2";"X48";"X36";"X61";"X58";"X56";"X12";"X31";"X30";"X43";"X64";"X46";"X53";"X1";"X26";"X11";"X29";"X17";"X15";"X54";"X63";"X8";"X57";"X62";"X13";"X25";"X10";"X21";"X28";"X59";"X16";"X20";"X47";"X49";"X32";"X4";"X22";"X6";"X50";"X38";"X40";"X19";"X23";"X33";"X34";"X9";"X39";"X18";"X7";"X24";"X60";"X51";"X37";"X45";"X3";"X27";"X41";"X44";"generation"
42;52;14;35;5;55;2;48;36;61;58;56;12;31;30;43;64;46;53;1;26;11;29;17;15;54;63;8;57;62;13;25;10;21;28;59;16;20;47;49;32;4;22;6;50;38;40;19;23;33;44;9;39;18;7;24;60;51;37;45;3;27;41;34;1
42;52;14;35;5;55;2;48;36;61;58;56;12;31;30;43;64;46;53;1;26;11;29;17;15;54;63;8;57;62;13;25;10;21;28;59;16;20;47;49;32;4;22;6;50;38;40;19;23;33;34;9;39;18;7;24;60;51;37;45;3;27;41;44;1
24;29;53;14;3;31;15;32;6;9;48;25;51;43;44;18;41;20;21;35;8;54;59;26;10;55;4;56;16;7;63;62;28;61;30;12;58;52;19;36;34;22;27;13;33;57;64;11;23;50;60;38;42;39;49;40;5;45;17;47;2;46;1;37;1
42;31;44;51;36;22;19;29;41;15;59;61;21;43;16;18;53;12;14;55;48;4;47;56;32;60;24;27;25;26;50;57;7;20;35;11;30;28;23;8;3;54;10;2;9;33;64;58;13;63;62;38;34;39;49;40;5;45;17;6;52;46;1;37;1
42;47;14;35;5;55;2;48;36;32;58;56;12;31;30;43;64;46;11;15;57;20;41;52;21;54;39;1;53;24;51;8;59;17;19;23;44;26;49;25;61;9;34;37;10;13;33;28;50;40;22;4;63;18;7;62;60;38;6;45;3;27;29;16;1
56;36;10;12;48;58;30;14;2;11;5;63;22;32;46;55;13;64;28;15;57;20;31;52;21;54;47;1;53;16;29;8;59;38;42;62;44;26;49;25;61;35;43;6;50;17;40;19;23;33;34;9;39;18;7;24;60;51;37;45;3;27;41;4;1
52;41;44;14;5;55;2;48;36;61;58;56;12;31;30;43;64;46;53;1;26;11;29;17;15;54;63;8;57;62;13;25;10;21;28;59;16;20;47;49;32;4;22;6;50;38;40;19;23;33;34;9;39;18;7;24;60;51;37;45;3;27;42;35;1
7;52;14;4;5;55;2;48;36;32;58;40;12;31;30;22;64;46;57;1;20;11;29;21;15;54;18;39;53;24;51;8;59;17;19;23;44;26;49;25;61;9;34;37;10;13;33;42;62;56;43;35;47;63;28;16;60;38;6;45;3;27;41;50;1
42;46;14;1;47;11;2;48;6;53;57;9;51;43;44;18;41;20;21;35;8;54;59;26;10;55;4;56;16;7;63;62;28;61;30;12;58;52;19;36;34;49;27;13;33;17;64;5;39;50;60;38;45;23;22;24;32;29;37;31;3;25;40;15;1
24;59;53;14;3;31;10;32;6;9;48;7;51;43;44;18;41;20;21;35;26;11;29;17;15;54;63;8;57;62;13;25;28;61;30;12;58;52;19;36;34;49;27;4;33;56;64;5;39;50;60;38;45;23;22;47;55;42;16;40;2;46;1;37;1
