"X10";"X3";"X2";"X1";"X4";"X7";"X6";"X8";"X5";"X11";"X12";"X9";"generation"
10;3;2;1;4;7;6;8;5;11;12;9;1
10;2;8;3;11;5;1;12;7;6;4;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;3;2;11;8;5;1;12;7;6;4;9;1
2;3;12;10;11;5;1;8;7;6;4;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;7;5;9;4;12;8;3;11;6;1;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;3;2;11;8;5;1;12;7;6;4;9;1
10;3;2;11;8;5;1;12;7;6;4;9;1
10;2;4;11;1;7;3;9;5;6;8;12;1
12;6;4;3;10;7;1;9;5;2;8;11;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
6;7;11;10;12;5;2;9;8;4;1;3;1
6;7;4;10;1;5;2;3;8;11;12;9;1
7;2;3;11;8;5;1;12;10;6;4;9;1
7;2;3;5;9;10;12;1;11;6;4;8;1
10;2;3;5;9;4;12;1;7;11;6;8;1
4;2;3;10;1;7;6;8;5;11;12;9;1
10;3;2;6;8;5;1;4;7;11;12;9;1
10;2;4;3;6;7;1;12;5;11;8;9;1
10;2;7;3;1;4;12;8;5;11;6;9;1
7;2;3;6;9;4;12;1;5;11;10;8;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
5;2;4;3;1;7;6;8;10;11;12;9;1
7;2;3;5;9;4;12;1;6;11;10;8;1
7;2;3;5;9;4;12;1;6;11;10;8;1
10;2;4;3;8;5;1;6;7;11;12;9;1
10;11;4;3;8;5;1;12;7;6;2;9;1
10;2;4;6;1;7;3;9;5;11;12;8;1
3;4;12;1;10;7;2;8;5;11;9;6;1
12;2;4;3;1;7;6;9;5;10;8;11;1
11;2;4;1;10;7;3;9;5;6;12;8;1
10;2;4;3;9;7;6;8;5;11;12;1;1
10;2;9;3;1;7;6;8;5;11;12;4;1
2;4;12;11;8;5;3;9;7;6;10;1;1
10;3;2;9;7;5;1;12;4;6;8;11;1
10;3;11;2;1;7;6;8;5;12;4;9;1
10;2;4;3;6;5;1;12;7;11;8;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;3;11;8;1;5;12;7;6;4;9;1
10;3;2;1;4;7;6;8;5;11;12;9;1
10;2;4;5;1;7;6;8;3;11;12;9;1
10;2;4;3;1;7;12;8;5;11;6;9;1
7;2;3;5;9;10;12;1;11;6;4;8;1
5;3;2;7;9;4;12;1;6;11;10;8;1
8;2;3;5;1;7;6;4;12;11;10;9;1
10;2;7;3;8;4;12;1;6;11;5;9;1
7;2;3;5;9;4;12;1;6;11;10;8;1
11;2;3;5;9;10;1;12;7;6;4;8;1
10;2;4;3;1;5;6;12;7;11;8;9;1
10;2;4;3;1;7;12;8;5;11;6;9;1
10;2;4;3;8;5;1;12;7;6;11;9;1
10;2;12;3;1;5;11;8;7;6;4;9;1
10;2;12;3;1;7;11;8;5;6;4;9;1
10;3;2;11;12;7;6;8;5;1;4;9;1
12;2;4;3;1;7;5;8;6;11;10;9;1
7;2;11;12;9;4;6;8;5;3;10;1;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;8;3;1;5;11;12;7;6;4;9;1
10;3;2;1;4;7;6;8;5;11;12;9;1
10;11;2;3;1;7;8;12;5;6;4;9;1
10;2;8;3;1;5;11;12;7;6;4;9;1
6;7;11;10;12;5;2;9;8;4;1;3;1
6;7;11;10;12;5;2;9;8;4;1;3;1
10;3;1;11;7;5;2;9;8;6;4;12;1
6;7;11;10;8;5;1;4;12;9;2;3;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
7;2;4;3;1;10;6;9;8;11;12;5;1
11;4;5;2;1;7;10;9;8;12;6;3;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;12;3;1;5;11;8;7;6;4;9;1
10;3;2;12;1;7;6;8;5;11;4;9;1
4;3;2;7;9;5;12;1;6;11;10;8;1
7;2;3;5;8;10;12;1;11;6;4;9;1
7;12;3;11;10;5;2;9;8;4;1;6;1
7;2;3;5;12;10;6;9;8;4;1;11;1
10;2;4;3;9;7;6;8;5;11;12;1;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;8;5;1;12;7;6;11;9;1
10;3;2;4;1;7;6;8;5;11;12;9;1
10;3;2;6;8;7;1;4;5;11;12;9;1
10;2;12;3;1;7;11;8;9;6;4;5;1
7;2;3;6;9;4;10;1;5;11;12;8;1
5;2;4;3;8;7;10;1;6;11;12;9;1
10;11;2;3;1;7;6;8;5;12;4;9;1
10;3;2;11;1;7;6;8;5;4;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;2;4;3;1;7;6;8;5;11;12;9;1
10;3;2;11;6;7;1;9;5;8;4;12;1
2;4;9;3;10;5;1;12;7;6;8;11;1
10;3;2;1;4;7;6;8;5;11;12;9;2
10;8;2;3;4;7;5;1;6;11;12;9;2
10;7;3;9;2;5;12;1;6;11;4;8;2
10;7;6;9;2;5;12;8;3;11;4;1;2
3;7;4;9;2;5;12;1;6;11;10;8;2
10;5;3;9;2;7;6;8;12;11;4;1;2
10;5;2;9;4;7;3;1;6;11;12;8;2
10;5;3;1;2;7;6;8;12;11;4;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;9;10;11;2
10;7;3;9;2;4;12;1;6;11;5;8;2
10;7;3;9;2;4;12;1;6;11;5;8;2
8;7;10;9;2;4;12;1;6;11;3;5;2
10;9;3;7;2;5;12;1;6;11;4;8;2
12;5;2;1;4;7;6;8;3;11;10;9;2
8;7;2;11;3;1;5;12;4;6;10;9;2
7;3;2;1;4;5;12;9;6;11;10;8;2
10;3;2;8;4;7;12;1;6;11;5;9;2
8;3;2;9;5;7;1;12;4;6;10;11;2
8;9;2;7;4;5;1;12;3;6;10;11;2
12;3;2;8;4;7;5;1;6;11;10;9;2
10;12;3;9;2;7;6;8;5;11;4;1;2
10;3;5;1;2;7;6;9;12;11;4;8;2
6;3;2;4;8;5;12;1;7;11;10;9;2
12;7;6;8;2;5;10;1;3;11;4;9;2
12;7;4;1;2;3;6;8;5;11;10;9;2
10;7;6;9;2;4;12;8;3;11;5;1;2
6;5;2;9;7;4;12;8;3;11;10;1;2
12;5;2;1;4;7;6;8;3;11;10;9;2
12;5;2;1;4;7;6;8;3;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
8;7;3;9;2;4;1;12;5;6;10;11;2
8;7;3;9;2;11;1;12;4;6;5;10;2
8;9;2;7;4;5;1;12;3;6;10;11;2
8;3;2;1;5;7;9;12;4;6;10;11;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;5;2;1;4;7;6;8;3;11;10;9;2
12;3;2;1;4;7;6;5;8;11;10;9;2
12;5;2;1;4;7;6;8;3;11;10;9;2
10;3;2;1;4;7;6;8;5;11;12;9;2
10;4;3;1;2;7;6;9;12;11;5;8;2
8;9;2;7;11;5;1;12;4;6;10;3;2
12;9;3;1;2;7;6;8;5;4;10;11;2
8;7;3;9;2;5;12;1;10;6;4;11;2
10;9;3;7;2;5;12;1;6;11;4;8;2
12;7;3;9;2;5;10;1;6;11;4;8;2
10;3;2;9;11;7;12;1;6;4;5;8;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;5;8;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;5;2;1;4;7;6;8;3;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
8;9;3;7;2;5;1;12;4;11;10;6;2
12;5;3;1;2;7;6;8;4;9;10;11;2
12;6;3;7;2;4;1;8;5;11;10;9;2
8;9;3;7;2;5;1;12;4;6;10;11;2
12;3;2;1;4;7;6;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
6;3;2;1;4;7;12;8;5;11;10;9;2
12;3;2;1;4;7;6;8;5;11;10;9;2
6;7;3;9;2;5;12;1;4;11;10;8;2
10;5;12;6;2;7;1;8;3;11;4;9;2
10;7;3;9;2;12;6;8;5;11;4;1;2
10;3;2;1;4;7;6;9;5;11;12;8;2
