"X11";"X9";"X8";"X16";"X30";"X7";"X17";"X3";"X6";"X21";"X1";"X19";"X10";"X29";"X31";"X14";"X2";"X24";"X5";"X22";"X25";"X15";"X32";"X20";"X23";"X28";"X27";"X18";"X12";"X26";"X4";"X13";"generation"
11;9;8;16;30;7;17;3;6;21;1;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;27;18;12;26;4;13;1
3;9;27;23;8;1;4;13;32;26;6;19;10;20;25;21;31;15;16;28;17;22;14;29;11;18;2;24;7;30;5;12;1
18;2;22;5;14;28;10;4;16;12;30;1;9;17;27;21;25;3;26;7;8;31;15;32;6;11;24;13;23;19;29;20;1
12;9;17;16;30;10;25;14;20;29;1;5;28;18;27;21;22;3;26;7;8;31;15;32;6;11;24;13;23;19;4;2;1
18;2;22;5;14;11;10;4;21;12;30;1;9;17;27;16;25;3;26;7;8;31;15;32;23;28;24;13;6;19;29;20;1
3;9;27;28;25;1;13;4;21;26;23;19;10;29;20;14;2;24;5;22;8;31;15;32;6;11;17;16;7;30;18;12;1
23;9;8;5;30;7;25;3;21;26;6;19;10;29;31;14;2;24;16;28;17;22;20;1;11;18;27;15;12;32;4;13;1
4;9;2;23;8;26;25;3;20;32;1;5;7;17;27;21;31;15;16;28;6;22;14;29;11;24;13;19;10;30;18;12;1
29;2;22;5;14;28;10;4;21;20;19;18;9;24;27;13;25;3;26;23;8;31;15;32;6;11;17;16;7;30;1;12;1
3;9;27;28;25;1;16;4;21;5;23;19;10;29;20;14;2;17;26;7;8;31;15;32;6;11;24;13;22;30;18;12;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
18;2;22;5;14;11;10;4;21;12;30;1;9;17;27;16;25;3;26;7;8;31;32;20;23;28;24;13;6;19;29;15;1
24;13;22;5;14;28;10;4;21;12;30;1;9;17;27;16;25;3;26;31;2;15;32;20;23;19;29;8;7;6;18;11;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
11;9;8;19;26;10;2;3;29;14;1;24;12;6;27;21;31;18;5;22;25;15;32;20;23;28;17;16;7;30;4;13;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
26;23;28;11;24;5;25;20;3;12;30;1;9;17;27;16;10;8;15;32;21;2;19;7;4;29;22;18;13;6;31;14;1
23;2;24;5;14;28;10;4;21;6;30;1;9;17;27;15;25;3;26;32;8;31;19;7;12;29;22;18;13;16;11;20;1
8;13;9;4;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;23;19;1
12;28;18;21;30;10;22;14;2;4;1;5;9;17;27;16;25;3;26;7;8;31;15;32;6;11;24;13;23;19;29;20;1
18;2;22;5;8;1;13;4;21;26;6;19;10;29;31;14;25;3;12;7;16;27;15;32;30;11;24;9;23;28;17;20;1
29;10;20;28;2;1;14;4;21;5;22;30;9;17;27;16;25;3;26;7;8;31;15;32;6;11;24;13;23;19;18;12;1
23;9;8;19;30;10;25;3;20;32;1;5;7;6;27;21;31;15;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
23;9;8;19;30;10;25;3;20;32;1;5;15;6;27;21;31;7;16;28;17;22;14;29;11;18;2;24;12;26;4;13;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;21;26;6;19;10;18;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;29;12;1
19;30;28;17;9;5;10;20;27;4;23;21;24;11;1;6;25;3;26;7;8;31;15;32;12;29;22;18;13;16;2;14;1
23;2;24;5;14;28;10;4;21;12;30;1;9;17;27;19;25;3;26;7;8;31;15;32;6;29;22;18;13;16;11;20;1
3;9;27;11;8;1;13;4;21;26;6;19;10;31;29;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;24;26;6;19;10;29;31;14;2;21;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
31;9;19;29;2;1;25;20;27;4;23;21;24;11;3;6;10;8;5;22;13;15;32;26;14;28;17;16;7;30;18;12;1
26;30;29;19;9;10;1;7;27;4;12;21;8;11;3;6;2;24;5;22;25;15;32;20;23;28;17;16;13;18;31;14;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
19;30;28;17;9;5;10;20;1;4;23;21;22;29;27;16;25;3;26;7;8;31;15;32;6;11;24;13;18;12;2;14;1
18;2;22;5;14;28;25;4;21;12;30;1;9;11;3;6;10;8;26;7;27;31;15;32;16;17;24;13;23;19;29;20;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
3;9;27;11;8;1;13;4;21;26;6;19;10;29;31;14;2;24;5;22;25;15;32;20;23;28;17;16;7;30;18;12;1
