"X10";"X1";"X11";"X6";"X2";"X21";"X23";"X14";"X9";"X5";"X12";"X18";"X15";"X4";"X7";"X3";"X24";"X20";"X25";"X17";"X13";"X19";"X26";"X8";"X22";"X16";"generation"
10;1;11;6;12;21;23;14;9;5;2;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
17;6;26;10;2;21;23;9;11;5;12;18;15;4;7;3;24;16;25;22;14;19;13;1;20;8;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
21;2;11;24;16;3;8;6;1;23;22;4;25;14;13;10;17;20;15;18;7;19;26;9;12;5;1
20;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;19;26;7;15;21;1
19;20;13;11;25;3;2;7;24;18;17;14;21;5;8;9;23;10;12;1;26;4;22;6;15;16;1
16;20;13;11;25;3;2;6;24;18;17;14;21;5;8;9;23;10;12;1;26;4;19;7;15;22;1
3;2;24;6;23;21;1;8;26;15;22;4;25;14;13;10;17;9;5;11;18;20;19;7;12;16;1
26;22;2;17;16;10;8;6;9;5;12;18;15;4;7;3;24;20;25;11;14;1;19;13;23;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
16;19;13;11;25;3;2;7;24;18;17;14;21;5;9;8;15;10;12;1;26;4;22;6;23;20;1
3;6;26;18;2;13;23;9;11;25;17;14;21;24;10;8;15;16;5;22;1;19;4;7;20;12;1
10;2;11;6;23;21;1;14;17;5;12;18;15;4;7;3;24;20;25;9;13;19;26;8;22;16;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
10;2;11;6;23;16;1;14;9;5;12;18;22;4;8;3;24;20;25;17;13;19;26;7;15;21;1
1;23;2;11;16;10;6;14;9;5;12;18;15;4;8;3;24;20;25;17;13;19;26;7;22;21;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;3;8;6;15;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;1;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;10;8;6;1;23;22;4;25;14;7;3;17;9;5;11;18;20;19;13;15;21;1
3;2;24;6;23;21;1;4;26;15;12;8;25;14;13;10;17;9;5;11;18;20;19;7;22;16;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
10;2;11;6;20;21;1;14;9;5;12;18;22;4;8;3;24;26;25;17;13;23;19;7;15;16;1
20;12;2;24;16;3;7;6;1;23;22;4;25;14;18;10;11;9;5;17;13;19;26;8;15;21;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
10;2;11;6;23;21;1;14;9;5;12;18;15;4;7;3;24;20;25;17;13;19;26;8;22;16;1
26;12;2;24;18;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;16;20;19;7;15;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
15;6;26;18;2;21;23;16;11;24;3;8;25;14;13;10;17;9;5;22;1;19;4;7;20;12;1
26;12;2;24;16;3;8;6;18;23;22;15;25;14;13;10;17;9;5;11;1;19;4;7;20;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;20;19;7;15;21;1
26;12;8;1;16;3;2;7;24;18;6;14;25;4;13;10;22;9;5;11;23;20;19;17;15;21;1
16;4;13;11;25;3;2;6;24;18;17;14;22;5;8;9;23;10;12;1;26;20;19;7;15;21;1
17;6;26;18;2;21;23;9;11;25;3;8;14;24;13;10;15;16;5;22;1;19;4;7;20;12;1
26;12;2;24;16;3;8;6;1;23;22;4;25;14;13;10;17;9;5;11;18;15;19;7;20;21;1
