"X7";"X9";"X19";"X16";"X15";"X25";"X6";"X2";"X5";"X1";"X11";"X10";"X14";"X4";"X13";"X12";"X18";"X20";"X21";"X26";"X8";"X24";"X22";"X23";"X3";"X17";"generation"
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;10;16;15;1;12;5;13;25;2;19;20;11;18;6;4;14;21;26;8;24;22;23;3;17;1
12;9;19;16;15;25;6;2;5;1;11;10;14;4;13;22;3;21;23;24;8;18;26;7;17;20;1
23;5;26;17;10;9;22;3;1;20;15;14;24;18;4;8;2;12;19;25;16;7;6;13;21;11;1
21;13;10;26;23;17;5;3;1;20;15;14;24;18;4;8;2;12;19;25;16;7;6;11;9;22;1
12;9;20;16;15;11;6;2;8;7;25;21;19;1;3;18;4;14;10;26;5;24;22;23;13;17;1
6;12;15;25;2;13;20;24;8;1;11;21;19;7;3;18;4;14;26;22;16;5;10;17;9;23;1
6;12;15;11;2;13;20;24;8;7;25;21;19;1;9;18;4;14;26;22;16;5;10;23;3;17;1
7;9;19;8;15;25;6;2;24;1;11;21;20;12;13;18;4;14;26;22;16;5;10;23;3;17;1
24;1;14;8;10;9;22;5;13;25;2;19;20;11;18;6;3;21;23;12;16;4;26;7;17;15;1
24;1;14;8;10;9;22;5;13;25;2;19;20;11;18;6;3;21;23;12;16;4;26;7;17;15;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
6;4;15;11;2;9;14;5;16;7;25;10;19;1;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;20;16;15;25;6;2;5;12;11;10;19;1;3;18;4;14;21;26;8;24;22;23;13;17;1
6;12;15;11;7;13;20;24;8;25;2;21;19;1;3;18;4;14;26;22;16;5;10;17;9;23;1
5;9;15;11;2;13;20;24;8;7;25;21;19;1;3;18;4;14;23;12;16;6;26;10;17;22;1
7;9;19;8;15;25;6;2;5;1;11;10;14;24;13;22;18;20;21;12;16;4;26;23;3;17;1
24;1;23;8;10;9;6;5;3;25;2;19;14;4;13;12;18;20;21;26;16;11;22;7;17;15;1
12;7;4;13;23;17;5;3;1;20;15;14;24;18;8;9;10;6;16;21;26;19;11;2;22;25;1
13;25;16;4;18;12;5;3;7;21;26;1;22;23;8;9;10;6;14;20;15;19;17;2;24;11;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;26;22;20;21;23;17;3;24;8;1
7;9;19;16;15;25;26;2;5;1;11;10;21;4;13;12;18;6;14;20;8;24;22;23;3;17;1
7;9;24;16;8;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;15;19;17;23;3;22;1
19;7;4;13;18;11;3;12;16;21;20;1;5;2;15;9;10;6;14;26;8;24;22;23;25;17;1
19;7;24;3;15;25;6;2;5;1;26;10;14;4;13;12;18;20;21;22;16;8;11;17;9;23;1
7;9;19;8;15;25;6;2;24;1;11;21;14;4;13;12;18;20;26;22;16;5;10;17;3;23;1
24;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;21;23;22;8;3;26;7;17;20;1
23;9;19;16;3;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;7;17;15;1
7;9;19;16;15;25;6;2;5;21;26;1;22;23;13;12;18;20;10;11;8;24;14;4;3;17;1
3;7;23;8;18;11;25;9;16;21;26;1;14;4;13;12;10;6;22;20;15;19;17;2;24;5;1
7;9;19;16;15;25;6;2;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;17;1
7;9;19;16;15;25;6;17;5;1;11;10;14;4;13;12;18;20;21;26;8;24;22;23;3;2;1
6;1;15;11;2;3;19;24;16;7;25;22;14;4;13;12;18;20;21;26;8;5;10;17;9;23;1
