"X21";"X26";"X11";"X15";"X10";"X4";"X7";"X14";"X17";"X25";"X5";"X20";"X6";"X9";"X12";"X18";"X3";"X1";"X13";"X8";"X22";"X19";"X16";"X2";"X24";"X23";"generation"
21;26;11;1;10;4;7;14;17;25;5;20;6;9;12;18;3;15;13;8;22;19;16;2;24;23;1
15;1;3;4;11;25;21;20;8;16;5;10;26;18;6;12;14;7;13;23;22;19;9;2;24;17;1
15;1;3;4;11;25;21;20;7;14;2;5;6;19;26;24;22;16;23;10;9;18;13;8;12;17;1
6;8;12;11;19;1;17;7;3;25;4;14;20;5;26;24;22;13;23;10;9;18;16;2;21;15;1
4;18;3;25;6;9;15;12;21;23;20;26;5;1;10;11;14;7;13;8;22;19;16;2;24;17;1
15;1;3;4;11;17;16;20;23;9;10;5;26;18;6;12;14;19;13;8;22;7;2;21;24;25;1
1;11;22;2;10;20;17;9;8;21;16;3;26;18;6;12;14;7;13;23;19;4;15;24;5;25;1
15;1;3;22;11;25;21;20;8;9;10;5;26;18;6;12;14;7;13;23;19;4;16;2;24;17;1
13;26;11;2;19;4;7;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;15;3;23;1
13;26;11;2;19;4;7;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;15;3;23;1
13;26;11;2;22;4;7;24;18;16;12;20;9;6;5;8;21;1;14;23;19;10;25;15;3;17;1
7;11;22;26;10;20;17;9;12;13;16;3;2;6;5;18;24;1;21;23;19;4;15;14;8;25;1
13;26;11;15;10;4;7;14;8;25;5;20;6;9;12;18;3;1;21;23;22;19;16;2;24;17;1
2;1;3;4;11;16;21;20;23;9;19;5;26;18;6;12;14;7;13;8;22;10;25;15;24;17;1
2;7;3;4;11;26;13;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;19;15;23;1
21;26;11;15;10;4;1;3;23;25;5;20;6;9;18;12;14;7;13;8;22;19;16;2;24;17;1
15;1;3;4;11;25;21;20;23;9;10;5;26;18;6;12;14;7;13;8;22;19;16;2;24;17;1
15;1;3;4;11;25;21;20;23;9;10;5;26;18;6;12;14;7;13;8;22;19;16;2;24;17;1
15;1;18;4;11;25;21;9;12;13;16;3;2;6;5;8;14;7;20;23;22;19;10;26;24;17;1
7;11;22;2;10;20;17;9;12;13;16;5;26;18;3;8;21;1;14;23;19;4;15;24;6;25;1
15;1;3;4;11;25;21;20;23;9;10;5;26;18;6;12;14;7;13;8;22;19;16;2;24;17;1
15;1;3;4;11;25;21;20;23;9;10;5;26;18;6;12;14;7;13;8;22;19;16;2;24;17;1
6;2;12;11;9;1;17;7;3;25;4;10;20;8;26;24;22;16;14;23;19;18;13;5;21;15;1
7;11;22;26;10;20;17;9;12;2;16;3;15;6;5;24;18;1;14;23;19;4;13;8;21;25;1
4;23;3;17;13;22;15;14;8;16;5;20;6;9;12;18;24;11;19;10;1;7;2;21;26;25;1
13;26;11;25;19;4;17;15;8;16;5;20;1;9;12;18;24;22;14;10;6;7;2;21;3;23;1
15;1;3;4;11;25;21;20;23;9;10;5;26;18;6;16;24;12;7;17;22;14;2;13;19;8;1
2;1;24;4;11;16;21;20;23;9;10;5;26;18;6;12;14;7;13;8;22;19;25;15;3;17;1
13;9;11;2;19;4;7;14;8;16;10;5;26;18;6;12;24;1;21;17;22;20;25;15;3;23;1
2;7;14;4;11;16;13;20;23;9;19;5;26;6;12;18;24;1;21;17;22;10;25;15;3;8;1
13;26;11;2;19;4;7;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;15;3;23;1
13;26;11;2;19;4;7;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;15;3;23;1
13;26;11;2;19;4;7;14;8;16;5;20;6;9;12;18;24;1;21;17;22;10;25;15;3;23;1
13;26;11;2;19;4;7;14;8;16;5;15;6;9;12;18;24;1;21;17;22;10;25;20;3;23;1
