"X3";"X1";"X5";"X6";"X9";"X7";"X2";"X10";"X8";"X4";"X12";"X11";"generation"
3;1;5;6;9;7;11;10;8;4;12;2;1
6;1;11;12;10;7;2;3;8;5;4;9;1
1;6;4;12;10;7;2;3;8;5;9;11;1
9;11;4;5;8;7;1;2;10;12;6;3;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;2;8;9;12;3;4;1;6;5;11;1
1;6;7;8;11;12;3;2;10;4;5;9;1
9;10;5;12;7;11;2;3;8;4;6;1;1
11;8;4;12;10;7;2;5;1;6;3;9;1
10;2;5;9;6;12;3;4;1;11;7;8;1
10;7;5;8;11;12;3;4;1;6;2;9;1
5;9;1;12;3;6;8;2;4;10;11;7;1
4;9;1;12;3;6;8;2;5;10;11;7;1
6;3;12;8;9;4;1;2;5;10;11;7;1
9;4;7;1;3;6;8;2;5;10;11;12;1
1;7;5;8;11;6;3;4;10;12;2;9;1
10;6;7;8;9;12;3;4;1;2;5;11;1
1;3;5;6;9;4;10;12;2;11;7;8;1
3;1;12;4;2;6;8;9;5;11;7;10;1
3;6;7;8;9;4;1;2;12;10;11;5;1
4;9;1;11;3;6;8;2;10;12;5;7;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
1;9;4;12;10;7;2;3;8;5;11;6;1
9;6;4;12;8;7;3;2;5;10;11;1;1
10;2;5;8;6;12;3;4;1;11;7;9;1
3;1;5;8;11;4;10;12;2;9;7;6;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
3;6;7;8;9;4;1;2;10;12;5;11;1
3;6;7;8;9;4;1;2;10;12;5;11;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;1;5;6;11;12;3;4;2;9;7;8;1
10;11;5;9;6;12;3;4;1;2;7;8;1
3;6;7;8;9;4;1;2;12;10;11;5;1
3;6;7;8;9;4;12;2;5;10;11;1;1
3;1;5;6;9;4;10;7;2;11;12;8;1
3;1;5;6;9;4;10;12;2;11;7;8;1
3;2;9;11;5;4;10;12;1;6;7;8;1
10;7;5;8;11;4;3;12;2;6;1;9;1
8;1;5;6;9;4;10;12;3;11;2;7;1
6;1;11;12;10;7;2;3;8;5;4;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
4;9;1;12;3;6;10;2;5;11;7;8;1
5;1;2;6;9;4;11;12;3;10;7;8;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
4;9;1;7;3;6;8;2;10;12;5;11;1
3;4;7;1;9;8;6;2;5;10;11;12;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;5;7;8;11;12;3;4;1;6;2;9;1
4;9;5;12;3;10;11;2;1;6;8;7;1
10;7;1;3;11;6;8;2;5;12;4;9;1
4;8;1;12;3;6;9;2;5;10;11;7;1
4;9;1;5;3;6;10;12;2;11;8;7;1
3;1;5;8;9;4;10;12;2;11;7;6;1
10;7;5;8;6;12;3;4;2;11;1;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
3;1;12;6;9;4;8;2;5;7;11;10;1
5;3;1;6;9;4;10;12;2;11;8;7;1
2;7;5;9;11;12;3;4;1;6;10;8;1
6;7;1;8;11;12;3;2;5;10;4;9;1
10;7;5;8;11;12;3;4;2;6;1;9;1
10;7;5;8;11;12;3;4;1;6;2;9;1
3;1;5;6;9;4;10;2;12;8;11;7;1
9;1;12;4;3;6;8;2;5;10;11;7;1
9;11;4;12;10;7;2;3;8;5;6;1;1
9;10;2;6;11;12;3;4;1;8;5;7;1
8;11;5;7;10;12;3;4;1;6;2;9;1
10;7;2;9;11;12;3;4;8;5;6;1;1
10;7;5;8;11;12;3;4;1;9;2;6;1
3;1;5;8;9;4;10;12;2;11;7;6;1
4;9;1;12;3;6;8;2;5;10;11;7;1
4;9;1;12;3;6;8;2;5;10;11;7;1
1;7;5;8;9;4;3;12;2;11;10;6;1
3;1;5;6;9;4;10;12;2;11;7;8;1
3;1;5;9;6;4;10;12;2;11;7;8;1
10;2;5;8;11;12;3;4;1;9;7;6;1
9;11;4;5;8;7;3;2;10;12;6;1;1
9;11;4;7;10;12;1;2;3;8;5;6;1
10;7;5;8;11;12;3;4;1;6;2;9;1
10;7;5;8;6;12;3;4;1;11;2;9;1
9;1;5;4;3;6;8;12;2;11;7;10;1
6;3;1;5;9;4;10;12;2;11;7;8;1
6;3;11;8;9;4;1;2;10;12;5;7;1
9;4;7;1;3;6;8;2;5;10;11;12;1
4;9;1;12;3;6;8;2;5;10;11;7;1
4;9;1;12;3;6;8;2;5;10;11;7;1
9;11;4;5;8;7;3;2;10;12;6;1;1
11;12;7;10;9;4;2;3;8;5;6;1;1
4;9;1;12;10;11;2;3;8;5;6;7;1
9;11;4;12;8;7;3;2;5;10;6;1;1
4;9;5;12;3;10;8;11;1;6;2;7;1
10;7;1;3;11;6;8;2;5;12;4;9;1
4;9;1;12;3;6;8;2;5;10;11;7;1
4;9;1;12;3;6;8;2;5;10;11;7;1
3;1;5;6;9;7;2;10;8;4;12;11;2
3;10;2;6;8;7;5;1;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;6;2;1;8;7;5;10;11;4;12;9;2
3;1;5;6;8;7;2;11;9;4;12;10;2
3;6;5;1;10;8;2;11;9;4;12;7;2
3;1;5;6;7;8;2;11;9;4;12;10;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;2;6;10;8;5;11;9;4;12;7;2
3;1;5;11;10;8;2;6;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;11;9;4;12;10;2
3;1;5;6;11;7;2;10;9;4;12;8;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;7;2;10;9;12;4;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;2;5;6;8;7;1;10;9;4;12;11;2
3;1;2;6;10;8;5;11;9;4;12;7;2
3;1;2;6;10;8;5;9;11;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;5;2;6;10;8;1;9;11;4;12;7;2
3;1;2;6;10;8;5;11;9;4;12;7;2
3;1;5;6;8;10;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;2;6;10;8;5;9;11;4;12;7;2
3;1;2;6;8;7;5;10;11;4;12;9;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
12;1;5;6;11;7;2;10;9;4;3;8;2
3;1;2;6;8;7;5;9;10;4;12;11;2
3;1;5;6;11;8;2;10;9;7;12;4;2
3;2;5;6;8;7;1;10;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;2;6;11;8;5;9;10;4;12;7;2
3;1;5;6;9;7;2;10;11;4;12;8;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;5;6;8;4;2;10;9;7;12;11;2
3;1;5;6;11;8;2;10;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;7;8;12;11;9;4;2;10;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;2;6;10;8;5;9;11;4;12;7;2
3;1;5;6;10;8;2;9;11;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;10;9;4;12;11;2
3;1;9;6;10;8;2;11;5;4;12;7;2
3;1;4;6;10;8;2;11;9;5;12;7;2
3;2;5;6;10;8;1;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
8;1;5;6;10;3;2;11;9;4;12;7;2
3;1;5;6;8;7;2;11;9;4;12;10;2
3;1;5;6;7;8;2;11;9;4;12;10;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;8;7;2;11;9;4;12;10;2
3;1;5;6;8;7;2;10;9;4;12;11;2
7;1;5;6;10;8;2;11;9;4;12;3;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;2;6;10;8;5;9;11;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
1;3;2;6;10;8;5;9;11;4;12;7;2
3;1;2;6;10;8;5;9;11;4;12;7;2
3;1;5;6;7;8;2;11;9;4;12;10;2
3;1;5;6;11;7;2;10;9;4;12;8;2
3;1;2;6;9;7;5;10;11;4;12;8;2
3;1;11;6;2;8;5;9;10;4;12;7;2
3;1;5;6;10;8;2;11;9;4;12;7;2
3;1;5;6;10;8;2;11;4;9;12;7;2
3;10;5;6;9;7;2;1;8;4;12;11;3
2;3;9;6;10;11;5;8;7;4;12;1;3
3;2;1;6;10;11;5;8;7;4;12;9;3
3;1;2;6;10;11;5;8;7;4;12;9;3
3;2;1;6;11;7;5;10;8;4;12;9;3
1;3;2;6;9;10;5;7;8;4;12;11;3
3;1;2;6;10;11;5;8;7;4;12;9;3
3;2;1;6;10;11;5;8;7;4;12;9;3
3;1;2;6;11;7;5;10;8;4;12;9;3
1;3;5;6;10;11;2;8;7;4;12;9;3
3;2;1;6;10;11;5;8;7;4;12;9;3
3;1;2;6;10;11;5;8;7;4;12;9;3
3;2;1;6;9;7;5;10;8;4;12;11;3
2;3;1;6;10;11;5;8;7;4;12;9;3
3;1;2;6;10;11;5;8;7;4;12;9;3
3;1;2;6;10;11;5;8;7;4;12;9;3
1;2;5;6;9;7;3;10;8;4;12;11;3
