"X41L";"X19L";"X49L";"X56L";"X61L";"X63L";"X55L";"X50L";"X24L";"X21L";"X64L";"X37L";"X10L";"X33L";"X31L";"X2L";"X4L";"X35L";"X8L";"X54L";"X58L";"X27L";"X46L";"X20L";"X48L";"X9L";"X14L";"X62L";"X53L";"X34L";"X3L";"X16L";"X11L";"X40L";"X30L";"X45L";"X25L";"X5L";"X17L";"X32L";"X7L";"X6L";"X13L";"X23L";"X15L";"X39L";"X42L";"X51L";"X28L";"X18L";"X52L";"X60L";"X36L";"X44L";"X47L";"X43L";"X38L";"X26L";"X57L";"X22L";"X12L";"X29L";"X59L";"X1L"
41;19;49;56;61;63;55;50;24;21;64;37;10;33;31;2;4;35;8;54;58;27;46;20;48;9;14;62;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;39;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
41;19;49;62;61;63;55;50;24;21;64;37;10;33;31;2;4;35;8;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;39;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
41;19;49;62;61;63;55;50;24;21;64;37;10;33;31;2;4;35;8;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;39;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
41;19;49;62;61;63;55;50;24;21;64;37;10;33;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
41;19;49;62;61;63;55;50;24;21;64;37;10;33;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;37;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;37;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;34;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;26;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;37;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;37;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;13;23;15;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;23;15;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;23;15;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;49;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;56;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;49;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;48;9;14;49;53;26;3;16;11;40;30;45;25;5;17;32;7;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;7;9;14;49;53;26;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;31;2;4;35;39;54;58;27;46;20;7;9;14;49;53;26;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;56;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;34;57;22;12;29;59;1
33;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;1
33;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;1
1;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;33
1;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;3;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;15;23;8;42;51;28;18;52;60;36;44;47;43;38;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;36;23;8;42;51;28;18;52;60;15;44;47;43;38;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;64;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;36;23;8;42;51;28;18;52;60;15;44;47;43;38;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;36;23;8;42;51;28;18;52;60;15;44;47;43;64;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;37;36;23;8;42;51;28;18;52;60;15;44;47;43;64;56;57;22;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;52;60;15;44;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;52;60;15;44;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;10;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;30;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;39;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;45;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;60;15;52;47;43;64;56;57;37;12;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;56;57;37;60;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;30;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;56;57;37;60;29;59;33
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;56;57;37;60;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;35;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;56;57;37;60;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;35;57;37;60;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;43;64;35;57;37;60;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;23;8;42;51;28;18;44;12;15;52;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;33;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;22;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;56;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;30
3;19;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;56
3;19;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;11;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;13;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;35;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;13;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;15;23;47;60;64;13;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;60;23;47;15;64;13;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;7;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;60;23;47;15;64;13;57;37;43;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;60;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;58;27;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;60;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;27;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;63;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;27;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;27;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;63;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;27;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;63;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;6;33;36;52;8;42;51;28;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;27;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;63;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;28;33;36;52;8;42;51;6;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
3;11;34;62;61;27;55;50;24;21;38;35;22;41;26;2;4;30;45;54;60;63;46;20;43;9;14;49;53;31;1;16;19;40;10;39;25;5;17;32;48;28;33;36;52;8;42;51;6;18;44;12;58;23;47;15;64;13;57;37;7;29;59;56
