"X2";"X20";"X19";"X26";"X9";"X23";"X8";"X1";"X6";"X12";"X25";"X5";"X24";"X3";"X4";"X21";"X22";"X10";"X18";"X15";"X11";"X7";"X13";"X16";"X17";"X14";"generation"
2;20;19;26;9;23;8;1;6;12;25;5;24;3;4;21;18;10;22;15;11;7;13;16;17;14;1
2;20;19;26;9;23;8;1;6;12;25;5;24;3;4;21;22;10;18;15;11;7;13;16;17;14;1
21;26;4;24;12;8;6;3;23;9;2;25;18;19;10;20;22;5;1;15;11;14;13;16;17;7;1
4;17;3;26;9;15;8;24;6;12;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
25;20;6;9;16;3;1;19;18;13;8;5;17;23;11;10;26;24;14;12;21;15;22;4;2;7;1
20;6;3;9;26;4;1;11;17;13;24;14;25;2;21;19;23;15;5;16;10;8;22;18;12;7;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;18;13;2;25;9;19;10;20;14;5;1;23;15;7;16;11;21;22;1
20;6;3;9;2;4;1;19;18;13;8;5;17;23;15;10;26;24;14;12;25;7;16;11;21;22;1
2;20;19;26;9;23;8;1;6;12;25;5;10;3;4;21;22;24;14;15;11;7;13;16;17;18;1
20;6;3;9;2;24;1;19;12;25;8;5;26;23;4;21;22;10;18;15;11;7;13;16;17;14;1
5;6;3;9;8;18;1;14;4;24;26;20;25;2;21;19;23;15;10;12;11;13;17;22;16;7;1
18;19;6;9;1;3;13;5;4;8;2;20;17;23;11;10;26;24;14;12;21;15;25;22;16;7;1
20;6;3;9;2;4;14;19;21;13;8;5;17;12;11;10;26;24;1;23;18;7;25;22;16;15;1
9;26;12;24;2;4;14;19;18;13;8;5;17;23;10;20;1;25;6;3;15;7;16;11;21;22;1
20;6;4;24;12;8;1;19;18;13;3;5;17;23;11;10;26;9;14;2;21;15;25;22;16;7;1
13;1;7;5;19;8;6;3;4;9;2;16;17;23;11;10;26;24;14;12;21;15;25;20;18;22;1
14;20;19;9;26;13;23;1;6;12;25;5;24;3;4;21;22;10;18;15;11;7;2;16;17;8;1
2;20;4;26;9;22;8;1;6;12;18;5;24;3;21;19;23;15;25;10;11;7;13;16;17;14;1
20;6;3;9;2;4;1;19;18;13;8;5;17;23;11;10;26;24;14;12;21;15;25;22;16;7;1
20;6;3;9;2;4;1;19;18;13;8;5;17;23;11;10;26;24;14;12;21;15;25;22;16;7;1
17;26;4;24;12;8;6;3;23;9;2;25;13;19;10;20;14;5;18;15;11;7;16;1;21;22;1
2;17;19;26;9;15;8;13;6;12;25;10;24;3;4;20;14;5;1;23;18;7;16;11;21;22;1
20;6;3;9;2;4;1;19;18;13;8;5;17;23;11;10;26;24;14;12;21;15;25;22;16;7;1
20;6;3;9;2;4;1;19;18;13;8;5;17;23;11;10;26;24;14;12;21;15;25;22;16;7;1
17;11;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;26;5;16;21;23;22;18;1;7;1
17;2;15;9;12;8;13;14;4;24;26;20;25;19;10;6;3;5;1;23;18;7;16;11;21;22;1
21;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;11;16;17;22;1
4;17;24;26;12;6;8;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;20;19;26;9;3;13;14;4;24;12;11;25;2;21;6;23;15;5;16;10;8;22;18;1;7;1
3;11;6;12;9;13;7;1;4;24;26;20;25;2;21;19;23;15;5;16;10;8;22;18;17;14;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
2;20;19;17;9;23;8;1;6;18;13;5;10;3;4;11;26;24;14;12;21;15;25;22;16;7;1
20;6;23;9;2;11;1;19;14;13;8;5;17;3;4;21;22;10;18;15;24;12;25;26;16;7;1
17;24;19;26;12;8;6;10;15;9;2;25;13;4;3;20;14;5;1;23;18;7;16;11;21;22;1
2;21;3;26;9;15;8;11;6;12;25;4;24;19;10;20;14;5;1;23;18;7;13;16;17;22;1
2;20;19;26;9;23;8;1;6;15;25;5;10;3;4;21;22;24;14;12;11;7;13;16;17;18;1
18;20;19;26;9;23;8;1;6;12;25;5;24;3;4;21;22;10;14;13;17;15;11;2;16;7;1
17;26;4;24;12;8;6;3;15;9;14;25;13;19;1;10;2;5;20;23;18;7;16;11;21;22;1
9;18;24;3;1;6;25;8;16;2;23;21;13;19;10;20;14;5;26;22;4;12;15;17;11;7;1
2;20;19;4;9;3;8;1;6;7;13;5;17;23;11;10;26;24;14;12;21;15;25;22;16;18;1
20;6;3;9;2;4;1;19;18;25;8;5;22;23;11;10;26;24;14;12;21;7;13;16;17;15;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
20;6;3;24;12;8;26;4;15;9;2;25;13;19;10;17;14;5;1;23;18;7;16;11;21;22;1
17;26;4;9;2;3;1;19;18;13;8;5;20;23;11;10;6;24;14;12;21;15;25;22;16;7;1
2;20;19;26;9;15;8;13;6;12;25;10;24;3;4;17;22;5;1;23;18;7;16;11;21;14;1
17;26;13;10;9;8;15;1;6;12;25;5;24;3;4;21;22;2;19;23;18;7;16;11;20;14;1
17;26;4;24;12;5;6;3;15;9;2;25;13;19;10;20;14;8;1;23;18;7;16;11;21;22;1
17;26;4;24;12;8;6;3;15;9;2;25;13;19;10;20;14;5;1;23;18;7;16;11;21;22;1
17;19;15;9;12;8;6;3;4;24;26;20;25;2;10;13;14;5;1;23;18;7;16;11;21;22;1
17;11;20;24;12;14;6;3;15;9;2;25;13;19;10;26;23;4;5;16;21;8;22;18;1;7;1
19;2;8;14;12;5;25;24;15;9;26;18;6;4;13;17;1;23;20;10;3;7;16;11;21;22;1
17;26;4;24;12;8;10;3;15;9;21;18;6;11;13;20;14;5;1;23;25;7;16;19;2;22;1
17;6;1;9;12;3;13;14;4;24;26;20;25;2;21;19;23;15;5;8;18;7;16;11;10;22;1
17;11;6;9;12;3;13;16;4;24;26;19;25;2;21;20;14;5;1;23;18;8;22;10;15;7;1
11;6;3;17;8;4;1;23;15;9;2;25;13;19;10;20;14;5;26;12;21;18;24;22;16;7;1
9;26;4;24;12;2;6;3;15;13;8;5;17;23;11;10;14;25;1;19;18;7;16;20;21;22;1
20;6;3;9;2;4;14;19;21;13;8;24;17;12;11;10;26;5;1;23;18;7;16;22;25;15;1
17;1;4;5;23;8;24;3;15;9;2;25;13;19;11;10;26;6;14;12;18;7;16;20;21;22;1
19;2;8;14;12;5;25;24;22;9;21;20;6;3;1;17;16;10;18;15;11;7;13;4;26;23;1
2;18;19;26;9;23;8;1;24;12;25;5;6;11;13;17;16;22;20;15;3;7;4;10;21;14;1
