"X13";"X16";"X32";"X7";"X10";"X15";"X22";"X8";"X14";"X20";"X24";"X6";"X23";"X31";"X25";"X5";"X19";"X11";"X26";"X4";"X17";"X3";"X1";"X2";"X29";"X30";"X9";"X27";"X28";"X21";"X12";"X18";"generation"
13;16;32;7;10;15;22;8;14;20;24;6;23;31;25;5;19;11;26;4;17;3;1;2;29;30;9;27;28;21;12;18;1
22;30;13;12;10;14;6;16;24;8;9;7;2;31;25;5;19;11;15;4;17;20;18;23;29;1;26;27;28;21;3;32;1
27;26;32;28;10;15;22;29;4;17;2;6;24;8;20;5;14;19;9;30;25;23;11;12;31;21;16;13;7;18;3;1;1
11;32;21;15;24;31;10;22;20;8;2;17;27;3;6;5;14;19;9;30;25;12;4;23;29;1;16;13;7;18;26;28;1
13;6;9;4;22;15;14;17;11;31;7;16;30;19;28;25;10;29;12;3;2;32;5;1;8;23;26;27;20;21;24;18;1
28;6;22;17;18;27;1;10;8;31;7;16;3;29;20;5;14;19;9;30;25;12;4;23;21;24;26;11;15;32;2;13;1
22;6;20;2;18;27;23;14;8;31;7;16;30;19;28;25;10;29;1;3;17;32;11;12;21;24;26;5;15;9;4;13;1
4;23;12;15;24;29;10;22;20;30;17;25;11;8;9;19;26;27;6;3;2;32;5;1;31;21;16;13;7;18;14;28;1
22;6;20;17;18;27;23;14;8;2;3;16;10;19;26;25;30;13;28;7;31;32;5;1;21;24;12;11;15;9;4;29;1
17;19;22;32;21;1;16;8;13;4;11;2;24;28;26;25;30;29;12;7;31;5;15;27;20;10;14;6;23;18;3;9;1
22;6;20;17;18;27;23;14;8;31;7;16;30;19;28;25;10;29;12;3;2;32;5;1;21;24;26;11;15;9;4;13;1
22;11;21;17;18;27;15;26;8;31;7;16;30;19;28;25;24;29;12;3;2;32;5;1;20;10;14;6;23;9;4;13;1
4;23;1;15;24;29;10;22;20;30;2;25;5;3;9;19;26;27;6;8;17;32;11;13;31;21;16;12;7;18;14;28;1
4;23;1;15;24;29;10;22;20;30;2;25;5;3;9;19;26;27;6;21;17;32;11;12;31;8;16;13;7;18;14;28;1
13;16;32;7;10;28;22;31;27;17;2;6;24;8;20;5;14;19;21;30;25;12;4;23;3;1;26;11;15;9;29;18;1
