"X27L";"X32L";"X13L";"X31L";"X25L";"X22L";"X4L";"X18L";"X1L";"X10L";"X19L";"X20L";"X9L";"X8L";"X7L";"X3L";"X12L";"X5L";"X6L";"X15L";"X26L";"X17L";"X30L";"X21L";"X11L";"X24L";"X2L";"X16L";"X14L";"X28L";"X23L";"X29L"
27;32;13;31;25;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;26;17;30;21;11;24;2;16;14;28;23;29
27;32;13;31;25;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;2;16;14;28;23;29
27;32;13;31;25;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;2;16;14;28;23;29
27;32;13;31;23;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;2;16;14;28;25;29
27;32;13;31;23;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;2;16;14;28;25;29
27;32;13;31;23;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;31;23;22;4;18;1;10;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;22;4;18;1;31;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;22;4;18;1;31;19;20;9;8;7;3;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;22;3;18;1;31;19;20;9;8;7;4;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;22;3;18;1;31;19;20;9;8;7;4;12;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;12;3;18;1;31;19;20;9;8;7;4;22;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;12;3;18;1;31;19;20;9;8;7;4;22;5;6;15;24;17;30;21;11;26;29;16;14;28;25;2
27;32;13;10;23;12;3;18;1;31;25;20;9;8;7;4;22;5;6;15;24;17;30;21;11;26;29;16;14;28;19;2
27;32;13;10;23;12;3;18;1;31;25;20;9;8;7;4;22;5;6;15;24;17;30;21;11;26;29;16;14;28;19;2
27;32;13;10;23;12;17;18;1;31;25;20;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;14;28;19;2
27;32;13;10;23;12;17;18;1;31;25;20;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;14;28;19;2
27;32;14;10;23;12;17;18;1;31;25;20;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;13;28;19;2
27;32;14;10;23;12;17;18;1;31;25;20;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;7;4;22;5;6;15;24;3;30;21;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;7;4;22;21;6;15;24;3;30;5;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;7;4;22;21;6;15;24;3;30;5;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;22;4;7;21;6;15;24;3;30;5;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;8;22;4;7;21;6;15;24;3;30;5;11;26;29;16;13;28;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;28;22;4;7;21;6;15;24;3;30;5;11;26;29;16;13;8;19;2
27;32;14;10;23;20;17;18;1;31;25;12;9;28;22;4;7;21;6;15;24;3;30;5;11;26;29;16;13;8;19;2
27;32;14;10;23;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;24;3;30;5;11;26;20;16;13;8;19;2
27;32;14;10;23;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;24;3;30;5;11;26;20;16;13;8;19;2
27;32;14;10;24;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;23;3;30;5;11;26;20;16;13;8;19;2
27;32;14;10;24;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;23;3;30;5;11;26;20;16;13;8;19;2
27;32;14;10;24;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;23;3;30;5;26;11;20;16;13;8;19;2
27;32;14;10;24;29;17;18;1;31;25;12;9;28;22;4;7;21;6;15;23;3;30;5;26;11;20;16;13;8;19;2
27;32;14;10;24;29;17;18;1;31;11;12;9;28;22;4;7;21;6;15;23;3;30;5;26;25;20;16;13;8;19;2
